GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
53033002008,268,242,9,2,3,11,1,225,203,8,1,3,9,1,345,275,10,1,10,39,0,268,241,2,1,8,14,0,288,233,10,2,1,34,0,224,203,2,1,1,17,0
53033003672,608,170,36,158,9,247,4,526,158,30,107,9,229,3,710,206,29,240,9,254,0,505,174,29,85,9,211,0,677,193,37,212,9,257,0,518,172,36,96,9,211,0
53033001827,1055,256,50,231,12,522,9,925,240,45,148,11,496,6,1232,357,49,412,12,441,0,875,302,49,148,14,368,0,1176,335,66,369,15,447,0,901,300,61,167,14,368,0
53033001744,528,456,25,2,5,47,0,408,352,20,1,2,37,0,626,530,18,2,2,79,0,450,400,13,0,0,33,0,642,541,24,2,2,81,0,456,402,13,0,0,39,0
53033001996,371,322,7,9,7,23,4,286,250,6,8,4,17,2,450,400,3,5,1,38,0,328,298,3,3,2,18,0,472,408,7,17,0,43,0,333,296,8,17,0,17,0
53033003271,578,465,31,16,5,60,1,484,395,22,10,5,49,1,667,497,40,1,7,111,0,448,382,21,2,3,41,0,634,447,44,8,6,124,0,421,348,20,4,2,46,0
53033000262,1067,720,83,42,14,215,5,813,576,52,26,9,153,2,1296,983,65,0,15,204,0,870,747,36,0,5,80,0,1235,882,65,1,15,255,0,806,664,32,3,5,106,0
53033002722,1119,839,101,40,30,109,4,888,677,74,30,24,80,4,1192,706,111,67,71,276,24,900,580,50,60,60,160,0,1189,731,82,99,71,235,27,870,575,50,65,60,125,0
53033003028,906,500,84,165,45,136,16,683,396,48,112,26,105,8,992,484,241,165,24,81,0,695,432,112,77,14,58,0,926,463,191,183,35,71,4,643,406,84,95,22,33,0
53033001036,483,239,25,111,4,115,3,403,215,20,85,4,86,2,539,226,48,148,0,122,8,395,209,35,82,0,68,0,491,229,45,109,8,111,7,379,225,32,60,0,59,0
53033003062,515,294,38,57,9,123,8,415,270,26,28,7,87,3,532,219,57,103,0,130,31,334,163,57,45,0,65,9,541,227,51,86,0,147,38,334,174,52,38,0,59,12
