GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
721090091.2,325,0,325,236,0,0,0,281,0,281,0,0,0,0,325,1,324,57,3,0,2,292,1,291,56,3,0,1,292,1,291,0,0,0,0,0,0
721090091.6,88,0,88,63,0,0,0,76,0,76,0,0,0,0,88,0,88,22,5,1,0,75,0,75,19,5,0,0,75,0,75,0,0,0,0,0,0
721090091.4,485,0,485,381,0,0,0,382,0,382,0,0,0,0,402,2,400,67,6,0,1,349,2,347,56,6,0,1,349,2,347,0,0,0,0,0,0
721090091.7,864,0,864,684,0,0,0,704,0,704,0,0,0,0,892,9,879,171,12,2,0,743,9,730,135,10,2,0,743,9,730,0,0,0,0,4,0
721090091.5,1602,0,1602,1254,0,0,0,1288,0,1288,0,0,0,0,1632,4,1627,419,45,3,2,1375,3,1372,358,32,0,2,1375,3,1372,0,0,0,0,0,0
72109091.11,1544,0,1544,1176,0,0,0,1282,0,1282,0,0,0,0,2340,3,2331,471,16,3,2,1746,2,1738,380,16,2,2,1746,2,1738,2,0,0,0,1,3
72109091.10,954,0,954,683,0,0,0,741,0,741,0,0,0,0,551,2,547,98,29,0,0,465,2,461,78,23,0,0,465,2,461,0,0,0,0,0,2
721090091.9,217,0,217,186,0,0,0,198,0,198,0,0,0,0,331,0,331,58,6,0,0,296,0,296,56,5,0,0,296,0,296,0,0,0,0,0,0
721090091.1,1955,10,1945,1656,0,0,0,1706,0,1706,0,0,0,0,2352,8,2339,597,65,9,19,2005,7,1995,509,53,9,18,2005,7,1995,2,0,0,0,1,0
721090091.8,432,0,432,346,0,0,0,314,0,314,0,0,0,0,593,1,588,184,16,2,0,528,1,523,172,16,2,0,528,1,523,2,0,0,0,2,0
72109ZZZZZZ,25,0,25,18,0,0,0,21,0,21,0,0,0,0,21,0,20,5,0,0,0,21,0,20,5,0,0,0,21,0,20,1,0,0,0,0,0
72109091.12,2512,36,2476,2043,0,0,0,1978,0,1978,0,0,0,0,2109,10,2095,564,73,3,4,1777,10,1764,494,60,2,3,1777,10,1764,3,0,0,0,0,0
72109091.14,815,0,815,658,0,0,0,648,0,648,0,0,0,0,682,1,679,240,32,0,1,614,1,612,217,24,0,1,614,1,612,0,0,0,0,0,1
72109091.13,678,0,678,545,0,0,0,542,0,542,0,0,0,0,556,5,550,143,28,1,3,465,5,459,120,22,1,3,465,5,459,1,0,0,0,0,0
72109091.15,1835,0,1835,1310,0,0,0,1442,0,1442,0,0,0,0,1109,4,1100,267,13,2,3,950,3,942,231,8,2,3,950,3,942,3,0,0,0,0,2
72109091.16,661,0,661,470,0,0,0,562,0,562,0,0,0,0,559,3,556,152,20,4,0,503,3,500,142,19,4,0,503,3,500,0,0,0,0,0,0
72109091.17,1016,0,1016,727,0,0,0,862,0,862,0,0,0,0,861,9,848,229,32,3,0,763,8,752,210,26,3,0,763,8,752,1,0,0,0,0,2
721110059.7,895,0,894,0,0,0,0,698,0,697,0,0,0,0,1049,1,1046,111,26,3,2,853,1,850,98,24,3,2,853,1,850,0,2,0,0,0,0
721110059.8,3065,17,3018,12,0,31,0,2456,15,2407,0,0,30,0,2677,9,2663,453,210,0,4,2182,7,2171,378,167,0,4,2182,7,2171,3,0,0,0,1,0
72111059.10,3182,32,3149,113,0,0,0,2303,6,2296,0,0,0,0,3103,6,3088,477,153,5,1,2502,6,2489,405,131,4,1,2502,6,2489,6,1,0,0,0,0
721110059.4,836,0,836,6,0,0,0,646,0,646,0,0,0,0,930,10,917,92,24,0,0,739,9,727,73,23,0,0,739,9,727,0,0,0,0,3,0
721110059.1,180,0,180,12,0,0,0,137,0,137,0,0,0,0,217,7,210,50,3,0,1,173,7,166,40,1,0,1,173,7,166,0,0,0,0,0,0
721110059.2,241,0,241,14,0,0,0,184,0,184,0,0,0,0,290,1,289,67,24,0,1,233,1,232,60,23,0,1,233,1,232,0,0,0,0,0,0
721110059.3,2108,11,2098,36,0,0,0,1518,4,1515,0,0,0,0,2453,5,2447,340,64,3,4,1915,3,1911,279,58,2,4,1915,3,1911,0,1,0,0,0,0
721110059.9,128,0,128,10,0,0,0,100,0,100,0,0,0,0,145,0,145,17,5,0,0,115,0,115,16,3,0,0,115,0,115,0,0,0,0,0,0
721110059.6,3622,0,3622,278,0,0,0,2907,0,2907,0,0,0,0,3610,7,3603,851,62,2,2,2888,2,2886,704,47,2,2,2888,2,2886,0,0,0,0,0,0
721110059.5,604,0,604,31,0,0,0,481,0,481,0,0,0,0,543,2,541,57,19,0,1,473,2,471,50,16,0,1,473,2,471,0,0,0,0,0,0
72111059.12,1620,23,1597,27,0,0,17,1319,25,1294,0,0,0,0,1718,1,1714,203,57,1,0,1360,0,1357,180,49,1,0,1360,0,1357,0,0,0,0,1,2
72111059.16,1234,0,1234,58,0,0,3,996,0,996,0,0,0,0,1303,2,1301,133,28,0,0,1083,0,1083,115,24,0,0,1083,0,1083,0,0,0,0,0,0
72111059.11,362,0,362,0,0,0,0,315,0,315,0,0,0,0,492,0,491,61,22,2,1,421,0,420,54,20,2,0,421,0,420,0,1,0,0,0,0
72111059.13,215,0,215,0,0,0,0,190,0,190,0,0,0,0,294,4,285,50,12,2,1,224,3,219,40,7,2,1,224,3,219,0,2,0,0,0,0
72111059.15,992,0,992,32,0,16,0,771,0,771,0,0,0,0,1038,8,1026,183,44,4,1,864,4,858,155,36,4,1,864,4,858,1,1,0,0,0,0
72111059.14,508,0,508,17,0,8,0,395,0,395,0,0,0,0,532,4,528,72,22,0,0,445,1,444,57,20,0,0,445,1,444,0,0,0,0,0,0
72111ZZZZZZ,5,0,5,0,0,0,0,4,0,4,0,0,0,0,5,0,5,1,1,0,0,4,0,4,0,1,0,0,4,0,4,0,0,0,0,0,0
72113062.12,1769,13,1728,180,1,0,0,1432,13,1393,28,0,0,0,1313,11,1298,156,30,4,0,1087,9,1074,134,29,4,0,1087,9,1074,3,1,0,0,0,0
72113061.15,1825,12,1811,56,9,0,0,1415,9,1403,0,0,0,0,1632,21,1604,212,69,14,0,1369,19,1343,177,56,14,0,1369,19,1343,0,6,0,0,1,0
721130061.1,3324,13,3300,287,42,11,0,2599,14,2572,0,0,11,0,2982,16,2957,388,69,14,0,2428,14,2406,337,55,13,0,2428,14,2406,1,5,0,0,1,1
721130061.3,4059,17,4033,340,0,10,0,3046,7,3026,0,0,9,0,4236,14,4208,678,97,12,0,3333,14,3308,549,75,8,0,3333,14,3308,5,5,0,0,0,1
721130061.2,1745,0,1728,241,0,0,0,1399,0,1384,16,0,0,0,1793,0,1791,318,27,6,2,1498,0,1496,272,22,4,2,1498,0,1496,1,1,0,0,0,0
721130061.5,951,0,951,133,0,0,0,816,0,816,3,0,0,0,971,7,960,153,16,2,1,828,7,818,133,11,2,0,828,7,818,0,0,0,0,3,0
72113062.13,2641,0,2641,349,7,0,0,1954,0,1954,0,0,0,0,2395,9,2381,290,90,3,2,1822,6,1811,233,66,1,2,1822,6,1811,0,0,0,0,3,2
72113061.22,2322,0,2322,275,0,0,0,1915,0,1915,0,0,0,0,2336,11,2319,265,72,5,2,1933,7,1920,228,55,5,1,1933,7,1920,3,0,1,0,1,1
72113061.26,2091,0,2091,310,0,0,12,1681,0,1681,0,0,0,0,2202,19,2177,311,76,7,1,1857,9,1845,267,64,4,1,1857,9,1845,1,1,0,0,1,0
72113061.29,2378,0,2378,341,0,0,1,1883,0,1883,0,0,0,0,2379,14,2358,312,50,4,1,2013,13,1996,285,45,3,1,2013,13,1996,2,1,0,0,0,1
721130061.8,1554,26,1527,246,0,0,0,1310,9,1305,0,0,0,0,1340,6,1332,198,34,4,0,1162,5,1155,185,30,3,0,1162,5,1155,0,2,0,0,0,0
72113061.27,3991,9,3977,1030,0,0,0,2884,8,2868,6,0,0,0,4130,21,4104,647,94,12,1,3136,19,3115,502,74,9,1,3136,19,3115,0,0,0,0,0,2
72113062.19,1343,28,1313,198,0,0,0,1199,28,1172,0,0,0,0,1662,13,1643,159,161,6,0,1422,11,1406,125,132,3,0,1422,11,1406,3,2,0,0,0,0
72113061.28,2117,18,2089,349,0,0,0,1815,17,1790,9,0,0,0,2269,8,2253,342,40,8,3,1937,8,1921,286,33,7,3,1937,8,1921,2,5,0,0,1,0
72113061.25,1851,5,1829,199,0,0,0,1414,0,1393,16,0,0,0,2325,20,2297,328,88,5,1,1937,19,1910,271,79,4,1,1937,19,1910,4,0,2,0,0,2
72113061.24,2898,13,2869,419,0,0,0,2226,0,2212,14,0,0,0,2952,27,2902,369,85,25,5,2438,18,2403,306,67,20,5,2438,18,2403,2,13,1,0,0,1
72113061.16,4355,0,4333,553,58,0,22,3364,0,3345,0,0,0,0,4203,12,4183,647,155,9,4,3473,10,3455,549,132,7,4,3473,10,3455,2,0,1,0,0,5
72113061.10,2093,3,2090,310,0,0,0,1638,3,1634,0,0,0,0,2347,15,2326,263,81,8,2,1856,14,1837,213,48,5,0,1856,14,1837,0,0,0,0,0,5
721130061.7,1057,0,1057,145,0,0,0,748,0,748,0,0,0,0,905,10,893,152,34,2,1,786,10,774,132,31,2,1,786,10,774,0,0,1,0,1,0
721130061.6,2828,1,2827,329,65,19,0,2097,2,2095,0,0,0,0,2314,10,2295,360,83,3,3,1875,5,1861,294,70,1,1,1875,5,1861,3,0,0,0,6,0
721130061.9,1668,4,1665,389,2,0,0,1485,1,1485,0,0,0,0,1461,10,1441,308,36,1,2,1269,9,1250,260,31,0,2,1269,9,1250,6,0,0,0,3,1
721130061.4,1105,0,1105,96,0,0,0,958,0,958,0,0,0,0,937,5,929,160,40,2,2,787,5,779,141,33,2,0,787,5,779,0,0,0,0,3,0
72113061.18,4162,21,4111,481,27,9,10,3317,21,3266,30,0,0,0,4393,14,4368,547,107,9,0,3519,14,3496,444,79,9,0,3519,14,3496,3,2,0,0,2,2
72113061.13,6035,0,6035,468,0,0,0,4654,0,4654,0,0,0,0,5072,16,5048,704,176,7,5,4132,13,4116,580,140,6,5,4132,13,4116,0,0,0,0,0,3
72113061.17,1979,10,1968,390,13,0,0,1753,10,1743,0,0,0,0,1987,17,1954,208,67,11,3,1731,16,1703,174,53,9,3,1731,16,1703,4,6,0,0,0,2
72113061.19,1249,7,1235,202,19,0,0,1103,13,1090,0,0,0,0,1270,33,1230,138,27,11,1,1158,30,1122,115,23,8,0,1158,30,1122,3,0,0,0,0,3
72113061.20,1392,15,1377,142,5,0,0,1139,15,1124,0,0,0,0,1346,6,1334,193,54,13,2,1133,1,1126,171,44,12,2,1133,1,1126,0,2,0,0,4,0
72113061.14,3827,0,3827,214,0,20,0,3254,0,3254,0,0,0,0,3986,17,3961,556,140,16,3,3306,13,3288,485,108,9,3,3306,13,3288,0,3,0,0,0,2
72113ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72113061.11,2770,13,2745,533,15,0,0,2349,14,2334,0,0,0,0,2188,12,2166,328,61,8,0,1865,10,1845,275,56,7,0,1865,10,1845,0,6,0,0,2,2
72113061.23,2551,0,2543,479,9,0,0,1816,0,1811,10,0,0,0,2027,11,2006,282,51,11,3,1602,10,1583,247,50,10,2,1602,10,1583,1,4,0,0,1,3
72113061.21,4716,75,4625,614,24,2,0,3730,75,3645,0,15,0,0,4893,48,4832,637,108,9,0,4148,45,4091,553,89,9,0,4148,45,4091,2,3,0,0,2,5
721130062.4,4959,29,4917,739,19,6,0,4088,30,4048,15,0,0,0,5278,28,5240,811,136,6,5,4329,23,4298,697,107,5,5,4329,23,4298,3,0,0,0,4,1
72113062.11,3182,0,3182,411,0,0,0,2552,0,2552,0,0,0,0,4152,29,4111,361,109,6,2,3426,23,3394,311,94,4,1,3426,23,3394,7,0,0,0,2,0
721130062.2,93,0,93,24,0,0,0,87,0,87,0,0,0,0,143,0,143,2,0,0,0,143,0,143,2,0,0,0,143,0,143,0,0,0,0,0,0
721130062.9,3029,39,2990,297,24,6,0,2634,30,2604,0,0,0,0,3211,28,3170,510,129,5,3,2741,23,2705,425,103,5,3,2741,23,2705,5,3,0,0,3,2
72113062.10,747,0,747,197,3,0,0,624,0,624,0,0,0,0,729,0,729,224,10,1,1,617,0,617,196,9,0,1,617,0,617,0,0,0,0,0,0
72113062.18,6703,0,6691,1672,0,0,0,5307,0,5295,14,0,0,0,8337,37,8274,1051,250,21,7,6554,32,6507,863,199,13,6,6554,32,6507,4,7,0,0,1,3
72113062.17,2304,0,2280,521,0,0,0,1732,0,1709,21,0,0,0,2788,2,2783,287,64,4,2,2269,2,2264,218,44,4,2,2269,2,2264,0,0,0,0,0,3
72113062.15,2504,29,2478,357,0,0,0,2048,28,2020,0,0,0,0,2663,18,2642,304,66,8,2,2203,16,2184,273,52,6,2,2203,16,2184,3,0,0,0,0,0
721130062.8,1010,0,1010,193,0,0,0,782,0,782,0,0,0,0,1203,8,1187,167,56,5,2,1004,8,989,146,44,5,1,1004,8,989,4,1,0,0,0,2
721130062.7,545,0,545,121,0,0,0,360,0,360,0,0,0,0,670,1,668,105,33,0,0,538,1,536,91,28,0,0,538,1,536,0,0,0,0,0,1
721130062.3,903,0,903,379,0,0,0,697,0,697,0,0,0,0,986,1,984,136,35,0,0,795,1,793,109,29,0,0,795,1,793,0,0,1,0,0,0
72113062.20,2066,98,1968,170,22,0,0,1820,35,1780,0,0,0,0,1800,11,1787,190,85,0,0,1545,11,1532,165,63,0,0,1545,11,1532,2,0,0,0,0,0
72113062.14,893,1,891,124,0,0,0,763,1,762,0,0,0,0,1076,3,1072,101,27,1,2,943,3,939,94,24,1,2,943,3,939,1,0,0,0,0,0
72113062.16,4129,112,4017,394,0,0,0,3155,113,3042,0,0,0,0,3927,26,3887,443,142,6,3,3251,18,3221,383,117,6,3,3251,18,3221,3,0,5,0,3,1
721130062.1,592,0,591,11,0,0,0,514,0,513,2,0,0,0,861,6,849,117,19,2,0,714,3,709,101,16,1,0,714,3,709,0,0,0,0,2,0
721130062.6,512,0,504,55,0,0,0,418,0,406,10,0,0,0,368,0,366,60,10,0,1,322,0,320,49,8,0,1,322,0,320,0,0,1,0,1,0
721130062.5,1322,0,1322,290,0,0,0,1109,0,1109,0,0,0,0,1384,8,1376,147,27,1,2,1149,3,1146,132,21,1,2,1149,3,1146,0,0,0,0,0,0
721130060.6,350,0,350,80,0,0,0,306,0,306,0,0,0,0,452,0,452,36,9,0,1,383,0,383,31,4,0,1,383,0,383,0,0,0,0,0,0
721130060.5,3210,0,3209,180,0,0,0,2545,0,2545,0,0,0,0,3717,43,3668,447,122,9,4,3098,34,3060,390,101,9,4,3098,34,3060,0,3,1,0,0,0
721130060.1,1356,0,1356,187,0,2,0,1035,0,1035,0,0,0,0,1381,2,1370,128,47,4,3,1161,1,1152,114,33,4,2,1161,1,1152,6,0,0,0,0,2
721130060.2,5924,45,5872,938,0,15,0,5143,25,5113,4,0,0,0,6878,47,6821,810,117,13,0,6143,44,6090,711,99,13,0,6143,44,6090,6,0,0,0,1,2
721130060.3,1588,0,1588,14,0,1,0,1318,0,1318,0,0,0,0,1598,5,1590,240,34,3,3,1352,4,1345,214,30,3,3,1352,4,1345,0,3,0,0,0,0
721130060.4,4886,0,4886,749,0,0,0,3545,0,3545,0,0,0,0,3944,26,3910,456,152,11,4,3229,26,3199,383,133,8,3,3229,26,3199,2,0,0,0,1,1
72113061.12,4221,0,4221,315,0,0,0,3515,0,3515,0,0,0,0,3699,17,3671,583,132,8,4,3089,15,3065,490,110,8,4,3089,15,3065,3,2,0,0,1,3
72115ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721150031.1,629,18,605,36,0,0,0,463,0,458,6,0,0,0,783,14,766,55,9,2,2,676,14,659,48,6,2,1,676,14,659,0,0,0,0,0,3
721150031.4,1957,24,1912,93,0,0,0,1562,5,1552,5,0,0,0,2025,30,1989,165,44,5,1,1650,28,1617,134,35,5,1,1650,28,1617,3,1,0,0,0,1
721150031.3,3511,50,3419,183,22,0,0,2707,13,2692,4,0,0,0,3788,12,3767,313,96,9,4,2984,11,2967,260,74,6,3,2984,11,2967,1,2,0,0,1,2
721150031.6,4255,70,4185,37,0,0,0,3540,70,3470,0,0,0,0,4444,39,4398,439,140,13,2,3701,30,3665,371,122,9,1,3701,30,3665,1,1,0,0,2,2
721150031.2,2041,12,2028,145,21,0,0,1648,12,1638,0,0,0,0,1898,1,1895,182,69,6,0,1571,1,1568,144,52,5,0,1571,1,1568,0,2,0,0,0,0
721150031.5,5006,49,4933,72,11,0,0,3950,35,3905,0,0,0,0,4721,24,4689,423,190,4,13,3913,19,3886,348,163,4,10,3913,19,3886,0,1,0,1,0,6
721150031.7,1293,7,1287,61,0,0,0,1051,5,1045,0,0,0,0,1793,7,1781,150,32,3,3,1514,6,1503,134,28,2,3,1514,6,1503,2,0,0,1,0,2
721150031.8,1359,10,1348,80,0,0,0,1124,10,1111,0,0,0,0,1313,9,1304,100,44,0,1,1075,9,1066,84,28,0,1,1075,9,1066,0,0,0,0,0,0
72115031.11,1424,10,1414,103,0,0,0,1138,10,1127,0,0,0,0,1276,9,1266,90,53,0,1,1058,9,1049,74,37,0,0,1058,9,1049,0,0,0,0,0,0
721150031.9,360,0,360,0,0,0,0,317,0,317,0,0,0,0,322,0,322,41,18,0,2,286,0,286,36,16,0,1,286,0,286,0,0,0,0,0,0
72115031.10,1426,0,1426,0,0,0,0,1255,0,1255,0,0,0,0,1275,8,1264,83,53,1,3,1066,8,1055,70,35,0,2,1066,8,1055,0,0,0,0,0,3
721170039.1,1533,238,1231,338,241,0,0,1258,236,957,45,0,0,0,1558,204,1326,131,75,6,1,1369,183,1166,117,68,5,1,1369,183,1166,2,4,4,0,2,8
721170039.2,3219,251,2931,772,674,0,0,2708,247,2441,10,10,0,0,3448,221,3206,506,156,4,4,2896,189,2691,397,131,3,3,2896,189,2691,4,2,1,0,1,8
72117ZZZZZZ,15,0,15,2,2,0,0,12,0,12,0,0,0,0,28,3,25,13,7,0,0,19,3,16,10,7,0,0,19,3,16,0,0,0,0,0,0
721170039.6,1245,174,1039,313,230,0,0,1083,142,925,0,0,0,0,1455,14,1435,444,80,2,2,1241,14,1221,379,69,2,2,1241,14,1221,1,0,1,0,1,3
721170039.5,3752,304,3396,882,569,0,0,2867,293,2519,35,0,0,0,3873,138,3711,542,204,8,1,3228,123,3081,452,159,5,1,3228,123,3081,14,1,0,0,5,4
721170039.7,585,49,527,119,97,0,0,494,39,451,0,0,0,0,853,9,844,107,44,0,0,709,5,704,96,41,0,0,709,5,704,0,0,0,0,0,0
721170039.4,2978,122,2847,510,371,0,0,2592,98,2489,10,0,0,0,2980,99,2873,432,127,8,2,2571,92,2472,368,107,5,2,2571,92,2472,2,4,0,0,0,1
721170039.3,522,0,522,67,67,0,0,416,0,416,0,0,0,0,992,3,989,98,53,0,2,831,3,828,84,50,0,2,831,3,828,0,0,0,0,0,0
72119ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721190101.1,3153,35,3099,583,8,0,0,2558,56,2503,0,0,0,0,3171,77,3080,736,59,11,7,2697,71,2613,635,48,11,7,2697,71,2613,5,5,0,0,1,2
721190101.2,2727,14,2700,242,0,31,0,2270,22,2247,0,0,0,0,2886,11,2863,1113,52,9,9,2442,11,2420,945,48,9,9,2442,11,2420,6,3,0,0,0,2
721190102.3,3079,0,3079,321,0,7,0,2426,0,2426,0,0,0,0,3058,14,3031,852,60,7,1,2450,10,2427,685,45,7,1,2450,10,2427,3,2,0,0,2,6
721190101.3,2733,11,2722,355,0,0,0,2026,10,2016,0,0,0,0,1817,7,1806,432,53,2,3,1507,7,1497,369,44,2,3,1507,7,1497,1,0,0,0,1,1
721190102.5,5364,19,5344,812,8,24,0,4261,11,4250,0,0,0,0,4937,56,4843,1429,133,23,7,3998,47,3916,1109,103,22,4,3998,47,3916,6,9,1,0,14,5
721190102.2,615,0,615,114,24,0,0,525,0,525,0,0,0,0,585,33,537,179,19,9,0,503,26,463,162,12,9,0,503,26,463,5,8,1,0,0,0
721190102.4,3474,0,3474,454,20,14,0,2930,0,2930,0,0,0,0,3074,19,3047,978,97,3,7,2619,16,2595,845,68,3,7,2619,16,2595,7,0,1,0,0,0
721190102.1,1258,46,1211,349,0,0,0,1064,45,1019,0,0,0,0,814,8,804,284,34,2,2,702,7,694,254,25,2,2,702,7,694,0,0,0,0,0,1
72119102.12,7546,23,7524,1550,14,1,0,6096,25,6076,0,0,0,0,6178,28,6115,2238,115,16,1,5138,24,5088,1930,98,16,1,5138,24,5088,21,3,0,0,1,1
721190102.7,1126,0,1126,205,14,0,0,974,0,974,0,0,0,0,1471,2,1465,511,57,4,2,1255,1,1250,432,56,4,2,1255,1,1250,1,0,1,0,2,0
72119102.13,1918,0,1918,241,33,0,0,1557,0,1557,0,0,0,0,2256,18,2238,1075,62,5,0,1718,17,1701,857,39,4,0,1718,17,1701,0,0,0,0,0,0
721190102.8,7078,10,7026,1346,13,0,0,5603,9,5596,0,0,0,0,6480,17,6446,2179,212,6,9,5155,17,5121,1723,160,3,8,5155,17,5121,13,0,2,0,0,2
721190101.4,1552,12,1541,186,6,0,0,1314,6,1308,0,0,0,0,1693,14,1675,565,40,1,3,1497,14,1481,495,28,1,2,1497,14,1481,1,0,0,0,0,1
721190102.9,623,0,623,86,0,0,0,566,0,566,0,0,0,0,702,20,677,216,25,1,4,587,20,562,186,18,0,4,587,20,562,3,0,0,0,0,2
72119102.10,1990,0,1990,396,0,0,0,1634,0,1634,0,0,0,0,2210,17,2192,577,83,10,4,1892,16,1875,521,65,10,4,1892,16,1875,0,0,0,0,0,1
72119095.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721190102.6,547,0,547,54,0,9,0,447,0,447,0,0,0,0,985,9,973,221,22,3,0,863,9,851,183,18,3,0,863,9,851,0,0,0,0,2,1
72119102.11,1255,0,1255,139,0,26,0,1056,0,1056,0,0,0,0,1604,18,1581,383,42,3,1,1368,16,1347,328,36,3,1,1368,16,1347,1,0,0,0,4,0
72119102.14,2790,1,2788,244,0,15,0,2223,1,2220,0,0,0,0,3139,13,3111,1089,74,7,3,2612,12,2585,909,66,5,3,2612,12,2585,8,2,0,0,3,2
721210049.4,4207,30,4166,153,18,6,5,3373,36,3336,1,0,0,0,4042,11,4020,391,110,7,10,3296,11,3277,329,96,6,8,3296,11,3277,4,3,0,0,0,1
721210049.3,4844,32,4803,241,41,0,0,3818,39,3778,0,0,0,0,5630,25,5601,579,139,7,13,4558,25,4529,485,103,6,11,4558,25,4529,2,0,1,0,1,0
721210049.5,1291,3,1288,14,6,3,22,1047,3,1044,3,0,0,0,1392,11,1376,172,31,6,3,1161,11,1146,154,25,6,3,1161,11,1146,0,0,0,0,4,0
721210049.1,6562,25,6537,169,135,0,0,5145,27,5123,0,0,0,0,6160,28,6121,601,143,8,9,5079,23,5045,505,116,6,5,5079,23,5045,4,1,0,0,4,2
721210049.2,5236,33,5203,202,0,0,0,4502,35,4469,0,0,0,0,5505,17,5484,737,127,17,19,4698,17,4678,643,103,16,17,4698,17,4678,1,0,0,0,2,0
721230078.6,2433,0,2433,754,5,0,0,2129,0,2129,0,0,0,0,2336,1,2329,326,85,4,2,2009,1,2003,297,72,3,1,2009,1,2003,1,0,0,0,3,1
721230078.8,1042,19,1023,270,3,0,0,922,0,922,0,0,0,0,1146,1,1142,184,28,2,3,944,1,940,150,22,0,1,944,1,940,2,0,0,0,1,0
721230078.5,501,0,501,169,0,0,0,344,0,344,0,0,0,0,527,3,524,84,5,0,0,450,3,447,78,2,0,0,450,3,447,0,0,0,0,0,0
721230085.1,864,0,864,480,0,0,0,683,0,683,0,0,0,0,820,8,810,253,101,2,1,707,8,698,224,91,2,0,707,8,698,0,0,0,0,1,0
721230085.2,2405,0,2403,1023,1,0,0,1802,0,1801,0,1,0,0,1814,22,1789,403,48,3,2,1503,21,1481,339,32,3,1,1503,21,1481,1,0,0,0,0,0
72123ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721230078.4,4863,0,4863,1856,0,0,0,3859,0,3859,0,0,0,0,4727,36,4687,1044,182,3,4,3911,27,3880,869,158,2,2,3911,27,3880,0,0,0,0,4,0
721230078.3,2857,0,2857,1181,9,0,0,2143,0,2143,0,0,0,0,2802,8,2789,684,160,9,1,2212,8,2200,562,125,9,1,2212,8,2200,3,0,0,0,0,1
72123078.10,968,0,940,519,62,0,0,839,0,814,20,4,0,0,1283,27,1244,318,37,4,2,1094,25,1057,272,29,3,1,1094,25,1057,12,0,0,0,0,0
721230078.1,3580,0,3580,1271,19,0,0,2789,0,2789,0,0,0,0,3573,13,3556,776,117,5,1,2916,13,2899,659,96,4,1,2916,13,2899,3,0,0,0,1,0
721230078.9,3013,0,2953,1059,0,18,0,2286,0,2271,0,0,20,0,2336,20,2313,600,75,2,1,1931,17,1914,500,61,2,1,1931,17,1914,0,0,0,0,0,0
72123078.12,568,0,565,271,3,0,0,426,0,422,0,2,0,0,536,1,535,127,14,1,1,456,0,456,115,9,0,0,456,0,456,0,0,0,0,0,0
72123078.11,1424,0,1425,628,0,0,0,1005,0,1005,0,0,0,0,1206,3,1202,234,20,1,3,983,3,980,193,17,1,3,983,3,980,0,0,0,0,0,0
721230078.2,1604,0,1604,600,0,0,0,1246,0,1246,0,0,0,0,1327,7,1313,284,78,6,3,1071,7,1057,224,60,5,2,1071,7,1057,0,0,0,0,7,0
721230078.7,1516,0,1511,687,6,0,0,1252,0,1247,0,7,0,0,1356,11,1344,383,29,1,4,1117,10,1106,323,25,0,3,1117,10,1106,1,0,0,0,0,0
721250043.7,1826,41,1788,35,0,0,0,1463,18,1441,0,0,0,0,1966,2,1964,193,56,4,1,1663,2,1661,163,44,4,0,1663,2,1661,0,0,0,0,0,0
721250043.6,1568,13,1551,20,0,0,0,1316,6,1308,0,0,0,0,1776,7,1768,234,93,5,8,1489,7,1481,200,80,4,8,1489,7,1481,0,0,0,0,0,1
721250044.8,2827,12,2815,0,0,0,0,2416,11,2406,0,0,0,0,3366,14,3349,407,69,1,2,2795,12,2780,345,52,1,1,2795,12,2780,1,0,0,0,1,1
721250043.4,704,0,704,1,0,0,0,573,0,573,0,0,0,0,676,3,669,108,25,8,2,578,3,572,87,22,5,2,578,3,572,3,0,0,0,0,0
721250043.3,280,0,280,0,0,0,0,211,0,211,0,0,0,0,250,0,248,44,8,2,1,204,0,202,34,5,2,1,204,0,202,1,0,0,0,0,1
721250044.4,996,6,991,19,0,0,0,812,0,812,0,0,0,0,1003,4,997,114,48,2,1,853,4,848,97,45,2,0,853,4,848,0,0,0,0,0,1
