GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0900101-181,3087,2710,124,49,6,195,3,2107,1891,72,28,3,108,2,3080,2682,97,39,9,290,0,2062,1824,76,5,2,156,0,2984,2490,151,55,9,324,0,2033,1747,95,6,2,180,0,3164,2535,187,62,20,317,4,2221,1853,98,37,14,192,3
0900101-200,3171,2789,128,53,7,196,4,2169,1953,71,34,4,111,3,3702,2943,241,140,54,445,0,2200,1815,178,15,0,202,0,3569,2812,329,144,50,345,0,2116,1779,158,20,0,162,0,3335,2705,224,113,10,253,0,2404,2005,145,66,10,161,0
0900101-056,3208,2956,109,6,4,129,1,2193,2057,63,2,4,66,0,3175,2900,87,40,21,117,0,2159,2004,45,30,21,62,0,3159,2910,76,22,0,146,0,2075,1974,30,10,0,60,0,3406,2869,218,38,19,203,1,2390,2059,140,24,11,128,1
0900101-120,8084,7359,335,62,20,321,13,5540,5123,200,35,14,173,6,8197,7380,240,108,29,443,0,5690,5283,171,76,22,152,0,8185,7253,228,89,45,576,0,5677,5282,130,43,27,198,0,8177,6857,448,126,63,591,10,6041,5225,267,88,45,343,8
0900101-051,756,450,175,70,5,50,1,587,374,120,45,5,37,1,1043,728,110,124,0,96,0,854,651,55,94,0,55,0,1187,858,102,153,0,86,0,955,768,32,123,0,33,0,3266,2181,352,392,18,309,0,2826,2006,255,289,16,238,0
0900101-122,1141,1038,47,8,5,45,3,782,723,28,6,3,25,1,1270,1123,26,0,14,111,0,817,712,15,0,8,77,0,1303,1045,36,40,40,151,0,796,627,12,18,18,122,0,1079,852,54,18,3,143,0,770,620,40,13,3,92,0
0900505-027,3315,3043,195,50,17,10,2,2627,2434,139,33,12,8,2,3302,2928,221,140,10,13,0,2695,2485,104,95,10,8,0,3281,2794,342,145,11,0,0,2670,2410,169,90,10,0,0,3211,2747,266,67,83,23,2,2654,2314,192,40,66,17,2
0900505-034,3100,2823,154,60,23,55,4,2540,2360,94,38,18,36,2,2792,2488,209,76,0,40,4,2214,2052,92,33,0,38,0,2844,2511,207,90,0,70,2,2317,2134,84,40,0,46,0,3039,2508,242,113,78,105,2,2527,2170,152,79,62,69,2
0900505-033,8223,7435,292,203,35,273,5,6381,5880,165,123,25,187,3,8239,7427,185,226,40,402,3,6503,6004,112,118,40,231,0,7940,7229,203,227,30,256,0,6269,5867,92,111,30,174,0,8029,6506,670,352,117,380,5,6656,5601,437,238,85,285,0
0900505-035,818,745,40,16,8,15,1,671,624,24,10,8,10,0,664,630,1,1,19,13,0,499,461,1,0,20,15,0,694,666,2,2,11,14,0,533,504,1,1,10,11,0,754,534,128,29,38,35,0,644,473,100,24,23,27,0
0900505-039,21,19,1,0,0,0,0,17,16,1,0,0,0,0,22,20,1,1,0,0,0,16,15,1,1,0,0,0,19,18,1,1,0,0,0,16,15,1,1,0,0,0,18,10,4,1,0,0,0,13,10,3,1,0,0,0
0900505-036,645,587,31,12,6,12,1,529,491,19,8,4,8,1,675,600,29,41,0,5,0,502,453,19,25,0,6,0,617,553,22,32,0,9,0,492,446,17,20,0,10,0,659,610,14,25,3,5,0,600,556,13,21,3,5,0
0901313-006,12252,10981,319,353,83,528,8,9379,8581,196,221,56,330,4,12665,10907,686,382,23,695,0,9523,8766,360,154,23,231,0,12869,10709,620,494,155,1008,0,9526,8503,297,168,60,486,0,12960,10479,579,453,147,1232,15,10212,8536,393,324,108,785,9
0901313-007,3350,3123,87,67,10,71,0,2475,2336,48,42,8,42,0,3376,2874,117,74,11,283,0,2507,2339,40,35,11,79,0,3307,2898,122,77,8,204,0,2599,2402,53,31,10,109,0,3466,3032,106,103,68,141,0,2639,2353,59,65,47,99,0
0901313-008,9686,9184,224,83,68,139,13,6980,6686,121,50,48,77,8,9522,9063,134,25,97,195,0,7275,7035,58,24,70,100,0,9512,8930,307,49,74,182,0,7355,7085,129,8,60,85,0,9098,8281,324,115,121,167,11,7261,6697,219,84,95,108,8
0901313-003,5485,5203,159,58,29,43,0,4327,4150,86,38,21,33,0,5421,4910,452,7,0,52,0,4320,4070,245,4,0,0,0,5417,4955,448,14,14,0,0,4410,4135,260,15,0,0,0,5272,4763,212,101,104,54,0,4328,3989,132,64,73,41,0
0901313-012,2769,2129,214,222,24,191,1,2227,1718,165,198,17,145,1,2573,1996,142,251,49,233,0,1908,1615,37,146,0,104,0,2608,2119,117,210,45,210,0,1884,1649,21,121,0,91,0,2734,2148,201,97,49,241,3,2180,1788,115,65,30,177,3
0901313-010,3892,2949,316,351,31,285,1,3249,2461,256,316,18,220,1,2562,2027,60,213,13,243,0,1951,1622,37,145,15,130,0,2523,2144,58,171,9,133,0,1979,1745,34,109,7,74,0,2868,2063,266,91,46,406,7,2324,1734,176,64,31,323,6
0901313-001,3303,3137,53,50,23,47,0,2469,2366,33,33,15,27,0,3223,3007,107,103,0,17,0,2580,2425,95,49,0,15,0,3203,2969,96,142,0,7,0,2585,2415,95,69,0,4,0,3151,2799,121,67,54,64,6,2592,2347,80,52,35,51,2
0901313-013,11444,9410,850,1021,47,142,8,9281,7428,770,987,30,87,6,11137,9400,688,832,103,252,0,9095,7650,535,744,27,144,0,11005,9356,694,740,124,248,0,8935,7605,515,648,27,144,0,10255,8641,591,678,103,188,16,8404,7041,508,614,78,133,9
0901313-020,854,790,32,8,20,8,0,684,638,20,5,18,6,0,873,824,10,8,20,14,0,730,715,4,4,4,0,0,894,854,3,3,16,18,3,750,735,4,0,4,0,4,785,711,23,9,16,12,2,657,601,16,7,15,7,1
0900505-003,1727,1661,26,14,1,19,0,1403,1354,18,9,1,14,0,1706,1524,46,69,25,46,0,1430,1285,25,65,20,38,0,1707,1529,47,77,18,40,0,1460,1310,30,75,15,34,0,1662,1520,41,25,26,23,3,1455,1333,37,18,24,17,3
0901313-023,6201,5183,326,289,33,399,6,5177,4435,227,200,22,301,6,6027,4299,345,499,91,826,18,4418,3755,231,307,53,59,0,5722,4155,333,456,26,731,24,4365,3674,225,293,26,112,0,6553,4603,533,560,160,750,9,5613,4120,382,421,145,562,4
0901313-019,1278,1193,29,18,2,38,0,931,880,15,12,2,21,0,1147,1053,25,23,2,59,0,824,788,19,8,2,4,0,1196,1073,10,49,2,103,0,841,797,9,10,2,12,0,1236,1092,50,31,27,26,2,977,887,21,20,20,21,2
0901313-017,6117,5699,136,92,15,170,4,4456,4202,79,58,13,104,4,5849,5316,149,203,31,242,0,4395,4121,115,32,8,92,0,5668,5060,67,165,27,434,0,4265,4015,56,28,8,131,0,5853,5011,268,163,80,294,4,4498,3934,167,93,69,201,0
0901313-014,3157,3016,79,28,29,9,1,2436,2357,39,16,20,6,1,2954,2686,82,49,72,65,2,2394,2245,68,20,35,24,0,3002,2736,112,36,57,72,4,2440,2242,96,25,41,32,0,2942,2654,93,50,81,37,4,2344,2168,47,23,47,20,2
0901313-015,5282,4812,203,98,51,143,13,4087,3805,123,54,31,84,11,5251,4896,185,125,80,75,4,4214,4001,83,30,38,45,0,5325,4990,172,130,89,78,6,4255,4021,100,31,30,64,0,5034,4293,298,146,130,101,6,4080,3567,184,90,104,77,6
0901313-018,7657,7133,171,106,36,214,3,5624,5312,100,65,25,124,3,7770,7306,89,95,58,209,0,5896,5651,91,60,15,88,0,7849,7372,154,84,36,207,0,5969,5713,110,62,10,72,0,7474,6561,325,218,109,250,14,5862,5273,188,132,80,178,6
0900505-023,4232,3857,201,64,26,100,0,3196,2942,133,47,17,63,0,3736,3426,148,65,9,102,0,3019,2875,72,12,0,51,0,3771,3271,235,139,13,182,0,2943,2697,120,28,0,89,0,4049,3330,333,157,53,109,0,3220,2722,222,98,40,78,0
0900505-002,3607,3477,61,28,15,28,2,2860,2769,37,19,13,23,2,3452,3240,31,56,5,68,0,2720,2640,29,39,4,15,0,3433,3130,84,51,6,77,9,2555,2460,49,28,4,10,0,3385,3104,104,53,41,35,3,2854,2660,63,37,29,28,3
0900101-149,6760,4344,1180,672,40,586,10,5345,3581,856,485,30,436,10,7111,3732,1629,853,48,976,0,4615,3086,656,440,33,401,0,6814,3438,1645,960,33,876,0,4208,2788,603,465,32,321,0,6970,3672,1826,882,83,556,6,5589,3156,1319,649,73,411,5
0900303-076,4530,1035,2436,1043,54,144,19,3456,982,1702,715,38,115,12,4645,917,2884,932,49,94,0,3436,786,2073,513,0,62,0,4740,947,2864,1186,73,84,0,3522,831,2018,629,0,53,0,4414,816,2480,1059,103,203,21,3569,761,1934,804,94,151,15
0901313-024,4918,4505,128,118,13,156,4,3939,3657,86,77,10,112,1,4579,4093,117,132,12,205,0,3747,3379,105,110,10,150,0,4628,4023,188,178,15,180,22,3846,3395,120,163,15,114,0,4779,4014,287,194,75,204,7,3942,3410,189,137,61,144,4
0901313-002,4980,4646,151,87,25,91,3,3843,3650,85,45,18,54,1,4928,4379,339,88,7,117,0,3785,3415,230,84,4,49,0,4911,4347,370,102,7,87,0,3890,3475,264,105,4,44,0,4858,4188,277,135,67,134,6,3902,3483,157,84,50,90,3
0900505-018,3421,3290,53,16,12,46,0,2587,2508,28,9,10,28,0,3745,3672,32,36,0,3,0,2891,2845,20,25,0,2,0,3606,3564,31,3,0,4,0,2775,2748,19,4,0,2,0,3355,3054,88,25,66,66,3,2710,2501,54,18,47,45,2
0900505-017,3549,3396,71,21,23,49,0,2751,2662,37,12,15,29,0,3010,2721,229,16,33,13,0,2324,2050,220,9,30,13,0,3097,2951,74,9,40,13,0,2355,2237,66,0,40,13,0,3303,3051,89,54,29,47,2,2703,2533,58,29,19,36,1
0900101-111,6211,4941,700,426,33,157,8,4612,3764,464,280,25,99,6,7004,4950,1088,774,9,378,12,4455,3496,328,419,0,204,0,7243,4734,1310,856,10,565,13,4616,3453,349,457,0,347,0,6430,4722,844,573,66,238,5,4894,3669,562,466,44,164,4
0900101-112,7333,5079,1145,690,52,429,15,5660,4105,771,472,39,316,13,7998,5354,1487,514,17,734,0,5409,4016,730,311,14,351,0,7939,4654,1580,693,0,1150,0,5400,3693,734,459,0,511,0,7454,4768,1363,709,86,529,6,6074,4103,988,517,55,407,2
0900101-066,5746,4628,501,206,32,375,4,4233,3522,300,132,20,243,4,5963,4699,457,178,6,636,3,4248,3505,280,103,7,346,0,5934,4319,680,204,5,734,3,4175,3191,438,98,0,433,0,6050,4214,789,329,65,515,6,4624,3344,543,227,49,360,4
0900101-065,5750,5153,257,132,12,207,1,4362,3975,170,94,9,121,0,5947,5128,404,283,29,216,1,4297,3792,248,126,28,104,0,5949,4973,474,376,28,201,1,4376,3771,282,171,28,113,0,5797,4764,415,166,39,349,7,4365,3644,299,113,31,222,4
0900303-027,7517,2749,1891,2268,88,754,26,5716,2421,1247,1528,58,580,18,6980,2300,2484,2060,29,485,37,4722,1968,1530,945,27,251,0,7423,2256,3026,2053,42,419,40,4851,1851,1728,1034,37,211,0,7500,1806,2399,2847,143,584,15,5778,1648,1707,2020,113,450,13
0900303-028,4925,1444,1386,1581,58,621,12,3664,1276,896,1066,40,471,10,5051,1065,2073,1858,176,289,0,3328,924,1156,1068,7,165,0,4721,1095,2396,1213,108,245,0,2975,909,1373,538,16,109,0,5104,1241,1744,1976,108,291,11,3874,1096,1177,1421,90,224,10
0900303-168,5289,1338,622,3200,65,250,12,3993,1164,395,2316,49,182,10,5256,1052,781,3102,3,283,53,3734,989,590,1946,4,170,30,5366,946,883,3245,122,257,22,4099,902,687,2302,100,199,15,5069,794,763,3436,67,206,8,4011,702,511,2665,54,155,6
0900303-170,5247,3418,350,1315,43,217,2,4143,2855,228,924,28,154,1,5051,3304,505,1199,53,90,3,3811,2701,308,717,50,43,0,4962,3263,506,1025,72,188,3,3914,2786,309,663,68,84,0,5462,3363,593,1210,112,299,10,4543,2954,418,918,86,225,10
0900303-167,5588,2949,499,2001,57,209,4,4414,2552,331,1410,45,153,4,5618,2382,223,2920,39,144,0,4235,2087,189,1838,0,121,0,5531,2686,234,2544,32,81,31,4243,2344,195,1617,4,64,0,5486,2453,663,2191,86,263,6,4402,2155,430,1638,61,193,3
0900303-085,7419,226,1870,5566,126,58,26,5215,205,1150,3943,73,39,18,8082,515,2499,5500,244,44,31,5032,490,1377,3112,28,0,0,8090,411,2457,5598,132,23,61,5130,374,1398,3305,41,14,0,7510,325,2185,5197,105,72,30,5553,297,1455,3889,72,57,16
0900303-064,277,43,113,111,4,15,1,218,42,83,88,2,11,1,302,61,165,55,2,43,0,198,58,101,28,0,11,0,307,46,195,71,1,35,0,185,41,112,24,0,7,0,352,27,184,154,9,8,4,255,24,128,104,6,8,3
0900303-069,3102,351,1065,1616,42,205,12,2386,332,760,1212,33,152,9,3291,437,930,1473,70,612,6,1898,434,614,781,13,52,0,3052,538,903,1185,28,561,6,1860,526,522,724,0,79,0,3134,433,1122,1296,102,394,6,2522,412,844,1014,68,311,5
0900303-072,994,156,587,228,12,33,3,730,138,404,160,10,26,2,1019,266,251,500,22,4,0,725,221,164,324,11,5,0,1008,233,207,597,17,10,0,709,178,177,338,14,5,0,1023,135,476,413,30,14,0,823,120,377,323,24,10,0
0900303-071,899,85,628,215,16,26,5,616,80,405,141,11,22,4,912,343,301,227,0,104,0,621,215,212,143,0,53,0,1005,345,472,239,0,89,0,632,202,303,78,0,49,0,831,200,230,170,9,228,0,712,193,173,138,6,206,0
0900101-033,3876,164,2336,1538,39,63,25,2792,136,1671,1063,28,47,19,4019,134,2166,1839,44,118,17,2472,122,1307,997,0,45,0,4620,162,2463,2207,13,121,13,2677,142,1443,1049,0,45,0,4380,156,2487,1917,83,63,21,3206,131,1801,1351,67,51,14
0900101-096,3127,2802,111,58,11,144,1,2120,1923,66,37,6,85,0,3415,3040,100,42,3,228,0,2073,1925,45,29,0,74,0,3175,2786,142,28,3,210,0,1986,1842,67,14,0,67,0,3284,2673,179,49,26,320,3,2242,1884,104,25,11,192,2
0900101-095,6355,5696,230,115,23,289,3,4309,3906,142,76,13,177,1,6908,5957,395,152,15,366,11,4671,4244,151,93,9,184,0,6947,5952,349,172,15,445,24,4718,4279,112,96,9,215,0,6622,5308,477,229,49,517,9,4650,3878,303,130,26,297,3
0900101-063,6232,5626,258,116,23,206,6,4815,4397,187,90,16,130,4,6688,5959,260,163,15,292,4,5181,4708,174,127,17,153,0,6451,5742,276,162,14,255,3,5041,4547,209,141,17,136,0,6696,5597,446,184,43,383,5,5501,4663,373,161,33,257,4
0900101-101,10382,9290,384,359,28,317,8,7574,6795,275,306,24,178,4,9428,8117,714,362,30,249,0,7111,6273,446,241,23,143,0,9696,8259,639,459,36,345,21,7473,6532,406,313,29,206,0,9908,8147,675,461,92,399,10,7909,6598,491,384,76,262,9
0900303-084,2014,88,765,1260,24,4,5,1394,84,496,865,15,2,2,2200,51,1185,1035,58,0,1,1276,30,605,632,0,0,0,1958,47,929,1029,61,53,4,1188,24,503,656,14,0,0,1981,31,1051,1005,35,14,9,1281,17,658,650,24,4,7
0900303-083,2067,1008,421,432,22,245,8,1893,990,327,377,19,220,8,2454,1039,600,477,80,402,5,1856,937,473,347,0,98,0,2575,999,606,618,59,500,4,1873,938,464,381,0,95,0,2988,1127,537,559,48,775,3,2731,1099,462,483,41,681,3
0900303-070,3378,195,1793,1559,45,67,14,2301,189,1141,1045,29,56,10,3743,223,2124,1623,136,156,0,2163,194,1188,753,24,20,0,3539,214,1934,1589,61,95,0,2088,189,1107,770,0,21,0,3410,220,1835,1505,85,48,4,2397,188,1227,1047,68,42,3
0900303-065,4448,135,1018,3456,51,16,8,3133,124,650,2436,39,7,5,4021,92,974,3055,6,5,20,2527,87,574,1845,1,1,0,4091,77,1160,2945,3,11,41,2532,75,653,1765,2,0,0,4791,93,1072,3775,92,30,7,3378,79,638,2730,64,16,4
0900303-066,30,0,18,14,0,0,0,20,0,11,9,0,0,0,36,1,21,14,1,0,0,23,1,12,10,0,0,0,31,1,16,15,1,1,0,20,1,9,10,0,0,0,37,7,16,18,1,0,0,19,6,8,9,0,0,0
0900303-156,5667,4722,345,244,29,358,6,4302,3694,211,152,22,233,3,5684,4885,347,107,23,315,0,4271,3799,187,80,13,196,0,5767,4941,370,99,17,319,0,4368,3884,216,83,16,186,0,5542,4500,356,240,58,404,6,4373,3641,250,151,43,288,4
0900303-025,5148,4614,171,171,53,157,9,3879,3544,105,101,38,97,4,5256,4442,355,299,211,137,0,3895,3400,280,85,35,105,0,5304,4600,432,135,235,120,0,4010,3470,345,55,35,105,0,5214,4320,280,236,74,315,0,4047,3463,173,145,53,210,0
0900101-074,3576,3010,207,48,5,300,1,2628,2261,145,26,5,193,1,3924,2853,736,72,17,270,0,2577,2176,316,26,8,58,0,3962,2905,694,70,12,286,0,2681,2208,316,29,8,126,0,3692,2955,269,92,37,313,0,2816,2296,188,71,29,211,0
0900101-001,2510,1887,275,94,13,223,0,1935,1522,185,63,10,145,0,2311,1528,292,215,48,323,0,1608,1135,152,85,0,240,0,2505,1602,306,211,55,439,0,1794,1203,168,70,0,355,0,3077,1855,508,212,51,349,3,2411,1577,327,148,39,244,1
0900101-034,6294,5547,291,118,24,297,2,4848,4353,187,78,14,198,1,6923,5408,567,227,83,741,17,4748,4131,189,69,14,314,0,6937,5614,565,211,90,526,19,4860,4360,165,75,34,189,0,7362,5587,662,251,87,587,3,5928,4679,439,179,62,418,3
0900101-113,7069,5047,1035,576,36,447,3,5595,4158,725,397,28,328,2,6852,4452,1411,718,64,249,9,5123,3843,588,477,64,148,0,6589,4129,1408,703,48,331,10,4780,3584,540,439,51,160,0,7155,4704,1346,725,69,352,5,5921,4057,1019,532,60,275,3
0900101-017,13422,5526,3846,3298,109,486,26,10443,4833,2688,2296,83,368,21,13174,5150,3751,3653,105,607,70,8348,3778,1814,2399,15,302,15,13950,5160,4185,3893,108,835,58,8794,3636,2119,2583,0,427,15,13586,3725,4726,3870,257,505,35,10671,3340,3366,2929,190,372,30
0900101-018,870,211,296,307,12,22,3,653,180,204,220,9,17,3,1021,197,332,448,9,25,0,480,101,174,174,0,21,0,959,180,355,414,12,11,0,477,94,155,208,0,6,0,970,140,404,296,24,18,0,692,102,270,231,18,11,0
0900101-097,11465,10543,437,153,44,277,5,8393,7807,277,90,24,184,3,11588,10412,749,233,104,154,16,8987,8293,454,70,8,123,15,11518,10141,915,127,23,299,16,9052,8171,590,52,14,215,15,11319,9583,935,232,108,319,13,8934,7797,595,130,77,231,11
0900101-052,1096,578,338,88,12,49,1,839,476,239,55,9,37,1,1183,431,628,103,12,18,0,480,284,152,41,0,0,0,1207,413,625,163,16,22,0,518,270,188,61,0,0,0,1224,372,633,79,24,59,8,930,334,427,57,19,47,8
0900101-054,8349,5170,1688,838,72,658,11,6560,4353,1122,570,47,487,8,8779,4700,2351,1174,44,500,28,5831,3818,1116,568,13,304,0,8412,4463,2172,1244,36,553,29,5764,3727,1126,584,2,325,0,8259,4083,2527,845,129,560,19,6526,3499,1753,619,109,448,17
0900101-038,7993,5795,943,526,39,661,7,6169,4639,648,354,23,476,2,7840,5188,997,765,64,470,19,5507,4381,425,376,20,298,0,7964,5199,1100,685,84,657,0,5574,4450,462,163,25,477,0,8199,4935,1643,687,105,633,15,6555,4163,1165,493,82,488,14
0900101-044,4296,2396,908,356,20,606,10,3342,1992,603,249,16,457,8,4650,1756,1769,641,49,382,0,2406,1428,440,352,0,176,0,4751,1658,1931,732,48,329,0,2431,1311,570,386,0,147,0,4420,1707,1367,487,76,544,10,3450,1472,938,350,59,422,8
0900101-043,10499,7644,1398,625,89,729,12,8350,6330,947,450,57,529,7,11498,7307,1814,1545,191,646,8,7904,5912,747,918,110,274,0,11453,6738,2075,1815,209,688,0,7659,5557,686,1102,87,293,0,11061,6090,2481,1039,160,843,21,8835,5304,1701,732,119,643,17
0900101-047,2352,1172,789,185,14,124,7,1997,1066,612,159,10,91,6,2121,665,1212,148,17,54,17,1025,645,245,89,0,33,12,2075,776,1037,167,6,56,10,1071,644,269,118,0,29,10,2093,461,1138,237,36,98,5,1605,411,830,178,26,86,3
0900101-146,2863,1492,703,381,42,294,4,2296,1280,506,289,31,221,4,2956,1895,535,328,13,229,0,2033,1501,277,165,7,99,0,3033,1818,596,329,6,314,0,2025,1415,279,163,4,171,0,3008,1423,851,340,36,364,4,2422,1237,641,228,24,279,1
0900101-144,2491,1264,531,525,26,179,3,2006,1130,372,371,18,137,1,2970,1164,739,856,13,231,0,1805,1016,210,503,8,75,0,2999,1052,892,792,17,282,0,1827,918,303,482,8,126,0,2890,1308,717,646,54,213,4,2333,1174,510,472,30,167,3
0900101-141,141,73,35,18,2,14,0,113,64,25,14,1,11,0,130,59,21,19,0,34,0,82,55,10,15,0,0,0,142,59,21,25,0,40,0,90,55,10,20,0,3,0,112,0,36,42,5,35,0,89,0,32,35,3,22,0
0900101-140,743,388,182,100,11,75,1,597,332,132,73,9,58,1,772,337,103,20,0,336,0,547,308,81,22,0,140,0,660,312,95,18,0,264,0,493,286,86,19,0,108,0,956,506,166,132,18,152,3,838,483,123,110,14,118,1
0900101-064,6310,5523,329,121,24,323,1,4792,4243,227,90,18,217,1,6532,5671,258,178,2,390,0,4663,4188,165,116,3,191,0,6509,5590,298,181,0,408,0,4624,4096,228,97,0,207,0,6362,5352,336,136,42,443,4,4844,4209,211,73,26,286,3
0900101-183,508,455,20,7,2,23,1,355,318,15,5,2,15,0,613,531,10,26,26,44,0,405,381,0,0,0,14,0,593,527,12,24,24,31,0,405,393,0,0,0,5,0,471,414,10,10,0,28,1,363,328,8,7,0,15,0
0900101-182,2313,2070,93,36,7,108,3,1614,1449,67,26,6,68,2,2270,1902,90,76,0,190,12,1438,1283,67,30,0,51,0,2266,1856,36,167,0,194,12,1460,1289,37,57,0,61,0,2407,1917,164,85,26,181,2,1746,1427,106,45,16,117,2
0900101-180,2860,2594,88,32,4,145,3,2002,1851,47,19,2,85,2,2995,2588,54,3,1,346,0,2047,1859,42,3,1,142,0,2955,2543,84,5,1,317,0,1966,1782,47,1,1,136,0,3013,2410,212,66,17,281,1,2221,1821,139,43,6,194,1
0900101-191,2862,2594,90,29,4,145,4,2005,1851,48,18,1,87,1,3008,2561,282,10,0,156,0,2205,1882,200,8,0,117,0,3208,2783,276,14,0,137,0,2355,2036,211,8,0,109,0,2879,2332,157,67,22,267,2,2116,1766,102,46,15,180,2
0900101-192,1518,1359,51,30,5,74,2,1078,971,34,24,2,44,1,1724,1507,37,11,0,165,0,1074,1004,24,5,0,44,0,1858,1635,42,10,0,167,0,1211,1139,24,4,0,49,0,1569,1245,85,37,11,183,0,1128,916,51,25,8,118,0
0901313-009,15935,12431,876,925,84,1737,29,15402,12054,832,903,78,1640,27,16852,12876,868,994,185,2059,0,15340,12301,805,817,67,1288,0,16748,12893,908,894,122,2078,0,15128,12280,848,639,39,1265,0,16164,10435,1483,1352,121,2856,24,15718,10171,1439,1319,107,2763,20
0900101-029,4044,356,1895,1659,74,300,23,2807,273,1255,1140,43,223,16,4142,209,2183,1496,143,383,0,2076,135,858,903,20,155,0,4063,191,2058,1718,108,267,0,2094,95,844,1043,20,83,0,4171,192,2192,1725,88,220,12,2897,151,1434,1211,60,173,10
0900101-030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0900101-028,4973,511,2193,2155,74,300,27,3582,440,1546,1497,48,207,18,5338,587,2352,2319,84,392,0,2856,496,1056,1111,2,182,0,5256,410,2509,2382,60,417,0,2866,325,1279,1071,2,181,0,5081,390,2380,2234,140,197,16,3807,355,1678,1677,87,160,14
0900101-102,4626,4292,162,43,21,117,0,3348,3146,100,30,16,61,0,5198,4305,705,27,42,110,0,3730,3272,365,27,15,46,0,5010,4342,313,128,46,152,0,3668,3338,184,51,12,82,0,4611,4012,287,84,38,130,6,3607,3214,191,45,21,87,2
0900101-104,753,699,26,7,3,19,1,544,511,16,4,2,10,1,869,774,53,14,12,0,0,660,615,23,15,9,0,0,808,708,29,0,13,24,0,629,577,26,0,7,17,0,704,589,45,27,1,40,3,520,451,30,13,0,26,0
0900101-090,6500,5849,317,117,28,208,5,4753,4338,202,74,14,129,4,6077,5281,273,95,0,431,67,4414,4034,138,30,0,171,0,5838,4991,248,123,0,501,70,4334,3904,120,57,0,209,0,6368,5197,542,232,60,322,3,4950,4177,357,163,46,213,3
0900101-193,5011,2541,1728,765,34,208,5,3968,2079,1322,599,26,152,4,4997,3350,1127,414,1,182,0,3262,2561,350,262,0,76,0,5255,3301,1277,608,1,105,0,3322,2518,394,365,0,50,0,5249,3130,1407,433,96,261,8,4204,2667,973,314,69,201,6
0900101-129,2994,1350,1068,566,27,130,2,2375,1117,820,441,23,99,1,5647,2341,2037,1129,56,290,0,3231,1987,472,549,38,180,0,6210,2632,2228,1251,85,360,0,3682,2219,564,589,69,268,0,7434,3437,2433,1048,130,525,7,6286,3233,1760,853,105,445,2
0900101-115,5082,3635,694,457,26,303,3,4002,2946,493,334,17,227,2,5263,3438,1040,525,14,294,7,3698,2776,515,290,10,103,0,5475,3370,1135,757,38,252,7,3876,2705,575,471,10,104,0,5578,3215,1390,567,50,396,8,4516,2749,979,425,44,328,7
0900101-114,6588,5027,712,434,28,414,10,5334,4179,525,315,23,311,7,7189,4796,996,932,58,565,43,5067,3937,553,431,0,141,0,7337,4799,1091,881,119,588,53,5374,4002,669,484,45,184,0,7598,4508,1564,800,111,717,7,6303,3982,1123,595,78,574,5
0900101-086,5267,4666,248,72,7,272,4,3914,3497,167,59,5,180,3,5049,4213,208,231,29,395,1,3534,3057,148,71,30,228,0,4893,4290,194,106,31,293,1,3481,3097,129,40,35,200,0,5034,4184,327,98,20,347,5,3972,3375,211,70,12,244,4
0900101-133,4592,1966,1296,953,29,405,14,3620,1709,947,673,21,308,8,4754,1511,2464,630,126,298,28,2588,1200,946,349,0,100,0,4756,1583,2461,528,118,355,27,2591,1226,925,308,0,132,0,4693,1508,1889,1043,142,311,11,3563,1269,1308,774,105,236,7
0900101-135,2845,1435,719,460,20,236,7,2296,1245,531,344,14,172,7,2743,1119,1036,359,32,301,0,1800,900,435,283,0,183,0,2687,941,1121,466,35,234,0,1835,778,513,390,0,143,0,2891,984,1125,582,53,219,4,2411,880,875,479,43,178,2
0900101-130,7193,1786,3592,1557,99,374,21,5456,1510,2677,1109,64,251,19,8014,1753,4687,1596,42,156,0,3280,1052,1331,816,0,66,0,7967,1782,4734,1529,42,128,0,3334,1114,1355,798,0,52,0,7042,1420,3995,1266,185,450,19,5292,1212,2873,944,131,315,17
