GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
2403502-001,963,370,577,1444.6,436.2,917.8,1432.3,499.6,897.5
2403502-002,1047,435,592,1267.4,382.8,805.2,1256.7,438.4,787.5
2403503-001,1669,646,1014,1468.0,458.0,913.0,1452.0,471.0,921.0
2403503-002,2482,889,1570,2657.0,748.0,1763.0,2611.0,789.0,1757.0
2403504-001,2046,713,1296,2202.0,661.0,1400.0,2145.0,683.0,1385.0
2403504-002,1612,592,1001,1277.9,419.5,765.8,1244.1,401.6,802.2
2403504-003,1165,335,817,1269.7,345.5,839.9,1251.4,355.5,859.6
2403504-004,994,353,628,923.1,303.1,553.2,898.7,290.1,579.5
2403504-005,1490,538,935,1637.3,445.5,1083.1,1613.6,458.5,1108.4
2403504-006,1822,590,1213,2108.0,548.0,1441.0,2079.0,530.0,1513.0
2403504-007,724,259,451,714.0,234.4,427.9,695.2,224.4,448.3
2403505-001,1281,450,821,1437.0,466.0,890.0,1430.0,530.0,874.0
2403505-002,1501,428,1054,1341.8,474.9,788.3,1315.1,476.4,806.2
2403505-003,1866,834,1012,2173.2,769.1,1276.7,2129.9,771.6,1305.8
2403506-001,973,287,669,1105.0,202.0,855.0,1113.0,272.0,825.0
2403507-001,1277,553,714,1901.0,748.0,1069.0,1872.0,824.0,1011.0
2403701-001,1575,684,863,1877.0,722.0,1010.0,1817.0,748.0,1007.0
2403701-002,1198,511,669,1418.0,439.0,882.0,1357.0,501.0,810.0
2403702-001,1943,774,1144,2244.0,697.0,1383.0,2167.0,699.0,1378.0
2403702-002,1656,669,967,1820.0,600.0,1090.0,1761.0,632.0,1056.0
2403703-001,884,413,464,1436.5,518.2,780.8,1404.3,507.3,839.4
2403703-002,1505,695,789,1654.0,634.0,935.0,1594.0,661.0,880.0
2403703-003,1428,489,925,1384.2,374.2,874.3,1324.3,382.2,892.2
2403703-004,1349,488,849,1205.0,387.0,717.0,1175.0,366.0,780.0
2403703-005,1112,412,691,1964.3,658.6,1119.9,1900.3,615.5,1215.4
2403704-001,1700,633,1044,2110.0,574.0,1439.0,2025.0,620.0,1334.0
2403704-002,1272,490,768,1407.0,349.0,986.0,1376.0,427.0,913.0
2403704-003,1656,666,980,1860.0,524.0,1241.0,1792.0,588.0,1148.0
2403705-001,1836,700,1109,2289.0,637.0,1545.0,2209.0,702.0,1435.0
2403705-002,1711,715,976,2007.0,551.0,1365.0,1942.0,614.0,1239.0
2403705-003,1785,579,1181,1852.0,379.0,1365.0,1813.0,454.0,1285.0
2403706-001,1386,487,873,952.0,258.0,615.0,906.0,288.0,577.0
2403706-002,1436,594,825,1506.0,317.0,1107.0,1456.0,413.0,975.0
2403706-003,1570,540,994,2031.0,488.0,1370.0,1997.0,519.0,1406.0
2403706-004,1394,486,895,1131.0,311.0,764.0,1102.0,345.0,729.0
2403707-001,1621,705,891,1860.0,617.0,1185.0,1783.0,725.0,1010.0
2403708-001,1850,1016,801,1839.0,1015.0,678.0,1785.0,967.0,725.0
2403708-002,1050,347,683,1125.0,339.0,687.0,1095.0,353.0,682.0
2403708-003,1792,862,902,2099.0,869.0,1005.0,2065.0,851.0,1086.0
2403708-004,2397,1266,1099,3112.8,1440.6,1346.1,2977.6,1344.9,1458.2
2403708-005,1918,719,1182,1623.8,619.4,816.9,1561.3,574.6,920.0
2403708-006,1144,472,658,1397.2,515.4,743.9,1353.4,514.1,780.8
2403708-007,1328,790,524,1538.0,876.0,555.0,1463.0,819.0,575.0
2403708-008,244,107,136,240.2,86.6,125.1,231.7,78.4,144.0
2403708-009,1696,1231,443,2018.0,1305.0,583.0,1942.0,1251.0,580.0
2403708-010,729,404,318,658.0,353.0,246.0,644.0,345.0,259.0
2403709-001,143,79,62,183.0,80.0,103.0,170.0,75.0,88.0
24037ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403901-001,630,307,314,459.8,247.3,190.7,443.9,249.2,182.2
2403901-002,1192,677,505,1153.7,699.3,415.8,1120.1,676.8,422.4
2403901-003,82,52,30,67.6,46.4,18.5,64.9,44.1,19.4
2403902-001,250,90,158,206.0,46.0,156.0,204.0,59.0,138.0
2403903-001,769,309,449,862.0,283.0,548.0,846.0,311.0,525.0
2403904-001,597,235,356,548.8,172.7,356.3,533.9,172.7,344.4
2403905-001,539,201,330,565.0,170.0,368.0,553.0,175.0,367.0
2403906-001,285,151,131,337.0,156.0,169.0,329.0,163.0,158.0
2403907-001,1127,582,535,1351.0,691.0,615.0,1303.0,658.0,617.0
2403908-001,967,286,679,1142.7,304.2,810.3,1115.2,317.9,784.0
2403908-002,282,55,221,314.3,68.8,243.7,310.8,80.1,229.0
2403909-001,197,74,122,226.0,81.0,129.0,217.0,76.0,138.0
2403910-001,104,39,64,118.0,56.0,59.0,119.0,69.0,46.0
2403910-002,41,10,30,38.0,6.0,32.0,38.0,18.0,20.0
2403911-001,91,32,58,105.0,22.0,79.0,103.0,24.0,71.0
2403912-001,433,147,281,533.0,138.0,372.0,519.0,148.0,361.0
2403913-001,105,25,80,104.0,24.0,77.0,100.0,22.0,75.0
2403913-002,246,118,127,215.0,88.0,118.0,210.0,102.0,102.0
2403913-003,144,63,76,154.0,56.0,82.0,153.0,59.0,92.0
2403914-001,288,79,201,291.0,67.0,219.0,300.0,94.0,200.0
2403915-001,990,792,194,815.9,548.5,229.2,794.7,536.6,230.7
2403915-002,555,455,96,292.2,224.8,53.5,283.3,221.7,55.9
24039ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2404101-001,3066,1492,1553,2124.0,1011.0,978.0,2109.0,1015.0,1064.0
2404101-002,3372,1654,1671,3054.0,1493.0,1337.0,3016.0,1571.0,1338.0
2404101-003,1718,996,687,1956.0,1027.0,790.0,1915.0,1050.0,797.0
2404101-005,2594,977,1590,2083.0,722.0,1244.0,2047.0,778.0,1217.0
2404102-001,1851,903,925,1881.0,908.0,903.0,1868.0,922.0,922.0
2404102-002,510,216,286,683.0,260.0,388.0,684.0,276.0,401.0
2404102-003,895,387,494,1082.0,471.0,561.0,1065.0,455.0,597.0
2404103-001,1827,752,1053,2137.0,811.0,1203.0,2114.0,847.0,1210.0
2404103-003,890,365,515,1101.0,554.0,494.0,1095.0,525.0,560.0
2404104-001,2388,750,1605,2771.0,737.0,1887.0,2709.0,808.0,1852.0
2404105-001,651,325,320,851.0,408.0,404.0,845.0,419.0,407.0
2404105-002,520,218,296,830.0,251.0,535.0,814.0,301.0,496.0
24041ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2404301-001,1679,713,930,1984.0,569.0,1312.0,1910.0,610.0,1217.0
2404302-001,1989,802,1161,2076.0,527.0,1435.0,1969.0,651.0,1251.0
2404303-001,372,247,118,476.0,267.0,184.0,457.0,283.0,153.0
2404303-002,732,408,312,726.0,356.0,317.0,692.0,375.0,281.0
2404303-003,920,479,423,969.0,386.0,494.0,912.0,447.0,411.0
2404303-004,636,420,209,682.0,382.0,255.0,642.0,384.0,208.0
2404304-001,1504,485,995,1666.0,261.0,1339.0,1591.0,338.0,1208.0
2404305-001,1468,375,1066,1775.0,248.0,1473.0,1707.0,342.0,1297.0
2404306-001,1467,585,859,1641.0,464.0,1090.0,1589.0,522.0,1013.0
2404306-002,1622,678,917,1953.0,646.0,1180.0,1901.0,732.0,1113.0
2404307-001,1635,497,1117,1856.0,396.0,1338.0,1792.0,481.0,1253.0
2404307-002,1297,527,750,1545.0,420.0,1031.0,1499.0,463.0,980.0
2404308-001,1277,515,744,1499.0,448.0,977.0,1445.0,502.0,881.0
2404309-001,1467,528,920,1506.0,383.0,1037.0,1461.0,416.0,997.0
2404310-001,1691,724,945,1768.0,592.0,1084.0,1681.0,636.0,957.0
2404310-002,1496,680,806,1893.0,701.0,1071.0,1815.0,746.0,1018.0
2404310-003,1128,477,636,1020.0,352.0,598.0,993.0,393.0,565.0
2404310-004,616,248,353,564.0,155.0,384.0,549.0,214.0,316.0
2404311-001,619,284,321,726.0,265.0,418.0,701.0,280.0,394.0
2404311-002,314,141,168,375.0,115.0,244.0,364.0,144.0,208.0
2404312-001,1353,495,832,1490.0,331.0,1100.0,1431.0,401.0,979.0
2404313-001,1887,619,1239,1872.0,340.0,1416.0,1803.0,425.0,1304.0
2404313-002,796,329,456,1112.0,325.0,724.0,1057.0,367.0,640.0
2404314-001,575,180,393,691.0,174.0,475.0,669.0,198.0,454.0
2404314-002,643,254,377,737.0,177.0,507.0,706.0,202.0,451.0
2404315-001,902,227,663,1037.0,160.0,847.0,988.0,191.0,764.0
2404316-001,1879,676,1167,1978.0,557.0,1308.0,1934.0,599.0,1269.0
2404317-001,711,430,268,717.5,337.4,330.2,679.2,350.4,283.0
2404317-002,1554,790,738,1379.5,648.6,634.8,1305.8,673.6,544.0
2404318-001,1533,520,993,1535.0,364.0,1069.0,1488.0,437.0,1001.0
2404318-002,1873,867,978,1798.0,607.0,1086.0,1704.0,657.0,965.0
2404318-003,1715,880,807,1708.0,831.0,780.0,1625.0,820.0,747.0
2404319-001,1270,490,758,1503.0,421.0,1005.0,1456.0,458.0,952.0
2404320-001,1109,367,732,1172.0,227.0,884.0,1135.0,284.0,817.0
2404321-001,1173,598,551,1598.0,742.0,721.0,1490.0,722.0,687.0
2404321-002,1409,769,616,1332.0,562.0,674.0,1247.0,589.0,596.0
2404321-003,878,462,408,783.0,374.0,347.0,758.0,400.0,330.0
2404322-001,1098,700,372,961.0,507.0,343.0,915.0,534.0,295.0
2404322-002,1006,575,417,1214.0,568.0,582.0,1136.0,579.0,498.0
2404323-001,2331,719,1574,2338.0,400.0,1836.0,2240.0,520.0,1653.0
2404324-001,345,117,223,254.5,80.9,163.3,235.8,91.6,134.7
2404324-002,25,7,17,119.5,28.1,84.7,113.2,37.4,72.3
2404325-001,497,440,57,492.0,387.0,90.0,440.0,333.0,78.0
2404325-002,1027,585,420,1385.0,606.0,704.0,1293.0,686.0,527.0
2404325-004,1210,652,538,1227.0,545.0,599.0,1138.0,584.0,497.0
2404326-001,1982,866,1082,2128.0,612.0,1390.0,2056.0,755.0,1207.0
2404326-002,1428,659,736,1404.0,472.0,845.0,1352.0,533.0,761.0
2404326-003,1718,701,998,1759.0,521.0,1153.0,1679.0,590.0,1033.0
2404327-001,1816,711,1082,1614.0,596.0,914.0,1586.0,577.0,955.0
2404327-002,1691,747,927,1951.0,695.0,1124.0,1892.0,760.0,1062.0
2404501-001,364,153,209,399.7,114.2,271.3,391.5,114.0,270.3
2404501-002,450,95,348,565.0,85.5,457.2,559.2,108.7,436.4
2404501-003,335,87,245,419.8,117.4,285.1,412.1,125.0,278.7
2404501-004,99,33,65,101.5,19.9,77.5,100.2,23.3,74.6
2404502-001,1310,478,812,1416.0,411.0,929.0,1399.0,434.0,926.0
2404504-001,1458,396,1052,1881.0,380.0,1433.0,1854.0,462.0,1343.0
2404505-002,1954,1413,516,1681.0,1200.0,395.0,1631.0,1157.0,407.0
2404505-003,1939,781,1131,1752.2,668.1,982.3,1741.3,707.7,985.8
2404505-004,2218,1004,1178,1805.2,784.0,901.8,1768.6,791.7,895.5
2404505-005,1059,383,669,1122.2,290.0,789.3,1084.5,314.4,742.7
2404505-006,1715,628,1068,2076.5,746.9,1185.7,2034.7,792.2,1175.9
2404505-007,968,336,622,947.0,248.0,644.0,933.0,254.0,638.0
2404506-001,371,73,291,549.0,81.0,444.0,543.0,103.0,426.0
2404507-001,566,210,350,639.4,195.1,415.2,628.2,206.4,405.1
2404507-002,411,170,235,438.6,133.8,284.8,430.8,141.6,277.9
2404508-001,1210,429,764,1021.5,307.6,655.5,1000.6,315.2,660.3
2404508-002,601,238,359,531.5,185.4,305.6,518.4,207.8,294.7
2404508-003,754,320,421,672.0,279.0,323.0,672.0,305.0,330.0
2404508-004,2250,750,1477,1879.0,555.0,1201.0,1849.0,553.0,1246.0
2404509-001,727,391,332,805.0,432.0,333.0,789.0,446.0,324.0
2404509-002,2096,1958,130,1877.8,1703.1,133.1,1814.0,1612.5,155.7
2404509-003,1680,646,1018,1590.6,649.9,859.0,1560.7,651.4,866.2
2404509-004,136,76,53,114.5,71.1,37.2,112.9,66.4,41.3
2404509-005,1828,644,1172,1753.2,575.8,1075.0,1708.8,565.1,1107.2
2404509-006,1164,965,195,1273.9,1031.1,217.7,1216.5,960.5,223.6
2404510-001,267,213,52,310.0,215.3,88.8,308.1,212.6,87.8
2404510-002,458,111,343,573.0,113.7,422.2,559.9,127.4,408.2
2404511-001,1812,813,984,2046.0,851.0,1097.0,2025.0,927.0,1050.0
2404511-002,345,207,137,372.0,220.0,134.0,357.0,207.0,138.0
2404513-001,1768,975,778,1726.8,833.3,756.7,1707.1,828.5,801.3
2404513-002,1782,1148,603,1840.0,1255.0,475.0,1798.0,1202.0,493.0
2404513-003,855,377,464,714.2,381.7,286.3,708.9,382.5,292.6
2404514-001,931,298,617,1168.0,273.0,849.0,1142.0,328.0,780.0
2404515-001,1637,614,1002,1802.1,530.4,1166.1,1792.0,585.4,1142.2
2404515-002,79,26,53,90.9,20.6,64.9,90.0,22.6,64.8
2404516-001,1932,857,1053,1905.5,814.0,958.2,1883.5,839.0,963.4
2404516-002,1310,663,628,1552.5,769.0,677.8,1537.5,776.0,709.6
2404517-001,915,477,423,1133.0,508.0,587.0,1113.0,526.0,564.0
24045ZZZZZZ,0,0,0,0,0,0,0,0,0
2404701-001,1630,1009,602,1800.8,799.5,918.7,1757.3,825.6,894.1
2404701-002,1275,486,771,1613.7,751.0,794.0,1571.7,769.2,769.9
2404701-003,442,152,289,489.3,147.0,318.7,473.8,160.0,302.7
2404702-001,1209,784,414,1454.8,923.2,492.0,1398.1,889.1,481.6
2404702-002,494,199,289,490.0,145.8,317.5,479.0,158.0,309.3
2404702-003,1365,959,388,1324.9,785.7,477.0,1279.0,756.4,480.1
2404703-001,1385,471,890,1465.9,342.9,1044.7,1432.1,370.8,1007.5
2404703-002,1576,565,992,1708.8,453.0,1174.0,1683.7,464.2,1160.6
2404703-003,1756,652,1086,1753.1,535.2,1112.2,1718.9,571.1,1079.5
2404704-001,346,110,233,458.3,196.6,241.2,446.2,203.5,233.1
2404704-002,1822,605,1198,2025.3,579.7,1336.2,2000.2,636.0,1319.6
2404704-003,1063,395,657,1208.1,388.2,770.0,1194.5,411.0,742.2
2404705-001,3086,1215,1839,2519.1,792.5,1606.4,2459.9,815.5,1566.1
2404705-002,1730,762,943,1554.9,529.5,953.6,1507.1,532.5,922.9
2404706-001,1558,564,980,1412.8,422.8,919.7,1396.2,430.4,922.9
2404706-002,1204,476,716,1149.2,327.2,768.4,1136.3,343.1,758.4
2404706-003,1400,502,889,1675.9,403.2,1201.8,1649.9,443.5,1177.4
2404707-001,3956,1468,2431,4168.0,1230.0,2764.0,4069.0,1345.0,2603.0
24047ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2451001-001,663,465,184,921.0,660.0,155.0,900.0,628.0,218.0
2451001-002,1019,717,266,1179.0,875.0,190.0,1145.0,804.0,268.0
2451001-003,948,633,299,1019.0,644.0,262.0,1004.0,611.0,338.0
2451001-004,1311,827,474,1512.0,897.0,462.0,1476.0,853.0,594.0
2451001-005,1795,1065,684,2048.0,1241.0,582.0,1993.0,1139.0,773.0
2451002-001,555,437,110,681.0,546.0,77.0,666.0,511.0,113.0
2451002-002,886,622,240,1078.0,797.0,193.0,1050.0,746.0,253.0
2451002-003,1172,848,299,1690.0,1293.0,279.0,1644.0,1145.0,404.0
2451003-001,788,765,18,888.0,842.0,23.0,851.0,772.0,39.0
2451003-002,346,309,36,371.0,333.0,35.0,355.0,297.0,39.0
2451003-003,801,509,271,1038.0,726.0,228.0,1016.0,664.0,302.0
2451004-001,577,479,87,767.3,643.3,79.8,750.1,584.0,128.7
2451004-002,831,682,138,816.7,699.7,61.8,791.1,627.5,115.6
2451004-003,367,360,7,334.0,324.0,5.0,339.0,317.0,7.0
2451005-001,776,761,14,766.0,737.0,19.0,741.0,685.0,23.0
2451005-002,180,174,2,75.0,73.0,1.0,68.0,62.0,1.0
2451006-001,646,615,29,716.0,667.0,29.0,693.0,626.0,49.0
2451006-002,291,279,10,406.0,380.0,13.0,392.0,350.0,23.0
2451006-003,233,230,2,306.0,293.0,6.0,301.0,284.0,5.0
2451006-004,655,566,79,764.0,658.0,57.0,751.0,634.0,78.0
2451006-005,1273,1049,200,1440.0,1181.0,151.0,1398.0,1102.0,199.0
2451007-001,548,540,7,593.0,585.0,6.0,586.0,554.0,15.0
2451007-002,163,162,1,136.0,134.0,0.0,132.0,121.0,4.0
2451007-003,1175,1161,10,1165.0,1119.0,16.0,1139.0,1057.0,40.0
2451007-004,1275,1245,24,986.0,950.0,17.0,951.0,883.0,40.0
2451008-001,782,578,190,854.0,685.0,112.0,845.0,642.0,155.0
2451008-002,823,779,41,846.0,782.0,36.0,824.0,750.0,40.0
2451008-003,1102,1086,16,941.0,894.0,22.0,919.0,864.0,32.0
2451008-004,221,219,2,247.0,240.0,4.0,238.0,219.0,4.0
2451008-005,1083,1073,7,883.0,855.0,14.0,880.0,824.0,22.0
2451008-006,1103,1091,10,1095.4,1048.2,15.5,1068.6,995.3,26.0
2451008-007,264,261,2,250.6,239.8,3.5,244.4,227.7,6.0
2451008-008,474,466,7,470.7,462.1,4.8,453.0,427.1,14.9
2451008-009,623,617,4,511.3,501.9,5.2,492.0,463.9,16.1
2451008-010,2153,2131,13,1610.0,1564.0,22.0,1525.0,1434.0,39.0
2451008-011,331,326,4,328.0,317.0,6.0,321.0,295.0,12.0
2451009-001,425,412,12,378.0,352.0,2.0,374.0,340.0,9.0
2451009-002,567,543,15,562.0,517.0,17.0,551.0,499.0,20.0
2451009-003,906,858,38,872.0,808.0,23.0,859.0,732.0,32.0
2451009-004,1230,1164,58,1110.0,1021.0,36.0,1090.0,942.0,46.0
2451009-005,1134,1076,47,805.0,745.0,29.0,798.0,704.0,40.0
2451009-006,1421,1386,31,1033.0,973.0,23.0,1031.0,957.0,36.0
2451009-007,1155,1129,16,1082.0,1024.0,23.0,1047.0,960.0,23.0
2451009-008,923,919,1,811.0,774.0,21.0,792.0,746.0,25.0
2451009-009,601,582,16,528.0,491.0,21.0,514.0,462.0,27.0
2451009-010,702,682,16,854.0,803.0,12.0,822.0,709.0,25.0
2451009-011,170,169,1,142.0,137.0,2.0,141.0,132.0,2.0
2451009-012,932,924,1,840.0,805.0,14.0,811.0,760.0,24.0
2451009-013,568,566,2,466.0,450.6,9.5,464.4,437.7,15.4
2451009-014,858,849,8,853.0,816.4,14.5,832.6,771.3,19.6
2451009-015,1002,989,10,1069.0,1027.0,19.0,1029.0,962.0,27.0
2451010-001,701,687,6,712.0,693.0,2.0,688.0,655.0,7.0
2451010-002,741,736,4,853.0,831.0,7.0,838.0,789.0,24.0
2451010-003,272,267,4,265.0,251.0,4.0,254.0,233.0,15.0
2451010-004,376,375,1,344.0,338.0,1.0,339.0,317.0,7.0
2451011-001,852,732,99,1113.0,954.0,68.0,1083.0,874.0,91.0
2451011-002,286,243,33,351.0,288.0,24.0,338.0,270.0,35.0
2451011-003,800,729,59,1139.0,1008.0,59.0,1127.0,962.0,100.0
2451011-004,506,494,11,492.8,444.3,18.6,478.5,410.5,31.3
2451011-005,309,287,13,412.2,366.7,17.4,402.5,342.5,25.7
2451011-006,1153,984,143,1639.0,1438.0,113.4,1602.9,1291.5,155.7
2451011-007,798,707,76,1101.0,956.0,69.0,1083.0,870.0,97.0
2451012-001,959,752,187,997.8,823.0,113.7,985.1,786.2,148.4
2451012-002,1077,863,198,1142.2,933.1,140.3,1128.9,884.8,186.6
2451012-003,369,304,56,751.7,639.1,56.7,728.4,533.3,80.0
2451012-004,729,616,100,807.3,708.9,45.3,775.6,621.7,77.0
2451012-005,720,633,77,836.0,746.0,39.0,821.0,662.0,65.0
2451012-006,565,489,47,698.0,591.0,34.0,689.0,527.0,55.0
2451012-007,784,766,11,1026.0,943.0,21.0,1011.0,860.0,37.0
2451012-008,803,725,53,1050.0,918.0,40.0,1022.0,774.0,68.0
2451012-009,794,672,100,1150.0,909.0,138.0,1120.0,806.0,131.0
2451012-010,757,709,33,895.0,819.0,33.0,868.0,740.0,36.0
2451012-011,501,469,27,643.0,594.0,25.0,621.0,543.0,32.0
2451012-012,554,533,10,1007.0,906.0,28.0,988.0,821.0,40.0
2451013-001,992,784,188,1304.9,1100.7,134.0,1287.8,1040.5,173.4
2451013-002,639,441,178,942.0,710.0,175.0,931.0,690.0,174.0
2451013-003,1085,754,305,1554.0,1088.0,321.0,1526.0,1030.0,319.0
2451013-004,622,379,234,911.0,588.0,249.0,907.0,586.0,262.0
2451013-005,470,347,111,663.0,485.0,128.0,646.0,437.0,133.0
2451013-006,428,418,7,423.0,400.0,6.0,417.0,390.0,13.0
2451013-007,829,820,6,875.0,839.0,6.0,870.0,804.0,31.0
2451013-008,1034,1000,23,1076.0,1017.0,19.0,1033.0,932.0,34.0
2451013-009,582,567,14,640.0,608.0,12.0,629.0,585.0,13.0
2451013-010,1097,1058,29,873.0,812.0,24.0,864.0,747.0,36.0
2451013-011,1210,907,275,1690.0,1341.0,227.0,1667.0,1245.0,244.0
2451013-012,658,459,185,933.1,749.3,126.0,925.2,716.5,128.6
2451014-001,372,341,27,579.8,526.0,26.5,576.6,493.0,37.0
2451014-002,812,743,57,831.6,776.3,25.6,819.6,722.1,44.8
2451014-003,522,511,8,517.0,482.0,11.0,501.0,463.0,19.0
2451014-004,1170,1140,20,1268.6,1200.7,25.9,1241.8,1107.9,56.2
2451014-005,296,291,4,296.0,280.0,3.0,293.0,273.0,6.0
2451015-001,969,947,14,792.0,756.0,12.0,765.0,713.0,17.0
2451015-002,541,536,3,458.0,437.0,6.0,447.0,406.0,11.0
2451015-003,1611,1585,22,1281.0,1227.0,19.0,1269.0,1187.0,35.0
2451015-004,540,535,4,498.0,474.0,7.0,486.0,458.0,9.0
2451015-005,894,881,11,740.0,684.0,23.0,718.0,651.0,29.0
2451015-006,1136,1126,9,1011.0,960.0,18.0,965.0,906.0,23.0
2451015-007,887,876,7,732.0,713.0,11.0,729.0,710.0,13.0
2451015-008,509,496,9,387.0,366.0,11.0,390.0,356.0,15.0
2451015-009,1646,1626,16,1447.0,1380.0,31.0,1413.0,1298.0,46.0
2451015-010,926,918,7,731.0,671.0,18.0,721.0,648.0,20.0
2451015-011,845,827,15,792.0,746.0,17.0,780.0,706.0,32.0
2451015-012,191,191,0,149.0,141.0,0.0,143.0,137.0,2.0
2451015-013,428,425,1,403.0,393.0,4.0,399.0,377.0,15.0
2451015-014,851,848,3,771.0,745.0,11.0,744.0,715.0,12.0
2451015-015,466,465,1,363.0,350.0,6.0,362.0,340.0,15.0
2451015-016,616,614,1,456.0,443.0,5.0,452.0,438.0,5.0
2451015-017,1093,1078,6,1146.0,1116.0,12.0,1116.0,1056.0,32.0
2451015-018,667,662,3,772.9,745.2,7.7,745.2,696.3,22.6
2451015-019,1008,998,6,997.1,960.8,9.3,960.8,894.7,29.4
2451015-020,1371,1359,9,1323.0,1268.0,7.0,1278.0,1181.0,39.0
2451015-021,652,645,3,505.0,488.0,5.0,501.0,475.0,7.0
2451015-022,776,767,2,825.0,800.0,11.0,796.0,746.0,29.0
2451015-023,1034,1021,10,931.0,895.0,17.0,907.0,853.0,23.0
2451015-024,1212,1203,7,922.0,894.0,12.0,902.0,854.0,25.0
2451015-025,505,502,2,368.0,357.0,7.0,349.0,325.0,17.0
2451016-001,514,513,1,471.0,464.0,0.0,449.0,426.0,13.0
2451016-002,809,797,8,670.0,643.0,16.0,667.0,625.0,13.0
2451016-003,536,533,2,466.0,449.0,10.0,455.0,431.0,13.0
2451016-004,412,407,4,291.0,270.0,5.0,279.0,261.0,11.0
2451016-005,1044,1034,9,936.0,912.0,7.0,918.0,870.0,19.0
2451016-006,997,978,11,923.0,897.0,6.0,903.0,851.0,30.0
2451016-007,622,615,6,524.0,503.5,10.3,509.3,482.3,12.2
2451016-008,883,873,6,763.0,733.5,15.7,747.7,717.7,13.8
2451016-009,1009,995,6,957.0,933.0,5.0,919.0,874.0,11.0
2451016-010,594,589,3,529.0,525.0,4.0,507.0,491.0,5.0
2451016-011,467,464,3,435.0,429.0,5.0,424.0,400.0,13.0
2451016-012,1072,1068,4,1046.0,1017.0,14.0,1021.0,951.0,27.0
2451016-013,1157,1148,9,831.0,803.0,12.0,804.0,756.0,29.0
2451016-014,1982,1961,13,1107.0,1052.0,12.0,1061.0,987.0,30.0
2451017-001,945,917,22,928.2,886.9,16.8,896.5,832.9,23.6
2451017-002,704,697,4,631.8,603.1,12.2,610.5,563.1,17.4
2451018-001,674,672,2,512.0,495.0,5.0,495.0,463.0,13.0
2451018-002,839,784,47,819.0,717.0,51.0,787.0,637.0,68.0
2451019-001,799,793,3,823.0,796.0,10.0,791.0,732.0,17.0
2451019-002,967,843,110,996.0,845.0,91.0,987.0,819.0,105.0
2451020-001,1049,1038,7,848.0,824.0,5.0,826.0,777.0,23.0
2451020-002,372,360,12,325.1,302.7,9.8,318.3,283.1,17.6
2451020-003,1269,1258,10,761.0,736.0,10.0,734.0,696.0,19.0
2451020-004,158,151,6,176.0,172.0,4.0,176.0,171.0,4.0
2451020-005,675,662,9,572.0,549.0,7.0,564.0,523.0,23.0
2451020-006,2101,2075,16,1461.0,1416.0,6.0,1422.0,1340.0,31.0
2451020-007,1366,1328,36,970.0,889.0,48.0,934.0,834.0,49.0
2451020-008,339,318,19,296.0,270.0,16.0,286.0,255.0,19.0
2451020-009,272,204,65,360.0,247.0,88.0,350.0,242.0,84.0
2451020-010,224,184,38,205.0,172.0,28.0,198.0,166.0,30.0
2451020-011,741,624,106,792.9,675.3,79.2,767.7,653.9,95.4
2451021-001,445,342,88,498.0,405.0,38.0,480.0,360.0,84.0
2451021-002,825,728,87,1005.0,836.0,89.0,992.0,819.0,121.0
2451021-003,779,617,149,1135.0,930.0,145.0,1100.0,889.0,156.0
2451021-004,234,184,43,319.0,258.0,40.0,318.0,249.0,44.0
2451022-001,588,389,191,625.0,468.0,140.0,605.0,441.0,149.0
2451022-002,891,603,268,1212.0,895.0,215.0,1196.0,843.0,321.0
2451023-001,785,514,254,1038.0,719.0,237.0,1014.0,671.0,310.0
2451023-002,529,425,96,718.0,576.0,87.0,702.0,544.0,135.0
2451023-003,920,549,346,1531.0,991.0,376.0,1494.0,913.0,501.0
2451024-001,413,291,112,624.0,445.0,131.0,613.0,421.0,179.0
2451024-002,520,334,172,728.0,522.0,150.0,711.0,463.0,226.0
2451024-003,1060,658,387,1413.0,1014.0,282.0,1375.0,929.0,414.0
2451024-004,1467,885,555,2056.0,1328.0,528.0,2014.0,1263.0,669.0
2451024-005,1441,805,610,2722.0,1699.0,810.0,2643.0,1546.0,1009.0
2451025-001,1561,1490,64,1529.0,1403.0,69.0,1502.0,1361.0,85.0
2451025-002,1246,1200,43,1043.0,968.0,43.0,1009.0,910.0,52.0
2451025-003,1195,655,523,1483.0,830.0,560.0,1467.0,856.0,534.0
2451025-004,1074,505,542,1351.0,633.0,635.0,1319.0,682.0,572.0
2451025-005,1131,974,154,1284.0,1093.0,158.0,1258.0,1059.0,160.0
2451025-006,615,606,7,658.0,647.0,5.0,642.0,616.0,13.0
2451025-007,274,247,25,331.0,301.0,19.0,320.0,281.0,23.0
2451025-008,1296,1277,15,1463.0,1395.0,28.0,1408.0,1310.0,50.0
2451025-009,722,716,2,801.0,789.0,4.0,791.0,756.0,15.0
2451025-010,842,833,6,851.0,805.0,18.0,842.0,782.0,23.0
2451025-011,335,166,156,413.0,234.0,167.0,423.0,266.0,142.0
