GEOID10,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
04019143,658.0,580.0,60.0,675.0,599.0,54.0,649.0,602.0,45.0,679.0,579.0,44.0,663.0,545.0,63.0,729,618,92
04019350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,62,41
0401960,750.9,568.0,159.9,755.4,601.7,131.9,730.0,598.8,129.9,843.8,609.1,143.4,818.3,556.1,203.4,1135,853,262
04019356,970.1,733.8,206.6,975.9,777.4,170.4,943.0,773.6,167.8,1090.1,786.9,185.3,1057.2,718.4,262.8,820,562,242
04019399,201.4,150.3,44.3,202.9,159.1,37.2,196.0,158.3,37.5,222.8,158.4,41.7,216.1,145.3,54.9,180,113,65
0401958,418.5,307.6,95.5,422.1,325.2,81.5,407.6,323.4,84.0,454.7,317.5,94.2,440.9,292.9,115.0,515,369,138
0401959,843.3,619.8,192.5,850.5,655.4,164.2,821.4,651.7,169.2,916.2,639.9,189.7,888.4,590.1,231.7,922,620,281
04019288,491.8,361.5,112.3,496.1,382.2,95.8,479.1,380.1,98.7,534.4,373.2,110.7,518.2,344.2,135.1,520,394,116
0401957,543.8,371.8,154.1,548.5,402.1,127.1,531.6,399.8,129.8,610.3,412.2,146.9,595.4,375.8,186.9,733,507,213
04019259,515.7,352.6,146.2,520.2,381.3,120.5,504.2,379.2,123.1,578.8,391.0,139.3,564.7,356.4,177.2,682,465,209
04019227,905.6,428.4,461.1,909.5,476.1,422.8,878.4,487.8,389.0,958.3,471.7,424.5,942.8,414.0,487.2,1009,494,507
04019148,726.4,343.6,369.9,729.5,381.9,339.2,704.6,391.2,312.0,768.7,378.3,340.5,756.2,332.0,390.8,870,373,491
04019149,646.5,333.4,303.4,647.3,376.9,263.2,635.0,375.6,256.0,704.3,378.6,281.4,693.8,348.6,310.6,745,426,313
04019284,883.5,455.6,414.6,884.7,515.1,359.8,867.9,513.4,349.9,962.7,517.4,384.6,948.2,476.4,424.4,861,460,389
0401935,835.1,467.0,336.4,839.7,537.9,266.4,815.3,541.8,271.8,955.1,552.3,316.6,937.6,520.5,348.8,1031,607,418
0401938,678.8,398.6,256.2,682.4,450.2,202.9,664.7,452.8,210.3,778.4,461.2,242.1,768.0,441.4,274.4,709,432,261
0401934,619.1,295.4,295.4,622.8,363.9,233.7,599.0,368.3,229.9,702.5,376.5,275.3,679.4,337.1,282.8,625,325,289
0401920,699.1,501.0,164.8,700.9,555.3,116.2,681.8,561.1,118.9,803.3,623.9,130.5,778.4,526.8,212.0,378,307,68
04019145,870.9,624.0,205.2,873.1,691.7,144.8,849.2,698.9,148.1,1000.7,777.1,162.5,969.6,656.2,264.0,1222,908,301
04019158,708.5,492.8,192.1,708.1,532.0,149.6,686.8,542.9,143.5,817.6,609.9,163.8,784.1,510.3,240.7,771,514,251
04019157,792.5,551.2,214.9,791.9,595.0,167.4,768.2,607.1,160.5,914.4,682.1,183.2,876.9,570.7,269.3,824,533,280
0401923,1029.5,656.1,337.8,1036.1,725.6,278.2,1007.4,745.1,260.2,1147.7,798.6,284.4,1133.8,697.3,373.3,1217,750,457
0401924,973.7,620.6,319.5,980.0,686.4,263.0,952.8,704.8,246.0,1085.7,755.5,268.9,1072.5,659.7,353.0,902,569,321
04019147,368.2,226.9,130.5,370.2,256.3,98.2,360.8,258.9,100.1,452.9,311.8,116.8,445.2,267.7,148.5,557,358,193
04019271,1065.0,713.5,315.1,1069.0,784.3,244.2,1049.5,822.7,226.3,1244.8,918.1,255.3,1209.0,796.6,349.1,1176,774,395
04019235,793.1,523.5,246.9,796.0,564.7,199.8,780.5,596.3,183.7,933.2,655.9,214.7,898.0,575.4,274.9,792,484,297
04019144,757.5,499.4,232.5,760.2,548.4,196.0,743.5,546.6,195.2,801.8,538.5,209.5,783.9,492.8,250.7,661,425,229
04019343,931.2,614.4,285.4,934.5,674.5,240.7,914.1,672.3,239.6,985.9,662.4,257.2,963.8,606.1,308.0,1061,673,374
04019283,900.0,437.2,455.1,902.5,487.9,404.9,869.3,474.0,395.2,922.0,486.8,389.6,904.6,416.7,468.9,865,381,479
04019211,858.0,416.8,433.9,860.5,465.1,386.1,828.7,452.0,376.8,879.0,464.2,371.4,862.4,397.3,447.1,874,473,395
04019313,1119.2,505.9,581.6,1126.3,586.7,506.7,1097.7,594.5,499.3,1259.5,590.6,561.6,1228.2,524.7,619.6,1285,585,691
04019225,991.7,448.5,515.0,997.9,520.0,448.8,972.6,526.9,442.2,1115.7,523.0,497.5,1087.9,465.0,548.7,1268,556,699
04019186,990.9,439.0,523.6,995.6,507.1,461.5,969.4,519.3,446.5,1093.9,526.7,485.3,1065.9,466.6,530.1,645,293,344
04019266,757.0,326.6,415.9,762.4,377.9,372.8,739.5,368.6,369.5,808.3,368.8,382.5,790.3,334.0,421.7,965,462,498
04019280,930.1,437.7,467.6,937.0,483.2,426.2,907.6,476.3,429.0,1019.7,477.2,461.6,1000.0,440.9,503.0,1148,531,599
0401913,881.6,414.9,443.2,888.1,458.0,404.0,860.2,451.5,406.6,966.5,452.3,437.5,947.8,417.9,476.7,865,414,439
0401929,1051.4,438.9,595.2,1058.8,517.3,530.7,1027.5,502.5,523.3,1111.8,502.5,534.6,1085.9,451.5,591.8,944,437,499
04019265,957.0,399.0,542.2,963.7,470.6,483.3,935.2,457.1,476.6,1011.6,457.1,486.7,988.0,410.7,538.8,1095,441,645
04019361,941.1,372.2,557.3,943.3,431.7,496.9,917.5,429.5,487.2,1006.3,433.9,502.7,993.4,388.7,562.6,929,337,584
0401912,1610.4,669.4,925.5,1615.2,772.5,823.8,1566.1,762.1,802.2,1604.0,727.6,790.1,1564.3,663.0,847.0,1386,672,702
04019402,1180.0,466.8,698.7,1182.7,541.3,623.1,1150.5,538.5,610.8,1261.7,544.1,630.3,1245.6,487.3,705.4,1056,499,551
04019406,971.2,371.1,590.8,973.4,450.4,509.3,948.6,437.7,507.6,1013.1,433.9,521.9,983.9,404.1,546.7,1080,430,642
04019386,792.8,302.9,482.2,794.6,367.6,415.7,774.4,357.3,414.4,826.9,354.1,426.1,803.1,329.9,446.3,760,298,454
04019373,1027.7,376.1,642.7,1032.1,443.9,574.6,1007.2,441.1,563.0,1067.8,436.6,561.3,1050.9,380.1,628.7,1096,380,713
04019370,1755.1,714.0,1019.8,1763.5,810.2,927.4,1726.5,813.2,910.1,1851.5,764.0,944.5,1816.8,695.5,1036.4,1782,707,1055
04019387,985.3,360.6,616.2,989.5,425.6,550.9,965.7,422.9,539.7,1023.7,418.6,538.2,1007.6,364.4,602.8,864,328,529
04019346,949.0,394.0,543.0,950.2,454.1,483.3,925.8,452.5,471.7,971.5,438.1,477.7,949.9,401.9,510.2,957,399,548
04019364,2069.5,740.2,1291.4,2076.6,871.1,1163.5,2024.4,869.3,1149.2,2187.1,833.4,1183.1,2138.2,762.9,1269.0,1638,680,941
04019202,1056.8,449.7,592.6,1062.1,502.2,543.6,1041.4,506.1,533.9,1122.6,465.1,564.8,1100.1,431.6,613.8,1077,475,590
04019413,511.4,246.0,255.4,515.2,286.9,218.3,501.9,284.0,216.8,542.9,271.6,228.9,531.1,238.9,262.8,737,319,409
04019340,1270.2,530.0,713.7,1274.2,621.5,622.1,1243.7,620.4,618.1,1365.2,572.0,673.4,1333.5,538.0,717.7,1295,573,711
04019281,897.5,330.1,543.7,894.3,387.0,485.5,880.8,404.9,474.6,1012.0,399.2,539.2,985.1,383.2,513.7,961,334,614
04019412,505.5,185.9,306.3,503.7,218.0,273.5,496.2,228.1,267.4,570.0,224.8,303.8,554.9,215.8,289.3,566,268,295
04019385,1657.8,650.0,989.5,1666.6,775.2,870.6,1622.0,765.7,855.5,1654.2,756.5,823.3,1625.2,675.1,906.4,1671,761,898
04019341,1271.8,498.7,759.1,1278.5,594.7,667.9,1244.4,587.4,656.4,1269.1,580.4,631.6,1246.8,517.9,695.4,1222,521,693
04019282,1173.7,460.8,696.5,1179.1,545.7,612.3,1144.4,540.7,602.6,1135.9,477.6,580.4,1108.2,446.0,613.1,954,417,526
04019261,1839.3,722.2,1091.5,1847.9,855.3,959.7,1793.6,847.3,944.4,1780.1,748.4,909.6,1736.8,699.0,960.9,1604,701,893
04019222,1155.4,340.5,773.0,1161.4,433.2,672.3,1144.4,459.1,679.3,1343.8,437.2,798.9,1306.9,442.1,707.4,1197,467,714
04019278,1347.2,578.1,733.9,1347.7,650.3,674.1,1320.5,648.5,665.5,1506.4,615.4,765.1,1464.5,580.1,796.8,1522,638,867
04019371,783.0,350.0,420.0,783.0,380.0,385.0,769.0,385.0,383.0,874.0,396.0,422.0,847.0,344.0,458.0,835,369,452
04019312,807.0,309.0,480.0,819.0,369.0,433.0,785.0,374.0,409.0,869.0,350.0,460.0,835.0,352.0,429.0,896,353,540
040193,141.4,110.0,21.6,139.4,122.7,7.9,140.4,123.7,16.7,181.6,164.0,4.9,179.7,150.2,24.6,134,108,23
0401949,828.8,609.3,180.2,834.7,700.6,98.1,811.3,713.0,97.0,1020.9,860.2,115.5,1008.2,747.1,215.6,736,579,154
0401925,821.2,598.7,187.8,826.3,698.4,102.9,807.7,708.0,99.0,1023.1,866.8,114.5,1003.8,738.9,226.4,1006,785,215
04019240,77.1,19.3,56.4,77.1,25.0,50.7,77.1,26.4,50.7,71.4,25.0,40.7,66.4,20.7,42.9,67,27,39
04019285,30.9,7.7,22.6,30.9,10.0,20.3,30.9,10.6,20.3,28.6,10.0,16.3,26.6,8.3,17.1,15,3,12
04019302,969.7,370.3,584.7,973.7,428.3,535.0,947.3,426.3,520.7,1011.7,423.0,527.3,990.7,379.0,567.7,1009,396,602
040195,1061.9,258.0,761.5,1062.8,336.4,678.7,1041.6,353.5,685.9,1232.1,325.1,805.6,1191.1,354.0,701.6,1241,414,813
04019291,1374.0,568.9,766.7,1381.8,624.3,715.9,1337.1,649.7,683.6,1635.0,640.5,852.1,1602.7,595.0,896.0,1706,675,1009
04019311,1614.8,635.8,945.5,1625.7,715.4,872.1,1571.4,732.6,835.0,1802.9,698.5,949.5,1753.9,632.6,1015.4,1579,665,897
04019379,1956.0,672.1,1250.3,1966.2,778.3,1150.5,1908.2,784.4,1119.9,2083.1,761.9,1160.8,2030.2,680.6,1249.8,1371,490,868
04019187,903.3,374.6,515.0,903.3,431.3,458.3,883.7,433.4,448.1,946.4,424.7,464.6,927.1,391.8,494.7,991,413,567
04019224,1166.0,483.6,664.8,1166.0,556.8,591.6,1140.7,559.5,578.5,1221.6,548.2,599.7,1196.8,505.7,638.6,1083,468,605
0401915,855.6,317.8,500.8,859.1,382.9,453.3,836.2,390.8,441.8,969.8,391.3,502.7,942.5,360.6,514.1,909,402,495
04019264,934.2,402.0,511.3,935.6,462.9,449.8,906.2,470.3,433.9,1067.9,464.5,506.4,1038.3,434.1,548.6,1027,451,570
04019263,476.2,204.7,260.9,476.9,235.7,229.5,461.9,239.5,221.4,544.6,236.8,258.3,529.5,221.2,280.0,552,237,309
04019150,975.8,443.0,502.7,980.0,495.5,455.4,953.4,509.9,441.6,1104.0,480.9,523.0,1073.8,464.9,540.1,984,456,516
04019279,1073.2,458.0,582.1,1078.9,514.0,536.9,1047.1,529.3,515.9,1253.2,540.7,601.2,1226.5,512.7,631.1,1185,544,627
0401914,1040.2,433.9,587.6,1046.1,494.7,532.4,1010.8,491.1,519.1,1162.3,504.0,567.6,1136.3,458.2,623.7,944,383,555
04019199,1228.1,443.0,763.6,1231.6,517.2,698.1,1195.6,514.3,681.3,1237.4,475.5,680.7,1200.2,446.5,699.9,1253,441,801
04019355,889.9,321.0,553.4,892.4,374.8,505.9,866.4,372.7,493.7,896.6,344.5,493.3,869.8,323.5,507.1,874,334,533
04019178,943.9,389.4,536.1,949.7,452.8,482.4,923.5,450.9,470.2,1010.2,441.2,496.4,995.2,397.1,544.3,971,446,507
0401936,323.3,181.2,129.7,324.1,208.8,100.9,313.3,210.3,101.9,396.1,234.2,130.2,386.4,206.1,152.6,604,328,267
04019287,640.2,358.8,256.8,641.8,413.5,199.8,620.4,416.4,201.7,784.3,463.7,257.8,765.2,408.0,302.1,535,309,215
0401940,623.6,349.5,250.1,625.1,402.8,194.6,604.3,405.6,196.5,763.9,451.7,251.1,745.3,397.4,294.3,573,374,191
04019152,390.0,218.6,156.4,390.9,251.9,121.7,377.9,253.7,122.9,477.7,282.5,157.0,466.1,248.5,184.0,497,256,233
04019173,584.2,339.2,228.3,588.1,385.2,185.3,574.7,383.0,191.1,646.4,379.1,218.5,626.9,357.8,237.3,901,565,327
04019216,964.2,560.0,376.6,970.7,636.1,305.6,948.6,632.4,315.3,1067.0,625.9,360.4,1034.8,590.9,391.3,802,489,297
04019107,544.4,316.2,212.6,548.1,359.1,172.5,535.6,357.1,178.0,602.5,353.4,203.5,584.2,333.6,220.9,549,313,226
04019270,1627.6,974.5,633.4,1632.2,1066.2,547.9,1595.2,1058.6,534.5,1709.8,1080.0,534.1,1674.6,979.2,635.5,1715,1016,685
0401916,1590.3,989.1,576.0,1594.7,1079.7,489.2,1556.9,1078.4,476.6,1697.8,1104.8,494.3,1663.2,1005.5,596.1,1579,965,592
04019155,927.2,560.7,340.1,932.4,619.9,289.5,906.1,622.7,282.6,1004.6,643.0,290.7,987.6,570.4,371.8,887,575,308
04019289,1510.0,918.0,562.0,1530.0,1022.0,479.0,1476.0,996.0,474.0,1632.0,1051.0,491.0,1584.0,889.0,631.0,1474,899,562
0401996,703.3,483.8,204.2,706.0,514.8,174.7,689.1,517.1,172.0,729.7,489.2,184.3,715.9,443.6,235.2,814,550,248
0401997,1132.7,779.2,328.8,1137.0,829.2,281.3,1109.9,832.9,277.0,1175.3,787.8,296.8,1153.1,714.4,378.8,1113,662,431
0401964,623.3,531.8,77.4,627.8,551.4,61.3,614.3,552.4,60.8,681.6,575.1,59.3,668.1,536.9,99.0,611,516,88
04019398,2327.2,1065.4,1197.9,2335.4,1200.8,1080.2,2285.2,1207.9,1074.9,2716.9,1301.7,1187.3,2650.3,1134.8,1367.4,1247,643,585
040196,2873.8,1012.2,1793.5,2879.0,1145.8,1644.5,2799.4,1159.0,1633.4,3035.9,1048.6,1708.1,2936.8,1009.9,1737.0,1958,740,1199
04019223,844.0,351.0,475.0,852.0,400.0,434.0,834.0,398.0,435.0,906.0,387.0,451.0,894.0,338.0,502.0,771,314,446
04019275,1255.8,480.8,754.8,1260.5,544.4,698.4,1220.5,540.3,678.3,1347.5,557.8,707.5,1311.0,507.4,746.2,1257,526,713
04019411,1757.2,746.6,977.1,1761.1,816.2,909.4,1711.2,826.7,883.2,1931.8,822.1,963.9,1881.9,755.1,1050.6,1651,651,986
04019104,712.7,302.8,396.3,714.3,331.1,368.9,694.1,335.3,358.2,783.6,333.5,391.0,763.3,306.3,426.1,686,276,405
04019383,1140.5,535.3,579.6,1146.8,592.6,530.2,1112.5,594.9,516.7,1260.3,570.7,591.7,1223.7,498.8,661.1,1254,570,664
04019201,924.1,446.3,456.5,928.9,492.4,417.1,901.8,493.4,407.9,1023.2,474.4,470.5,993.5,413.2,529.3,862,351,500
04019407,731.1,218.5,494.7,734.0,263.1,458.5,717.4,266.7,450.2,787.5,258.3,472.1,763.1,257.2,450.8,758,270,481
04019395,1035.9,454.6,555.6,1038.9,503.8,504.2,1011.9,508.5,502.1,1245.2,575.7,568.0,1211.4,497.4,655.8,1779,817,944
04019317,974.2,509.2,451.5,975.0,557.9,398.7,946.7,559.4,385.2,1058.4,596.2,388.6,1039.8,540.0,459.9,1099,591,499
04019229,937.6,499.1,427.5,942.3,567.2,361.4,912.9,559.6,352.0,1074.0,591.1,401.9,1049.7,530.6,479.9,935,498,424
0401930,1262.4,671.9,575.5,1268.7,763.8,486.6,1229.1,753.4,474.0,1446.0,795.9,541.1,1413.3,714.4,646.1,1210,578,618
04019344,1251.9,622.2,606.1,1255.2,675.3,556.9,1224.5,686.7,536.3,1319.7,699.7,544.3,1295.8,666.6,576.4,1291,632,644
04019327,632.8,310.5,310.9,636.3,358.6,272.7,621.1,348.8,271.9,662.9,374.2,250.4,645.7,325.8,306.6,689,368,318
04019214,1345.0,683.2,647.6,1349.6,774.4,556.4,1319.2,769.9,547.3,1432.4,782.2,568.7,1420.1,663.1,713.0,1316,675,629
04019301,734.0,372.8,353.4,736.4,422.6,303.6,719.8,420.1,298.7,781.6,426.8,310.3,774.9,361.9,389.0,898,420,475
04019106,874.5,395.2,470.9,879.0,447.5,427.0,860.1,432.3,426.3,940.4,449.7,431.6,929.0,360.4,545.9,887,368,515
04019241,1554.0,737.0,798.0,1563.0,835.0,719.0,1524.0,816.0,704.0,1628.0,844.0,691.0,1605.0,737.0,807.0,1632,793,818
04019251,485.2,236.9,233.7,486.6,279.4,191.7,476.7,282.9,193.1,546.7,280.1,227.7,538.2,257.1,242.9,687,341,329
04019129,886.8,433.1,427.3,889.4,510.6,350.3,871.3,517.1,352.9,999.3,511.9,416.3,983.8,469.9,444.1,916,484,424
04019217,888.1,451.7,413.1,893.8,522.5,347.3,871.0,526.9,342.2,997.6,528.2,371.3,971.6,483.9,425.1,934,501,417
04019119,515.9,262.3,239.9,519.2,303.5,201.7,506.0,306.1,198.8,579.4,306.8,215.7,564.4,281.1,246.9,598,317,274
04019255,1207.1,457.1,723.5,1212.8,529.1,661.4,1190.0,528.6,660.9,1288.6,519.2,696.5,1260.2,471.3,719.2,1342,470,857
04019254,1287.5,487.5,771.7,1293.6,564.4,705.5,1269.3,563.9,705.0,1374.5,553.7,742.9,1344.2,502.7,767.2,1290,563,712
04019273,1257.0,538.0,677.0,1260.0,657.0,553.0,1235.0,669.0,565.0,1380.0,654.0,613.0,1351.0,620.0,645.0,1397,697,686
04019195,795.1,356.3,404.3,800.0,429.5,341.5,777.2,435.7,340.3,947.1,470.2,406.2,926.8,424.0,436.9,818,441,370
04019122,496.9,222.7,252.7,500.0,268.5,213.5,485.8,272.3,212.7,591.9,293.8,253.8,579.2,265.0,273.1,783,360,413
04019121,654.7,327.7,307.0,657.1,385.0,251.1,644.2,393.4,249.8,729.6,380.6,288.4,713.7,347.4,324.3,708,370,333
04019176,580.9,290.7,272.4,583.0,341.5,222.8,571.5,349.1,221.6,647.3,337.6,255.9,633.2,308.2,287.7,650,333,309
04019120,696.4,348.6,326.6,699.0,409.5,267.1,685.3,418.5,265.7,776.1,404.8,306.8,759.1,369.5,345.0,827,431,386
04019388,2612.0,975.0,1576.0,2617.0,1180.0,1358.0,2566.0,1193.0,1369.0,2610.0,1091.0,1340.0,2560.0,982.0,1443.0,2039,867,1153
04019133,846.0,357.5,458.2,850.0,434.0,389.2,834.9,441.0,393.1,962.8,442.5,433.1,940.3,411.4,460.9,1108,524,574
04019252,1311.5,555.0,709.5,1317.6,673.5,602.6,1294.4,684.5,608.7,1492.2,686.3,670.4,1457.4,638.0,713.8,1330,666,645
04019124,1001.0,447.0,518.0,1007.0,523.0,457.0,980.0,524.0,455.0,1132.0,524.0,518.0,1111.0,453.0,592.0,1185,569,605
04019377,1472.5,546.5,878.3,1484.4,687.6,749.2,1439.7,685.6,748.2,1714.9,746.2,848.5,1668.2,689.5,882.3,1712,749,944
04019234,1333.0,710.0,582.0,1333.0,802.0,480.0,1304.0,820.0,482.0,1452.0,835.0,526.0,1428.0,737.0,600.0,1345,723,603
04019405,746.8,388.4,334.2,750.1,439.2,286.3,736.9,455.2,280.0,836.9,489.1,296.3,823.6,428.3,342.8,767,487,269
04019390,1285.3,512.5,748.3,1290.8,581.4,673.4,1249.9,587.3,661.6,1349.4,536.1,670.5,1321.3,466.2,777.8,962,395,557
04019308,675.0,260.0,403.5,677.0,318.5,347.8,654.9,313.8,339.9,654.5,311.0,317.7,643.0,286.9,328.0,681,305,363
04019345,1033.0,398.0,617.5,1036.0,487.5,532.2,1002.2,480.2,520.1,1001.6,476.0,486.3,984.0,439.1,502.0,1059,433,616
04019204,346.0,49.0,293.0,345.0,56.0,282.0,334.0,56.0,278.0,386.0,57.0,313.0,377.0,69.0,278.0,374,75,289
04019205,1371.8,466.6,887.0,1370.0,584.7,764.8,1335.5,580.1,755.5,1337.3,548.5,726.2,1316.2,540.3,726.8,1299,566,724
04019358,974.2,331.4,630.0,973.0,415.3,543.2,948.5,411.9,536.5,949.7,389.5,515.8,934.8,383.7,516.2,943,370,565
04019139,473.6,211.4,240.3,474.1,254.2,207.2,462.9,245.7,214.2,555.7,301.0,225.9,533.0,258.8,233.8,516,275,236
04019369,792.7,276.6,497.9,795.5,311.9,461.7,777.6,321.1,454.6,847.6,312.3,484.8,817.0,323.1,430.7,755,290,447
04019188,1202.3,419.4,755.1,1206.5,473.1,700.3,1179.4,486.9,689.4,1285.4,473.7,735.2,1239.0,489.9,653.3,1298,548,735
04019396,1624.0,672.0,931.0,1629.0,764.0,827.0,1589.0,766.0,822.0,1756.0,719.0,883.0,1720.0,674.0,960.0,1690,690,986
0401941,1441.0,599.0,816.2,1448.9,682.6,739.8,1401.3,679.6,721.1,1615.5,694.7,790.9,1578.2,629.1,872.1,1227,509,710
0401926,760.9,563.1,171.2,765.7,623.2,112.7,743.9,635.4,107.4,899.7,734.9,125.5,882.2,632.2,219.6,762,594,162
0401927,670.1,495.9,150.8,674.3,548.8,99.3,655.1,559.6,94.6,792.3,647.1,110.5,776.8,556.8,193.4,779,570,204
0401951,874.0,650.0,187.0,881.0,720.0,125.0,856.0,724.0,127.0,1055.0,863.0,146.0,1022.0,700.0,284.0,880,637,235
04019414,1514.0,606.0,865.0,1528.0,688.0,790.0,1492.0,713.0,777.0,1716.0,705.0,857.0,1666.0,639.0,929.0,1318,590,716
04019331,1144.1,571.5,550.1,1151.9,657.3,482.0,1118.0,642.5,474.6,1231.9,663.6,484.7,1213.9,579.8,590.3,1426,768,639
04019374,1423.9,487.7,918.5,1437.6,565.2,860.6,1389.5,579.0,807.6,1444.5,577.0,798.8,1400.3,534.8,793.9,1337,526,802
04019389,3131.2,1473.3,1590.5,3139.4,1610.8,1474.4,3058.5,1633.0,1415.4,3243.5,1541.0,1423.2,3167.7,1368.2,1633.1,2168,1057,1087
04019400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
04019242,1005.1,414.6,570.9,1011.3,482.2,513.6,983.5,480.1,500.8,1075.8,469.8,528.6,1059.8,422.9,579.7,1159,450,687
04019262,2067.2,718.6,1328.0,2072.2,854.2,1195.9,2014.9,830.2,1180.0,1889.7,698.9,1083.6,1851.0,645.4,1118.4,1261,438,809
04019415,3266.8,1135.7,2098.7,3274.8,1350.0,1889.9,3184.2,1312.0,1864.8,2986.4,1104.5,1712.4,2925.2,1020.0,1767.5,1952,806,1131
04019397,421.0,141.4,270.3,420.2,164.0,242.3,410.0,162.5,245.9,492.6,170.2,277.1,476.5,163.9,281.9,275,97,174
04019365,1687.2,701.4,969.6,1692.2,809.3,863.0,1640.7,798.5,840.5,1680.5,762.3,827.8,1638.9,694.6,887.4,1375,554,807
04019342,1224.6,589.0,611.6,1233.8,687.1,522.7,1202.1,680.0,519.2,1300.1,650.4,548.1,1271.9,572.1,629.2,1041,551,478
04019347,625.3,340.8,278.5,629.0,379.5,244.9,609.7,371.1,237.7,661.9,389.2,235.6,643.8,348.4,275.6,681,382,289
04019267,860.8,469.2,383.5,866.0,522.5,337.1,839.3,510.9,327.3,911.1,535.8,324.4,886.2,479.6,379.4,916,491,414
04019329,1020.7,490.3,520.1,1026.6,560.2,459.1,999.1,550.8,447.8,1082.6,567.0,456.4,1057.7,474.0,547.2,1074,583,473
04019220,1280.1,502.2,760.0,1289.9,599.4,676.6,1257.5,595.3,657.6,1285.8,538.2,664.3,1257.0,503.2,698.2,1240,524,711
04019269,1207.9,473.8,717.0,1217.1,565.6,638.4,1186.5,561.7,620.4,1213.2,507.8,626.7,1186.0,474.8,658.8,1289,584,691
04019268,1240.3,595.7,631.9,1247.4,680.8,557.9,1214.0,669.2,544.2,1315.4,689.0,554.6,1285.3,576.0,664.8,1289,589,696
04019179,1051.6,400.0,635.5,1056.0,464.0,580.6,1028.1,461.8,565.9,1094.7,457.0,570.0,1071.5,408.4,614.5,1130,471,652
04019404,847.3,322.2,512.0,850.8,373.8,467.8,828.3,372.1,455.9,882.0,368.2,459.2,863.3,329.1,495.1,889,343,540
04019181,1103.0,449.3,634.4,1108.3,530.0,564.2,1082.4,528.3,551.5,1187.7,520.4,595.4,1152.6,471.2,631.8,1182,498,676
04019382,1411.0,574.7,811.6,1417.7,678.0,721.8,1384.6,675.7,705.5,1519.3,665.6,761.6,1474.4,602.8,808.2,1571,670,888
04019127,860.5,397.3,440.0,868.5,469.2,371.8,841.0,474.2,365.8,967.9,476.5,418.8,935.7,419.8,458.9,1089,500,572
04019218,806.3,372.2,412.3,813.7,439.6,348.3,787.9,444.3,342.7,906.9,446.4,392.4,876.7,393.4,430.0,995,550,427
04019116,930.2,429.5,475.7,938.8,507.2,401.9,909.1,512.6,395.4,1046.3,515.1,452.8,1011.5,453.8,496.1,982,542,432
04019115,781.0,360.9,399.8,781.5,435.1,329.8,759.4,438.1,319.5,850.7,447.7,344.1,834.6,408.0,379.7,1084,558,518
04019303,765.4,353.7,391.8,765.9,426.4,323.2,744.2,429.4,313.1,833.7,438.7,337.2,818.0,399.9,372.1,790,389,396
04019247,667.0,308.2,341.4,667.5,371.6,281.7,648.6,374.2,272.9,726.6,382.3,293.9,712.9,348.5,324.3,612,329,277
04019191,900.6,416.2,461.0,901.2,501.8,380.3,875.8,505.3,368.5,981.0,516.3,396.8,962.5,470.6,437.9,843,492,339
04019174,1174.5,589.4,559.0,1183.0,672.9,486.7,1153.2,671.3,480.3,1317.6,717.6,497.3,1287.8,637.2,577.7,1167,605,548
04019175,1033.5,518.6,492.0,1041.0,592.1,428.3,1014.8,590.7,422.7,1159.4,631.4,437.7,1133.2,560.8,508.3,1248,618,606
04019246,877.3,444.1,414.2,880.0,508.8,350.9,862.4,510.1,349.6,938.4,497.0,374.0,920.7,443.6,427.8,1068,527,528
040199,1062.7,537.9,501.8,1066.0,616.2,425.1,1044.6,617.9,423.4,1136.6,602.0,453.0,1115.2,537.4,518.2,1066,530,524
04019190,1312.6,675.9,606.5,1322.2,780.8,524.5,1280.0,765.7,513.7,1413.9,789.2,526.4,1392.2,705.4,631.3,1133,585,536
04019110,874.6,525.1,329.0,880.6,586.5,275.8,859.4,584.6,271.7,946.7,580.5,296.2,925.9,531.0,341.9,1010,615,378
04019109,852.1,511.6,320.6,857.9,571.4,268.7,837.3,569.6,264.7,922.4,565.6,288.6,902.1,517.4,333.2,1089,691,386
04019108,1048.4,629.4,394.4,1055.5,703.1,330.6,1030.2,700.8,325.7,1134.9,695.9,355.1,1109.9,636.6,409.9,920,515,387
0401992,506.7,322.2,167.4,509.1,359.9,128.8,495.6,362.4,131.0,560.4,352.1,151.9,540.8,327.4,172.8,440,299,136
0401991,504.5,320.8,166.6,506.9,358.4,128.3,493.4,360.8,130.4,558.0,350.5,151.2,538.5,326.0,172.0,521,327,182
04019245,341.4,217.1,112.8,343.1,242.5,86.8,333.9,244.2,88.3,377.6,237.2,102.4,364.5,220.6,116.4,550,357,178
04019332,515.4,327.8,170.2,517.9,366.1,131.1,504.1,368.6,133.3,570.1,358.1,154.5,550.2,333.0,175.8,453,315,131
0401972,461.5,300.9,140.4,463.2,334.6,108.8,452.2,337.3,113.8,520.6,344.5,128.4,510.5,314.8,156.1,497,365,126
