GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres
130518-11,906,899,7,855.0,780.0,60.0,945.0,929.0,6.0
130518-12,574,477,93,508.0,360.0,125.0,554.0,434.0,104.0
130518-13,472,181,291,375.0,113.0,248.0,405.0,131.0,258.0
130518-15,946,869,73,704.0,605.0,95.0,764.0,693.0,66.0
13051XFTPU,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130531,1652,830,811,1270.0,508.0,700.0,1390.0,594.0,751.0
13053FTBEN1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13053FTBEN2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13053FTBEN3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13055870,1707,486,1193,1818.0,338.0,1410.0,1931.0,306.0,1589.0
13055925,2511,912,1558,2716.0,675.0,1940.0,2925.0,759.0,2099.0
13055940,608,193,403,540.0,98.0,420.0,562.0,96.0,455.0
13055961,117,46,68,85.0,8.0,69.0,87.0,5.0,77.0
13055962,401,67,328,305.0,31.0,259.0,330.0,30.0,295.0
13055968,668,187,469,533.0,108.0,414.0,561.0,93.0,451.0
130551083,235,125,108,149.0,48.0,93.0,162.0,53.0,106.0
130551216,148,25,121,121.0,18.0,101.0,122.0,16.0,106.0
130551382,154,37,113,94.0,23.0,68.0,107.0,15.0,89.0
130551484,691,176,502,512.0,97.0,393.0,551.0,94.0,445.0
13055P-870,339,116,222,304.0,54.0,238.0,323.0,48.0,272.0
13055XC-968,723,226,487,567.0,124.0,422.0,591.0,98.0,478.0
13057001,1714,476,1215,1852.0,414.0,1313.0,1881.0,491.0,1285.0
13057002,2764,646,2084,2878.0,501.0,2173.0,2953.0,618.0,2184.0
13057003,1541,278,1249,1967.0,224.0,1615.0,2015.0,268.0,1661.0
13057004,1101,201,889,2227.0,228.0,1881.0,2299.0,279.0,1941.0
13057005,2851,551,2252,2604.0,548.0,1899.0,2683.0,664.0,1899.0
13057006,2692,860,1781,2995.0,922.0,1824.0,3103.0,1068.0,1853.0
13057007,1938,442,1478,2567.2,498.8,1951.3,2620.5,667.3,1855.2
13057008,1821,371,1436,2912.0,432.0,2330.0,2989.0,557.0,2307.0
13057009,2809,569,2210,3308.0,538.0,2624.0,3430.0,707.0,2597.0
13057010,2125,738,1360,3333.0,813.0,2357.0,3514.0,1004.0,2389.0
13057011,2281,821,1441,2191.0,645.0,1380.0,2258.0,750.0,1384.0
13057012,2102,688,1377,3380.0,955.0,2163.0,3496.0,1177.0,2138.0
13057013,1132,169,954,2144.0,266.0,1768.0,2246.0,317.0,1842.0
13057014,569,108,456,461.0,50.0,391.0,482.0,46.0,424.0
13057015,2028,482,1525,1941.0,401.0,1419.0,1992.0,490.0,1407.0
13057016,3161,940,2180,3336.8,839.2,2280.7,3436.5,997.7,2237.8
13057017,1261,352,897,1121.3,279.9,761.1,1152.1,338.7,748.4
13057018,2896,471,2407,3405.0,430.0,2778.0,3501.0,525.0,2851.0
13057019,2411,561,1818,3482.0,619.0,2691.0,3587.0,819.0,2600.0
13057020,1707,349,1340,2111.0,219.0,1767.0,2200.0,280.0,1836.0
13057021,1947,484,1449,2252.0,377.0,1754.0,2314.0,498.0,1722.0
13057022,1464,302,1146,1588.9,285.8,1195.5,1648.8,305.1,1265.7
13057023,3134,842,2264,2882.0,692.0,1976.0,3004.0,758.0,2060.0
13057024,3483,961,2488,4498.0,1019.0,3206.0,4680.0,1236.0,3206.0
13057025,1197,318,865,1177.8,294.0,799.4,1210.2,355.7,786.1
13057026,3128,815,2279,4359.0,1148.0,2976.0,4449.0,1458.0,2791.0
13057027,2016,408,1587,2988.0,435.0,2402.0,3060.0,523.0,2437.0
13057028,2016,408,1587,2040.0,358.0,1564.0,2098.0,432.0,1566.0
13057029,2280,498,1759,2106.0,406.0,1564.0,2175.0,458.0,1624.0
13057030,2010,312,1680,1901.0,199.0,1614.0,1996.0,227.0,1708.0
13057031,1002,288,700,1268.0,314.0,866.0,1316.0,362.0,889.0
13057032,2648,577,2023,2544.0,458.0,1933.0,2633.0,586.0,1922.0
13057033,611,82,520,418.0,44.0,350.0,434.0,43.0,376.0
13057034,1877,394,1464,2010.0,340.0,1578.0,2058.0,428.0,1551.0
13057035,1725,341,1372,1501.0,169.0,1256.0,1562.0,204.0,1305.0
13057036,3750,921,2794,4386.0,777.0,3377.0,4579.0,939.0,3464.0
13057037,3364,749,2594,3843.1,746.2,2855.5,3973.2,899.9,2870.3
13057038,2431,416,2003,2529.0,298.0,2100.0,2602.0,436.0,2062.0
13057039,2357,511,1823,3173.0,446.0,2538.0,3291.0,502.0,2654.0
13057040,2038,466,1545,1827.0,320.0,1366.0,1909.0,366.0,1441.0
13057041,1585,355,1200,1612.0,278.0,1236.0,1665.0,353.0,1260.0
13057042,2097,413,1661,1934.0,338.0,1468.0,2025.0,387.0,1531.0
13057043,2840,942,1880,2308.0,663.0,1496.0,2362.0,819.0,1411.0
13057044,1751,474,1247,1958.9,489.0,1329.5,2012.7,591.6,1307.5
130591A,1617,941,665,1538.0,787.0,678.0,1613.0,937.0,618.0
130591B,2232,1299,910,1972.0,1114.0,752.0,2048.0,1271.0,705.0
130591C,1524,889,616,1473.0,774.0,609.0,1486.0,905.0,500.0
130591D,1744,1001,724,1955.0,1083.0,789.0,1997.0,1192.0,711.0
130592A,1964,1615,341,1768.0,1344.0,377.0,1926.0,1559.0,325.0
130592B,2521,2219,284,2194.0,1731.0,345.0,2353.0,2038.0,218.0
130593A,1471,1304,148,1139.0,881.0,209.0,1239.0,1060.0,131.0
130593B,4423,2831,1528,2795.0,1721.0,926.0,2878.0,2093.0,642.0
130594A,1180,843,326,1051.0,627.0,347.0,1069.0,726.0,263.0
130594B,3137,1978,1109,2868.0,1668.0,996.0,2858.0,1972.0,713.0
130595A,1573,988,562,1908.0,1113.0,704.0,1930.0,1262.0,581.0
130595B,1642,1071,555,1707.0,1042.0,566.0,1766.0,1198.0,500.0
130595C,1362,1130,209,1433.0,1138.0,225.0,1439.0,1246.0,154.0
130595D,1374,1053,316,1397.0,970.0,373.0,1480.0,1110.0,325.0
130596A,1825,1029,782,1805.0,822.0,929.0,1865.0,947.0,845.0
130596B,2162,1314,829,2214.0,1204.0,923.0,2293.0,1387.0,832.0
130596C,1958,1016,928,2000.0,920.0,980.0,2027.0,1077.0,839.0
130596D,1004,664,335,1071.0,669.0,343.0,1076.0,733.0,287.0
130597A,1560,884,649,1836.0,873.0,869.0,1857.0,1082.0,692.0
130597B,1832,1089,722,2002.0,1006.0,900.0,2033.0,1222.0,704.0
130597C,1897,1032,839,1857.0,890.0,869.0,1825.0,1075.0,637.0
130598A,1792,1221,557,1847.0,1094.0,643.0,1857.0,1233.0,533.0
130598B,1347,785,539,1266.0,774.0,430.0,1302.0,866.0,372.0
130598C,2276,1395,860,2110.0,1229.0,747.0,2122.0,1412.0,590.0
130611,300,117,183,211.2,69.9,137.3,220.6,79.5,138.5
130612,215,157,58,216.3,133.1,78.0,238.4,157.8,79.9
130613,207,155,52,186.8,135.7,50.4,206.0,161.5,41.3
130614,265,183,82,251.0,121.7,125.2,282.6,158.5,123.6
130615,453,267,183,291.8,113.6,169.0,323.4,139.8,182.7
13063EW1,2339,2114,216,3299.0,2920.0,321.0,3452.0,3174.0,219.0
13063FP1,1926,1506,404,1222.0,868.0,305.0,1318.0,1014.0,267.0
13063FP2,1568,1221,345,1095.0,845.0,213.0,1163.0,955.0,184.0
13063FP3,1486,1076,407,1018.0,752.0,235.0,1120.0,880.0,222.0
13063FP4,1173,715,444,818.0,496.0,284.0,877.0,573.0,282.0
13063FP5,2301,1850,446,1442.0,1106.0,293.0,1562.0,1263.0,265.0
13063FP6,1060,683,367,632.0,403.0,207.0,683.0,460.0,209.0
13063LC1,1745,1439,297,1264.0,1040.0,186.0,1361.0,1178.0,154.0
13063LJ1,1625,1215,400,1996.0,1574.0,370.0,2132.0,1777.0,314.0
13063LJ2,1418,1094,319,1538.0,1257.0,233.0,1643.0,1421.0,197.0
13063LJ3,2416,1761,645,3123.0,2404.0,644.0,3324.0,2696.0,572.0
13063LJ4,1804,1562,238,2144.0,1827.0,285.0,2282.0,2023.0,232.0
13063LJ5,1538,1301,227,1463.0,1244.0,183.0,1544.0,1367.0,147.0
13063MO1,2177,1912,249,1394.0,1186.0,173.0,1481.0,1324.0,128.0
13063MO2,1077,570,498,971.0,577.0,343.0,1038.0,678.0,338.0
13063MO3,2529,2006,514,2081.0,1635.0,399.0,2211.0,1833.0,338.0
13063MO4,1149,860,286,928.0,644.0,242.0,996.0,731.0,235.0
13063MO5,1900,1578,313,2723.0,2156.0,485.0,2887.0,2425.0,410.0
13063MO6,1487,1191,282,1420.0,1119.0,259.0,1494.0,1215.0,243.0
13063MO7,1433,1111,313,896.0,687.0,175.0,944.0,762.0,164.0
13063MO8,1332,1215,114,1550.0,1339.0,174.0,1622.0,1473.0,115.0
13063MO9,786,613,173,689.0,535.0,125.0,749.0,614.0,114.0
13063PH1,1336,1119,210,1711.0,1405.0,266.0,1802.0,1555.0,218.0
13063PH2,1387,912,470,1604.0,1083.0,483.0,1691.0,1207.0,456.0
13063JB01,2252,2049,199,2283.0,1937.0,280.0,2424.0,2176.0,207.0
13063JB02,2049,1931,118,2024.0,1790.0,193.0,2167.0,2024.0,108.0
13063JB03,1740,1280,455,2088.0,1598.0,432.0,2224.0,1795.0,386.0
13063JB04,1357,1070,280,919.0,702.0,184.0,1005.0,811.0,172.0
13063JB05,1357,858,490,1047.0,721.0,296.0,1129.0,825.0,271.0
13063JB06,1532,535,981,1661.0,721.0,900.0,1727.0,846.0,844.0
13063JB07,1606,1269,334,1671.0,1252.0,373.0,1766.0,1394.0,329.0
13063JB08,2135,1896,232,1603.0,1403.0,147.0,1708.0,1569.0,115.0
13063JB09,982,713,269,571.0,418.0,133.0,617.0,472.0,132.0
13063JB10,2105,1829,267,1305.0,1072.0,187.0,1410.0,1230.0,158.0
13063JB11,2217,1549,656,2067.0,1443.0,554.0,2196.0,1662.0,490.0
13063JB12,1572,1439,133,1373.0,1189.0,139.0,1456.0,1331.0,109.0
13063JB13,1035,737,289,1078.0,850.0,195.0,1149.0,950.0,182.0
13063JB14,2188,1264,914,2523.0,1551.0,914.0,2691.0,1781.0,857.0
13063JB15,1629,1436,190,1137.0,938.0,155.0,1212.0,1052.0,129.0
13063JB16,1387,1159,221,995.0,813.0,146.0,1065.0,912.0,127.0
13063JB17,2397,2253,140,2207.0,1905.0,241.0,2371.0,2161.0,165.0
13063JB18,1502,1269,221,1496.0,1202.0,246.0,1593.0,1345.0,207.0
13063OAK1,1849,1810,35,1067.0,975.0,62.0,1140.0,1089.0,36.0
13063OAK2,1485,1423,57,689.0,613.0,54.0,751.0,694.0,41.0
13063OAK3,2898,2824,72,1687.0,1521.0,131.0,1791.0,1696.0,67.0
13063OAK4,2553,2498,50,1622.0,1448.0,120.0,1726.0,1639.0,59.0
13063RD01,1283,1205,76,1290.0,1110.0,150.0,1367.0,1241.0,107.0
13063RD02,1784,1697,87,1569.0,1403.0,125.0,1680.0,1580.0,77.0
13063RD03,1953,1853,98,1676.0,1492.0,150.0,1790.0,1687.0,87.0
13063RD04,2547,2326,216,1810.0,1515.0,253.0,1964.0,1750.0,193.0
13063RD05,1604,1492,109,1469.0,1264.0,166.0,1551.0,1416.0,108.0
13063RD06,2057,1748,299,1350.0,1087.0,209.0,1441.0,1222.0,197.0
13063RD07,1667,1476,188,964.0,771.0,153.0,1046.0,901.0,134.0
13063RD08,1495,1320,175,1560.0,1304.0,225.0,1654.0,1474.0,162.0
13063RD09,1686,1479,205,1295.0,1078.0,187.0,1400.0,1231.0,147.0
13063RD10,1774,1737,37,1101.0,1005.0,69.0,1206.0,1150.0,44.0
13063RD11,1096,1022,74,1006.0,883.0,104.0,1058.0,990.0,60.0
13063RD12,1621,1457,162,1522.0,1324.0,162.0,1661.0,1526.0,115.0
13065D,303,124,170,155.0,43.0,108.0,176.0,58.0,115.0
13065F,346,78,268,143.0,16.0,119.0,173.0,15.0,157.0
13065H,1622,680,932,1574.0,396.0,1120.0,1827.0,566.0,1234.0
13065AB,120,15,100,61.0,5.0,55.0,67.0,7.0,59.0
13065AG,305,92,208,185.0,33.0,147.0,204.0,40.0,162.0
13067AC1A,2787,1171,1589,3174.1,1230.0,1771.9,3265.8,1379.2,1729.6
13067AC1B,2336,947,1372,2763.0,978.0,1618.0,2883.0,1155.0,1610.0
13067AC1C,2729,1443,1264,2594.9,1359.0,1077.1,2686.2,1526.8,1031.4
13067AD01,1766,679,1075,1632.0,543.0,996.0,1664.0,683.0,901.0
13067AU1A,2438,1743,681,2377.5,1762.4,530.5,2535.8,1968.9,515.7
13067BF01,905,327,559,825.8,287.8,484.2,845.2,343.3,449.3
13067BF02,1348,532,792,1091.2,380.2,639.8,1116.8,453.7,593.7
13067BF03,4168,1551,2549,3652.0,1161.0,2187.0,3697.0,1362.0,2110.0
13067BG01,1490,601,877,1546.6,557.7,885.5,1574.4,639.1,851.9
13067BG02,1532,466,1050,1215.9,383.8,774.8,1238.9,475.4,700.4
13067BK01,2822,1295,1504,2781.6,1246.2,1373.4,2883.6,1470.3,1260.3
13067BR01,1461,755,689,1449.0,803.0,565.0,1525.0,904.0,558.0
13067BR02,1674,852,806,2046.6,1076.0,879.0,2119.2,1251.5,796.9
13067BT01,1052,983,69,1245.0,1099.0,114.0,1295.0,1197.0,74.0
13067BT02,2874,2732,138,2488.0,2220.0,190.0,2633.0,2457.0,141.0
13067BW01,1680,730,930,1689.0,636.0,934.0,1746.0,769.0,876.0
13067BY01,1377,1131,242,1657.7,977.6,571.8,1699.8,1121.8,489.9
13067CA01,2913,1861,997,3038.0,1890.0,928.0,3090.0,2149.0,785.0
13067CH02,1771,485,1276,2079.0,563.0,1417.0,2094.0,704.0,1301.0
13067CH03,2234,743,1471,2780.0,939.0,1690.0,2779.0,1119.0,1509.0
13067CK01,965,302,654,942.2,287.1,599.0,952.7,323.4,573.7
13067CK02,2887,1325,1533,2866.8,1291.0,1371.9,2932.8,1472.9,1285.0
13067CL01,1035,508,523,1107.0,609.0,456.0,1143.0,669.0,449.0
13067CL02,1623,1036,575,1524.9,941.2,525.1,1588.5,1053.8,500.7
13067CO01,1013,675,334,876.6,617.3,228.2,925.0,685.6,213.9
13067CR01,2602,865,1717,2301.0,563.0,1627.0,2334.0,812.0,1412.0
13067DC01,1368,490,872,1162.1,337.9,765.1,1179.8,468.2,653.0
13067DI01,1841,1483,345,2222.5,1576.1,499.6,2279.9,1752.3,436.9
13067DL01,1946,728,1209,2128.0,811.0,1197.0,2154.0,976.0,1060.0
13067DO01,1623,485,1119,1521.0,414.0,1026.0,1550.0,554.0,931.0
13067DU01,2722,601,2091,2833.0,576.0,2144.0,2880.0,720.0,2057.0
13067DV01,1776,587,1160,1365.0,396.0,874.0,1380.0,502.0,805.0
13067EA01,2325,760,1545,2146.0,597.0,1456.0,2162.0,835.0,1232.0
13067EC01,1685,599,1070,1420.8,420.0,925.6,1454.8,523.3,861.5
13067EL01,1774,992,762,2051.7,1105.1,826.9,2137.4,1306.1,742.7
13067EL02,1560,551,990,1451.9,457.1,918.6,1495.4,559.5,874.2
13067EL03,1615,553,1048,1474.2,451.6,946.0,1509.9,560.0,880.4
13067EL04,1919,998,895,1561.8,707.0,744.1,1594.8,852.5,649.8
13067EL05,2252,933,1282,2017.0,694.0,1194.0,2055.0,861.0,1075.0
13067EL06,2359,852,1487,2214.6,650.1,1427.0,2241.9,871.4,1247.9
13067EP01,1448,625,797,1501.5,632.5,787.9,1542.1,761.1,709.4
13067EV01,1894,618,1264,1762.1,501.6,1175.7,1756.7,671.8,993.5
13067FO01,2096,1449,631,2165.0,1401.0,650.0,2248.0,1570.0,604.0
13067FO02,1025,570,445,865.6,569.7,258.8,914.8,655.2,237.1
13067FO03,1779,1363,412,1281.4,843.3,383.2,1354.2,969.9,350.9
13067FO04,1284,707,560,1152.0,635.0,451.0,1218.0,742.0,438.0
13067FO05,1087,656,421,837.0,479.0,300.0,875.0,548.0,298.0
13067FO06,1029,730,286,807.2,477.2,282.3,834.8,538.4,264.8
13067FP01,1111,422,679,987.5,308.3,622.8,996.7,409.1,531.5
13067FR01,1950,464,1476,2159.0,447.0,1628.0,2204.0,559.0,1563.0
13067FY01,1633,466,1144,1663.0,422.0,1154.0,1704.0,516.0,1115.0
13067GM01,2340,859,1462,1907.0,579.0,1233.0,1970.0,761.0,1119.0
13067GT01,1924,711,1200,1549.2,507.5,927.2,1576.6,586.1,897.4
13067HL01,2434,1589,829,3368.0,2485.0,755.0,3489.0,2761.0,647.0
13067HR01,1724,437,1275,1938.0,400.0,1453.0,1974.0,494.0,1413.0
13067HT01,1872,639,1216,1728.5,481.6,1148.9,1753.2,658.7,982.1
13067HY01,2521,726,1773,2647.0,648.0,1849.0,2702.0,791.0,1797.0
13067KE1A,1417,612,783,1124.6,446.4,592.2,1163.1,536.5,564.3
13067KE2A,2135,1203,925,2356.7,1237.2,971.4,2447.0,1416.4,912.2
13067KE2B,2492,937,1536,2254.6,823.5,1299.1,2321.2,947.8,1256.7
13067KE3A,1085,490,583,1051.6,520.4,461.7,1090.9,601.4,435.4
13067KE4A,1783,793,974,1684.2,646.4,931.8,1743.0,766.9,882.9
13067KE5A,2048,734,1291,1973.5,775.1,1079.8,2042.2,931.3,998.8
13067KE5B,1940,880,1038,2140.3,847.5,1166.4,2214.8,1022.8,1069.2
13067KL01,1695,565,1107,1374.0,371.0,891.0,1406.0,462.0,842.0
13067KP01,1220,323,880,1337.0,265.0,989.0,1345.0,336.0,943.0
13067KP02,2104,696,1388,2673.0,785.0,1753.0,2729.0,980.0,1645.0
13067KP03,1261,243,1009,1401.5,270.5,1062.7,1420.0,325.0,1044.7
13067KY01,992,312,666,772.3,221.1,506.4,785.3,285.6,462.6
13067LA01,1558,557,985,1632.1,425.1,1122.3,1656.6,555.4,1022.5
13067LI01,2726,1479,1211,3005.0,1870.0,1006.0,3083.0,2178.0,798.0
13067LM01,1392,293,1085,2339.0,600.0,1637.0,2389.0,739.0,1569.0
13067LM02,2544,544,1984,2872.0,549.0,2182.0,2927.0,685.0,2116.0
13067LM03,1690,367,1301,3018.3,763.2,2108.9,3069.9,930.1,2018.5
13067LM04,1425,331,1082,1832.0,441.0,1294.0,1868.0,560.0,1239.0
13067LW01,1113,306,801,1146.8,290.9,803.1,1180.8,340.9,792.0
13067MA01,1669,971,688,1870.2,1088.3,679.3,1953.5,1235.6,663.1
13067MA02,804,504,297,576.4,346.3,209.5,610.9,391.1,207.9
13067MA03,1988,928,1031,1790.0,797.0,883.0,1828.0,910.0,833.0
13067MA04,1007,376,612,1067.9,380.4,617.1,1066.9,466.6,531.9
13067MB01,1528,414,1105,1241.0,280.0,913.0,1258.0,394.0,798.0
13067MC01,1756,1038,704,2262.6,1407.8,767.8,2356.7,1556.9,744.8
13067MC02,516,289,226,567.2,359.5,183.7,588.0,405.9,165.7
13067MD01,1939,698,1222,1582.1,430.1,1054.9,1586.6,583.3,906.2
13067ME01,1540,667,859,2054.7,974.0,1004.6,2157.6,1105.0,1002.6
13067MK01,1341,468,861,1237.0,356.0,816.0,1247.0,442.0,753.0
13067ML01,1206,354,840,1117.0,261.0,782.0,1124.0,326.0,748.0
13067MR1A,1583,1205,364,1530.5,1011.7,411.8,1568.9,1124.1,367.9
13067MR2A,1663,787,857,1966.7,643.1,1213.9,1986.9,816.0,1063.2
13067MR2B,1202,914,281,1523.0,734.0,716.0,1557.9,869.8,622.4
13067MR2C,1324,538,762,1428.8,695.0,668.3,1457.2,815.0,583.8
13067MR3A,2303,1230,1048,2754.7,1338.6,1262.4,2833.9,1610.8,1087.5
13067MR4B,1898,850,1036,2182.1,811.6,1259.7,2226.7,980.2,1161.3
13067MR4C,1155,452,691,1265.2,346.3,854.2,1276.0,444.5,777.7
13067MR4E,1804,557,1199,1890.4,470.2,1309.7,1906.2,649.0,1161.4
13067MR5A,1071,882,182,945.8,612.1,275.1,988.0,723.2,225.9
13067MR5B,1189,873,304,1352.8,832.4,440.9,1403.2,960.7,380.5
13067MR6A,859,800,58,625.7,464.2,120.8,650.9,511.8,116.8
13067MR6B,1874,743,1124,1617.0,644.9,902.3,1648.6,803.3,776.9
13067MR6C,839,422,408,756.4,429.8,284.5,770.9,487.4,248.3
13067MR7A,1917,1498,405,1927.1,1239.9,550.6,1998.1,1435.3,472.2
13067MS01,2087,504,1563,2128.0,415.0,1604.0,2182.0,472.0,1639.0
13067MS02,1738,614,1114,1722.7,550.1,1062.3,1761.8,650.4,1032.2
13067MT01,3448,1080,2335,2975.0,754.0,2068.0,3000.0,1177.0,1671.0
13067MT02,1033,367,663,880.9,256.1,579.9,894.2,354.8,495.0
13067MT03,1788,616,1158,2169.0,641.0,1456.0,2215.0,959.0,1182.0
13067MT04,2059,656,1379,2154.0,558.0,1500.0,2150.0,809.0,1238.0
13067NC01,1574,610,955,1380.6,506.9,806.6,1416.6,580.8,766.7
13067NJ01,1675,1055,608,2534.0,1430.0,976.7,2584.3,1714.2,742.4
13067NP01,1004,424,567,809.3,399.2,357.8,836.1,450.9,342.2
13067NP02,1997,1108,863,2052.0,1022.7,903.2,2120.7,1160.6,856.9
13067NS01,1823,719,1084,1584.0,501.0,996.0,1635.0,571.0,977.0
13067OK01,1970,962,994,2556.0,1157.0,1278.0,2573.0,1384.0,1086.0
13067OR01,900,279,612,1173.0,314.0,806.0,1206.0,389.0,762.0
13067OR02,1290,884,400,1494.4,951.9,473.3,1554.1,1094.0,408.0
13067OR03,819,452,357,990.6,589.5,342.5,1024.7,663.8,322.4
13067OR04,1687,1184,491,1914.8,1213.5,620.3,1985.0,1370.2,559.3
13067OR05,2023,850,1151,2480.0,1101.0,1260.0,2523.0,1281.0,1133.0
13067OR06,1544,922,612,1659.6,1057.1,525.7,1725.9,1214.9,453.0
13067PE01,1972,1542,424,2009.2,1509.4,426.5,2097.1,1678.7,367.1
13067PE02,1642,1131,499,1559.4,1047.2,456.0,1641.0,1173.2,432.0
13067PF01,1381,593,771,1168.6,424.2,662.2,1189.9,525.5,600.1
13067PM01,1863,449,1405,2354.0,511.0,1749.0,2395.0,685.0,1608.0
13067PM02,1697,390,1301,2174.0,359.5,1739.4,2181.1,504.6,1600.4
13067PO01,2874,922,1925,2587.0,656.0,1808.0,2612.0,850.0,1631.0
13067PP01,1545,511,1020,1337.9,385.5,879.4,1364.3,500.3,788.9
13067PR01,1882,745,1110,1686.4,527.2,1068.8,1712.3,624.2,994.9
13067PS1A,2393,1213,1167,3083.8,1777.8,1164.7,3182.1,1998.5,1082.7
13067PS2A,1675,1274,389,1540.2,1083.2,402.8,1611.9,1214.1,346.1
13067PS3A,1720,1059,647,1839.7,1194.2,567.2,1921.7,1331.5,537.8
13067PT01,1573,527,1009,1275.1,382.1,796.1,1294.2,458.5,770.6
13067RM01,1199,285,905,1077.1,275.5,743.8,1094.1,358.3,683.1
13067RM02,1824,633,1167,1536.7,439.9,1007.6,1562.7,568.4,920.4
13067RR01,1487,316,1158,1818.2,380.3,1349.5,1844.1,458.9,1317.8
13067RS01,943,861,78,973.0,831.0,111.0,1019.0,910.0,85.0
13067RW01,2539,907,1607,2129.7,605.4,1437.2,2142.5,819.0,1224.2
13067RW02,2968,1002,1939,2633.0,701.0,1844.0,2639.0,1043.0,1453.0
13067SA01,2012,791,1202,1972.0,685.0,1160.0,2009.0,851.0,1053.0
13067SF01,2554,855,1679,2423.1,713.3,1609.1,2429.0,917.8,1399.6
13067SI01,1336,468,861,1177.9,347.3,784.8,1189.3,467.2,671.4
13067SM01,1454,466,965,1326.3,425.8,817.1,1358.5,563.3,731.9
13067SM03,2720,1298,1395,2664.0,1141.0,1347.0,2721.0,1376.0,1213.0
13067SM04,1305,458,827,1167.9,332.4,779.3,1164.3,445.2,658.5
13067SM05,1553,563,974,1392.5,434.7,878.2,1405.3,576.9,749.5
13067SN1A,2169,1530,612,2143.0,1399.0,600.0,2189.0,1596.0,489.0
13067SN2A,1119,584,522,1420.8,903.5,435.3,1459.3,1023.5,364.8
13067SN2B,1550,1063,474,1429.9,903.1,443.5,1468.0,1024.5,371.7
13067SN3A,2010,1213,781,2612.4,1313.2,1110.5,2645.4,1564.9,930.6
13067SN4A,2533,1238,1266,3087.1,1389.7,1510.8,3127.0,1686.7,1261.4
13067SN5A,2362,1585,755,2069.0,1155.0,781.0,2140.0,1370.0,684.0
13067SN6A,2948,1500,1411,3602.8,1619.2,1782.0,3638.1,1960.1,1483.6
13067SN7A,1774,760,995,1474.0,617.6,778.6,1495.2,759.2,649.1
13067SN7B,2701,1245,1434,4279.9,2244.9,1825.2,4345.2,2712.7,1431.7
13067SN7C,971,409,552,958.7,414.4,490.4,972.1,506.6,409.2
13067SO01,1868,627,1225,1633.0,428.0,1120.0,1644.0,585.0,978.0
13067SO02,2781,1028,1727,3001.0,1046.0,1797.0,3005.0,1364.0,1491.0
13067SO03,2255,679,1549,2017.0,524.0,1403.0,2037.0,723.0,1228.0
13067SP01,1250,553,681,977.4,354.8,553.8,995.1,439.5,501.9
13067SW01,1794,829,958,1998.0,1029.0,891.0,2098.0,1151.0,897.0
13067SW02,1730,1146,562,1479.0,990.0,425.0,1567.0,1145.0,383.0
13067SW04,2157,1374,767,2613.3,1724.5,777.9,2747.3,1928.6,742.2
13067SW05,1516,939,573,1466.6,905.2,505.0,1527.8,1013.5,481.5
13067SY01,1777,675,1082,1577.7,503.9,970.1,1609.0,597.4,924.0
13067TM01,1635,791,831,1296.3,764.4,447.2,1329.2,877.2,383.1
13067TR01,2254,787,1443,1859.0,503.0,1282.0,1858.0,768.0,1002.0
13067TS01,1516,793,700,1278.1,657.5,547.8,1303.8,799.9,438.2
13067TT01,3024,994,2003,2559.0,723.5,1719.9,2580.2,981.7,1466.3
13067VA01,2121,534,1565,2207.0,471.0,1626.0,2240.0,599.0,1541.0
13067VG01,1158,506,645,1483.0,701.0,705.0,1511.0,861.0,585.0
13067VG02,3200,1758,1407,3488.2,1770.5,1541.6,3557.1,2154.3,1230.3
13067VG03,1601,871,721,1850.7,1071.1,681.9,1887.7,1280.5,512.1
13067VG04,2581,949,1619,2391.0,731.0,1556.0,2387.0,1018.0,1273.0
13067WG01,2344,901,1416,2042.8,779.5,1126.9,2082.2,907.4,1064.2
13067WG02,1335,542,783,1364.1,559.4,718.1,1392.5,646.1,671.2
13067WL01,2542,764,1764,2115.9,571.7,1434.9,2124.9,754.2,1260.4
130691,8058,3277,4750,8570.0,2670.0,5674.0,9320.0,3173.0,5975.0
130692,1331,329,990,1137.0,206.0,896.0,1256.0,230.0,1008.0
130693,313,103,208,179.0,43.0,132.0,202.0,50.0,151.0
130694,1808,567,1235,1368.0,322.0,1000.0,1504.0,371.0,1105.0
130695,1452,438,1012,934.0,208.0,694.0,1029.0,225.0,797.0
130696,778,97,677,550.0,45.0,487.0,604.0,45.0,552.0
130710001,1451,1235,214,1249.0,836.0,379.0,1426.0,1089.0,317.0
130710002,1958,862,1076,2331.0,683.0,1566.0,2494.0,901.0,1522.0
130710007,699,116,571,743.0,120.0,603.0,787.0,147.0,627.0
130710008,740,123,617,732.0,60.0,654.0,776.0,76.0,689.0
130710009,256,89,167,131.0,25.0,101.0,145.0,38.0,104.0
130710010,597,296,301,366.0,115.0,244.0,406.0,149.0,251.0
130710011,718,140,575,618.0,71.0,537.0,667.0,86.0,573.0
130710012,587,119,456,427.0,51.0,366.0,455.0,51.0,399.0
130710013,353,61,287,277.0,12.0,263.0,289.0,23.0,265.0
