GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45017008,695.0,323.0,362.0,676.0,306.0,365.0,463.0,201.0,255.0,459.0,205.0,253.0,748,409,330
45017007,218.0,124.0,90.0,215.0,109.0,101.0,164.0,87.0,75.0,165.0,91.0,74.0,226,123,101
45017001,662.0,189.0,457.0,647.0,203.0,426.0,507.0,167.0,329.0,504.0,171.0,333.0,667,236,425
45017011,1258.0,336.0,888.0,1233.0,291.0,897.0,991.0,318.0,663.0,994.0,347.0,647.0,1203,350,839
45017003,814.0,451.0,340.0,799.0,442.0,324.0,635.0,352.0,267.0,633.0,359.0,273.0,798,485,309
45017010,313.0,172.0,133.0,305.0,165.0,126.0,269.0,158.0,105.0,271.0,163.0,108.0,377,242,131
45017005,1232.0,941.0,265.0,1210.0,890.0,298.0,1004.0,753.0,230.0,1000.0,772.0,224.0,1376,1071,294
45017012,985.0,443.0,516.0,971.0,407.0,542.0,798.0,350.0,435.0,796.0,359.0,437.0,953,404,539
45017009,261.0,68.0,190.0,254.0,63.0,188.0,215.0,55.0,151.0,215.0,64.0,151.0,300,94,204
45019004,917.5,494.1,402.5,901.6,447.3,448.3,809.0,429.0,366.0,813.0,447.0,364.0,966,615,342
45019008,656.5,351.9,281.5,638.4,314.7,314.7,546.0,284.0,253.0,547.0,291.0,256.0,661,404,252
45019200,1251.0,847.0,357.0,1241.0,799.0,429.0,1078.0,742.0,316.0,1074.0,756.0,316.0,1244,942,287
45019339,1610.9,509.4,1026.4,1569.9,347.3,1197.5,1745.0,638.0,1071.0,1755.0,666.0,1089.0,579,187,386
45019311,766.0,310.0,395.0,751.0,199.0,539.0,663.0,324.0,324.0,667.0,350.0,317.0,836,335,495
45019308,626.0,264.0,319.0,613.0,174.0,433.0,493.0,204.0,270.0,497.0,226.0,271.0,608,217,383
45019307,606.0,244.0,316.0,589.0,165.0,409.0,554.0,277.0,262.0,554.0,299.0,255.0,556,224,323
45019717,718.0,548.0,104.0,716.0,441.0,249.0,635.0,498.0,108.0,635.0,541.0,94.0,818,635,174
45019712,917.0,693.0,167.0,885.0,580.0,279.0,726.0,556.0,148.0,731.0,585.0,146.0,889,705,166
45019925,446.0,383.0,49.0,430.0,338.0,85.0,341.0,291.0,40.0,335.0,285.0,49.0,475,424,48
45019917,431.0,386.0,37.0,432.0,358.0,68.0,242.0,216.0,20.0,241.0,214.0,27.0,541,484,41
45019913,612.0,538.0,60.0,600.0,505.0,86.0,312.0,261.0,40.0,313.0,270.0,43.0,581,531,49
45019912,623.0,308.0,230.0,622.0,248.0,355.0,541.0,297.0,226.0,547.0,333.0,210.0,275,121,151
45019929,524.4,340.3,171.1,522.4,319.4,197.0,382.0,256.0,108.0,373.0,267.0,105.0,431,280,146
45019928,420.6,328.7,76.9,409.6,288.6,114.0,298.0,256.0,33.0,293.0,261.0,32.0,365,302,62
45019930,1224.2,869.9,302.8,1191.1,809.3,359.6,966.0,736.0,204.0,968.0,747.0,220.0,1305,954,340
45019924,1401.0,977.0,356.0,1380.0,889.0,454.0,1090.0,849.0,209.0,1090.0,868.0,222.0,980,723,252
45019102,790.0,470.0,263.0,769.0,412.0,335.0,523.3,350.9,150.5,521.3,371.8,149.5,729,474,246
45019103,1514.0,722.0,687.0,1481.0,613.0,824.0,1064.7,636.1,395.5,1068.7,658.2,408.5,829,405,419
45019107,913.4,536.8,323.8,896.5,488.3,387.7,1003.0,698.0,267.0,996.0,728.0,266.0,567,330,229
45019104,1970.2,1003.7,878.8,1913.7,871.9,996.0,1108.0,629.0,438.0,1106.0,651.0,452.0,1184,530,636
45019105,1177.3,599.7,515.4,1152.7,516.2,612.5,743.0,483.0,233.0,739.0,497.0,242.0,1002,574,420
45019106,713.1,317.8,362.9,694.1,258.6,418.7,526.0,273.0,235.0,527.0,284.0,239.0,549,230,314
45019110,1165.0,591.0,512.0,1121.0,517.0,578.0,1016.0,591.0,394.0,1022.0,608.0,414.0,489,335,149
45019506,959.2,323.7,559.5,944.2,229.8,693.4,817.0,335.0,464.0,826.0,341.0,485.0,885,269,602
45019507,1192.8,484.3,603.5,1179.8,367.2,784.6,1071.0,519.0,511.0,1088.0,571.0,517.0,1112,433,648
45019508,466.2,374.1,61.1,458.4,330.5,118.2,389.0,314.0,61.0,387.0,333.0,54.0,476,391,78
45019509,728.8,651.9,54.9,712.6,599.5,106.8,639.0,561.0,50.0,637.0,587.0,49.0,809,743,60
45019512,718.0,295.0,339.0,707.0,184.0,500.0,678.0,315.0,336.0,690.0,345.0,345.0,684,258,417
45019513,776.0,356.0,353.0,771.0,273.0,465.0,631.1,309.1,294.1,648.8,332.4,313.6,695,333,355
45019517,1133.0,438.0,602.0,1122.0,358.0,735.0,983.0,422.0,527.0,988.0,447.0,537.0,1120,393,710
45019522,639.0,278.0,313.0,612.0,193.0,406.0,538.0,256.0,260.0,541.0,282.0,258.0,709,261,434
45019402,570.0,476.0,74.0,565.0,443.0,112.0,591.0,504.0,67.0,581.0,513.0,68.0,624,562,53
45019405,1091.0,542.0,484.0,1067.0,437.0,610.0,984.0,527.0,425.0,998.0,573.0,424.0,1063,552,500
45019406,1283.0,600.0,582.0,1250.0,457.0,749.0,1138.0,607.0,505.0,1142.0,631.0,510.0,1087,515,561
45019409,1127.0,521.0,512.0,1113.0,423.0,663.0,837.0,461.0,344.0,847.0,513.0,331.0,990,477,495
45019410,1091.0,496.0,498.0,1081.0,401.0,642.0,916.9,456.4,415.5,919.9,501.4,418.5,1024,461,557
45019414,769.0,299.0,419.0,751.0,227.0,509.0,693.1,278.6,392.5,699.1,316.6,382.5,608,216,381
45019415,1252.0,563.0,585.0,1220.0,457.0,702.0,1009.0,551.0,412.0,1018.0,598.0,419.0,1158,627,507
45019419,1117.0,554.0,466.0,1094.0,455.0,605.0,982.0,567.0,382.0,988.0,620.0,367.0,850,435,408
45019420,1110.6,553.9,462.0,1090.5,463.9,597.3,918.0,571.0,316.0,916.0,602.0,313.0,777,401,365
45019443,1919.0,734.0,1040.0,1869.0,566.0,1229.0,1928.1,946.1,929.1,1947.1,1036.0,910.1,1124,551,551
45019422,1064.4,546.1,416.0,1045.5,403.1,602.7,969.0,577.0,358.0,967.0,619.0,347.0,1002,477,507
45019173,1163.0,550.0,569.0,1127.0,500.0,607.0,985.0,494.0,478.0,988.0,523.0,462.0,948,600,335
45019460,787.6,589.6,180.8,764.4,550.1,208.2,605.1,446.0,152.9,610.1,463.1,144.0,743,592,148
45019174,825.0,415.0,371.0,823.0,369.0,441.0,701.0,386.0,291.0,702.0,411.0,288.0,752,449,293
45019175,827.0,531.0,265.0,811.0,483.0,319.0,740.0,475.0,250.0,730.0,485.0,243.0,855,603,239
45019180,1335.0,429.0,822.0,1345.0,241.0,1093.0,1224.0,418.0,788.0,1227.0,436.0,788.0,961,331,625
45019181,1804.0,713.0,986.0,1770.0,434.0,1315.0,1617.0,660.0,926.0,1631.0,693.0,934.0,1239,407,823
45019445,746.0,389.0,311.0,722.0,356.0,346.0,620.0,367.0,235.0,626.0,394.0,232.0,656,411,235
45019703,796.2,406.1,321.5,812.1,242.8,553.4,733.0,402.0,316.0,734.0,406.0,327.0,752,329,413
45019701,674.8,230.9,399.5,663.9,124.2,533.6,545.0,195.0,341.0,559.0,214.0,341.0,600,223,374
45019706,766.0,449.0,255.0,747.0,356.0,365.0,658.0,402.0,246.0,665.0,425.0,239.0,776,464,294
45019709,610.0,452.0,116.0,599.0,373.0,211.0,479.0,360.0,106.0,477.0,383.0,94.0,565,466,90
45019720,1003.0,696.0,223.0,992.0,537.0,423.0,875.0,697.0,152.0,879.0,715.0,163.0,729,590,125
45019905,1036.0,960.0,57.0,1022.0,900.0,107.0,686.0,628.0,52.0,681.0,624.0,57.0,1159,1080,78
45019904,656.0,567.0,73.0,630.0,528.0,95.0,577.0,505.0,53.0,573.0,518.0,54.0,748,625,115
45019915,742.0,608.0,102.0,725.0,563.0,143.0,503.0,422.0,63.0,502.0,433.0,69.0,520,491,22
45019909,988.0,583.0,330.0,976.0,508.0,432.0,734.0,494.0,204.0,738.0,535.0,202.0,852,530,292
45019914,458.1,299.3,124.3,452.1,254.6,175.3,320.0,233.0,83.0,323.0,242.0,81.0,402,248,145
45019911,702.0,308.0,330.0,686.0,228.0,445.0,470.0,282.0,169.0,476.0,305.0,171.0,620,237,366
45019916,576.0,454.0,105.0,572.0,401.0,160.0,408.0,322.0,78.0,406.0,326.0,80.0,497,407,83
45019910,885.0,686.0,167.0,867.0,643.0,202.0,561.0,433.0,104.0,561.0,460.0,101.0,788,641,136
45019520,1481.5,848.1,507.3,1467.6,714.8,717.7,1033.0,621.0,382.0,1035.0,652.0,380.0,1388,824,555
45019524,698.0,452.0,203.0,683.0,376.0,291.0,551.0,369.0,161.0,549.0,372.0,177.0,833,490,334
45019404,496.0,159.0,305.0,494.0,123.0,356.0,447.0,154.0,278.0,451.0,172.0,276.0,527,170,351
45019440,1089.0,360.0,685.0,1065.0,298.0,752.0,752.0,325.0,404.0,754.0,334.0,420.0,1121,395,716
45019461,648.0,397.0,243.0,641.0,380.0,252.0,499.6,297.7,193.8,497.6,308.7,188.8,618,417,193
45019505,844.0,443.0,339.0,833.0,265.0,548.0,753.0,419.0,315.0,754.0,454.0,299.0,782,367,405
45019303,1001.0,441.0,475.0,1002.0,327.0,648.0,921.0,475.0,429.0,923.0,516.0,404.0,968,477,482
45019412,865.3,327.5,458.7,857.3,218.4,613.9,722.0,311.0,392.0,723.0,334.0,389.0,846,299,533
45019711,922.0,583.0,243.0,915.0,434.0,441.0,695.0,491.0,189.0,692.0,493.0,198.0,901,615,263
45019413,961.0,429.0,463.0,942.0,299.0,622.0,824.0,380.0,425.0,834.0,418.0,416.0,1044,374,657
45019713,809.0,657.0,96.0,797.0,579.0,196.0,668.0,573.0,75.0,672.0,606.0,66.0,715,646,59
45019521,554.0,272.0,232.0,551.0,194.0,346.0,525.9,283.9,227.9,531.2,301.6,229.4,580,290,282
45019403,943.0,367.0,483.0,924.0,255.0,648.0,877.0,357.0,488.0,894.0,412.0,481.0,897,293,601
45019411,1228.7,495.5,621.3,1215.7,380.6,789.2,957.0,495.0,437.0,966.0,537.0,428.0,1142,411,708
45019417,1208.0,617.0,475.0,1186.0,486.0,661.0,1017.0,564.0,428.0,1022.0,591.0,430.0,1109,584,509
45019408,1341.0,660.0,574.0,1296.0,509.0,744.0,968.0,584.0,348.0,973.0,640.0,333.0,1205,641,554
45019702,711.0,296.0,365.0,695.0,162.0,521.0,560.0,218.0,336.0,570.0,229.0,341.0,560,223,331
45019718,976.0,867.0,66.0,958.0,788.0,159.0,737.6,651.5,53.2,741.7,689.5,52.2,846,815,22
45019715,803.0,748.0,29.0,786.0,685.0,83.0,504.0,440.0,40.0,505.0,471.0,33.0,709,697,6
45019903,864.0,330.0,489.0,846.0,295.0,542.0,761.0,304.0,425.0,764.0,323.0,440.0,757,264,480
45019902,241.0,225.0,12.0,244.0,218.0,23.0,174.0,156.0,9.0,174.0,161.0,13.0,400,379,19
45019516,711.0,255.0,384.0,703.0,193.0,482.0,609.0,322.0,271.0,621.0,329.0,291.0,755,315,429
45019927,649.0,469.0,164.0,641.0,426.0,201.0,436.0,332.0,90.0,434.0,340.0,93.0,697,498,191
45019523,638.0,327.0,251.0,627.0,306.0,299.0,415.0,261.0,144.0,417.0,280.0,137.0,609,342,257
45019328,857.6,285.6,484.0,834.4,183.9,631.1,762.0,304.0,433.0,785.0,343.0,439.0,859,289,555
45019329,243.4,85.4,140.0,247.6,51.1,191.9,194.0,58.0,130.0,196.0,67.0,129.0,260,66,193
45019331,834.7,342.2,459.4,819.7,248.2,557.5,805.0,336.8,452.5,803.3,354.0,449.2,752,340,410
45019305,925.0,324.0,523.0,911.0,213.0,682.0,853.7,291.2,539.8,861.6,340.7,520.0,987,330,643
45019320,1002.0,457.0,483.0,980.0,330.0,637.0,665.4,328.1,319.9,672.7,347.3,322.7,840,346,483
45019526,803.9,409.9,327.1,803.9,337.1,445.9,693.0,369.0,287.0,698.0,393.0,305.0,851,435,405
45019525,720.1,412.1,235.9,706.1,363.9,314.2,542.0,383.0,141.0,545.0,411.0,131.0,841,513,318
45019530,1064.1,510.4,446.7,1053.1,412.3,611.8,752.4,432.6,300.8,759.4,463.6,295.8,1117,506,579
45019407,782.0,455.0,278.0,771.0,352.0,405.0,685.0,453.0,223.0,687.0,455.0,232.0,847,530,311
45019534,1334.0,458.2,772.9,1321.2,334.5,973.8,1185.0,485.0,677.0,1186.0,509.0,676.0,1321,458,845
45019532,861.7,300.6,502.7,840.4,230.5,589.5,719.0,326.0,361.0,717.0,338.0,375.0,791,291,485
45019535,1074.9,376.2,624.2,1052.3,256.5,768.5,1024.0,379.0,606.0,1034.0,443.0,591.0,1103,350,744
45019537,2346.1,929.8,1238.8,2292.7,702.5,1527.5,1654.0,823.0,790.0,1661.0,880.0,780.0,1651,647,995
45019536,1246.0,423.0,726.0,1217.0,282.0,906.0,961.8,409.2,511.6,966.9,436.2,530.6,1075,387,677
45035063,1499.6,649.8,771.9,1465.9,537.3,894.9,1294.8,600.8,655.6,1291.9,641.2,650.8,815,312,496
45019465,699.0,342.0,337.0,672.0,307.0,349.0,566.0,277.0,278.0,569.0,282.0,287.0,745,424,314
45019466,1141.0,402.0,698.0,1098.0,333.0,746.0,1090.0,431.0,635.0,1090.0,442.0,647.0,1031,460,564
45019462,952.4,572.4,353.2,920.6,510.9,395.8,778.3,463.2,290.3,777.3,478.1,299.2,1023,705,300
45019316,498.0,166.0,286.0,496.0,86.0,396.0,504.0,165.0,325.0,510.0,186.0,324.0,547,150,390
45019314,1000.0,420.0,487.0,981.0,330.0,624.0,767.3,351.8,391.2,767.4,389.3,378.1,414,181,224
45019304,1067.5,458.5,529.2,1044.5,312.0,705.7,908.0,457.0,426.0,926.0,492.0,434.0,792,322,462
45019315,1513.5,665.5,751.7,1508.5,461.0,1027.3,1419.0,626.0,771.0,1431.0,677.0,753.0,1346,517,823
45019463,1398.0,429.0,921.0,1341.0,327.0,993.0,1168.0,363.0,783.0,1178.0,390.0,787.0,1334,457,864
45019464,1120.0,834.0,260.0,1092.0,775.0,303.0,951.0,724.0,204.0,945.0,725.0,219.0,1086,872,198
45019319,1215.0,513.0,597.0,1201.0,409.0,761.0,1130.0,553.0,544.0,1140.0,598.0,541.0,1213,539,660
45019324,537.0,215.0,277.0,521.0,136.0,367.0,471.0,204.0,250.0,472.0,223.0,248.0,523,209,306
45019327,1771.0,606.7,1021.2,1751.9,390.4,1333.5,1740.6,614.8,1071.9,1762.5,719.6,1041.9,1452,413,1029
45019317,1706.0,570.3,997.8,1679.0,372.6,1266.5,1487.0,602.0,839.0,1502.0,667.0,834.0,1772,555,1202
45019313,785.0,315.0,401.0,752.0,225.0,503.0,645.0,299.0,321.0,652.0,348.0,301.0,1098,511,565
45019312,1332.0,534.0,710.0,1290.0,393.0,867.0,1074.0,529.0,516.0,1089.0,591.0,498.0,870,376,489
45019323,1134.0,557.0,487.0,1108.0,447.0,622.0,1063.6,551.9,476.1,1080.3,605.7,473.3,1003,523,469
45019309,694.0,228.0,418.0,679.0,157.0,495.0,571.0,249.0,298.0,583.0,266.0,317.0,711,286,417
45019302,613.0,250.0,297.0,602.0,187.0,391.0,633.0,277.0,333.0,642.0,319.0,323.0,628,250,375
45019518,1090.0,730.0,303.0,1064.0,622.0,417.0,877.0,671.0,182.0,878.0,684.0,193.0,1108,815,274
45019515,647.0,483.0,128.0,633.0,407.0,217.0,522.0,418.0,86.0,525.0,436.0,89.0,602,523,72
45019519,175.5,145.9,18.7,176.5,128.2,46.3,172.0,144.0,22.0,169.0,146.0,23.0,160,146,13
45019528,1521.0,699.0,724.0,1482.0,569.0,876.0,1088.0,612.0,441.0,1089.0,634.0,455.0,778,478,292
45019533,464.2,168.2,273.4,450.4,121.0,316.7,370.0,134.0,222.0,369.0,146.0,223.0,469,128,335
45019511,649.0,250.0,345.0,632.0,159.0,456.0,610.0,284.0,313.0,609.0,289.0,320.0,596,203,386
45019503,888.0,704.4,139.9,869.2,618.1,234.2,745.0,584.0,138.0,745.0,598.0,146.0,790,680,101
45019514,996.0,460.0,447.0,970.0,375.0,565.0,885.0,481.0,369.0,895.0,499.0,395.0,827,399,413
45019510,758.0,420.0,280.0,747.0,344.0,385.0,666.0,404.0,227.0,665.0,417.0,247.0,615,358,247
45019502,832.0,517.6,230.1,810.9,371.9,406.9,655.0,443.0,198.0,661.0,479.0,182.0,764,453,296
45019501,405.0,237.0,138.0,407.0,185.0,213.0,283.0,188.0,82.0,285.0,193.0,92.0,400,261,134
45019504,973.0,417.0,477.0,954.0,248.0,670.0,806.0,412.0,379.0,812.0,438.0,373.0,883,348,519
45019441,1020.0,588.0,385.0,990.0,531.0,430.0,814.0,515.0,286.0,811.0,520.0,291.0,1050,656,379
45019442,2612.0,1096.0,1307.0,2551.0,812.0,1683.0,1926.9,989.9,899.9,1946.9,1053.0,889.9,1481,657,801
45019444,1199.0,599.0,555.0,1164.0,509.0,646.0,1030.0,527.0,478.0,1034.0,538.0,496.0,974,551,409
45019704,678.0,383.0,230.0,668.0,289.0,358.0,525.0,307.0,200.0,530.0,331.0,199.0,607,360,236
45019705,660.0,370.0,243.0,641.0,247.0,380.0,548.0,308.0,225.0,551.0,338.0,213.0,640,358,269
45019707,887.0,521.0,292.0,883.0,420.0,439.0,623.0,387.0,217.0,624.0,422.0,201.0,896,542,332
45019708,754.0,652.0,53.0,742.0,588.0,127.0,551.0,488.0,46.0,553.0,500.0,53.0,719,670,40
45019710,426.0,325.0,65.0,416.0,267.0,134.0,306.0,237.0,56.0,304.0,254.0,49.0,718,493,209
45019714,698.0,527.0,121.0,684.0,460.0,195.0,477.0,381.0,74.0,482.0,410.0,72.0,718,603,106
45019908,547.9,291.7,203.7,544.9,232.4,292.7,456.0,290.0,143.0,460.0,322.0,138.0,451,258,184
45019901,554.0,525.0,20.0,547.0,484.0,60.0,382.0,356.0,9.0,381.0,362.0,19.0,640,624,7
45019907,857.0,783.0,63.0,830.0,710.0,112.0,472.0,411.0,41.0,469.0,426.0,43.0,997,951,40
45019906,833.0,780.0,31.0,817.0,725.0,77.0,594.0,563.0,21.0,584.0,560.0,24.0,838,796,34
45019918,862.6,674.0,154.8,851.6,595.4,233.4,748.1,561.0,157.3,748.1,587.8,157.3,1127,844,270
45019922,914.5,651.6,224.0,908.2,603.6,291.1,650.8,471.0,158.0,651.7,489.8,161.0,762,538,215
45019919,747.8,603.5,123.0,742.1,556.3,170.2,482.9,400.0,68.7,481.9,410.2,71.7,722,637,77
45019921,764.1,521.8,206.2,753.0,460.7,270.3,589.2,404.0,161.0,588.3,418.2,169.0,814,555,254
45019926,329.0,279.0,45.0,326.0,265.0,59.0,201.0,163.0,32.0,203.0,168.0,35.0,220,200,14
45019923,1138.0,652.0,438.0,1103.0,554.0,516.0,984.0,616.0,329.0,983.0,644.0,339.0,1032,619,402
45019318,908.0,279.0,545.0,896.0,179.0,690.0,839.0,316.0,495.0,852.0,347.0,505.0,953,273,671
45019330,1743.0,612.0,1015.0,1728.0,381.0,1321.0,1514.0,578.0,898.0,1526.0,644.0,881.0,1535,461,1061
45019326,342.0,324.0,14.0,337.0,307.0,27.0,332.4,322.2,6.1,330.5,321.4,9.1,406,395,8
45019325,536.0,170.0,325.0,535.0,103.0,427.0,482.0,195.0,275.0,495.0,213.0,278.0,805,252,545
45019920,449.0,221.0,213.0,438.0,191.0,236.0,427.0,223.0,190.0,428.0,225.0,203.0,435,164,264
45019334,943.3,327.8,559.6,919.3,238.8,669.5,900.0,346.0,532.0,917.0,379.0,538.0,880,311,560
45019333,2501.0,716.0,1643.0,2453.0,429.0,1994.0,2491.7,788.4,1661.2,2514.1,850.0,1663.0,1805,560,1230
45019335,2837.0,930.0,1720.0,2775.0,597.0,2138.0,2497.2,925.4,1508.8,2521.8,1021.9,1496.0,2222,743,1464
45019336,1217.0,487.0,627.0,1196.0,392.0,768.0,1037.1,460.2,543.0,1042.1,502.1,540.0,689,363,320
45019338,986.0,273.0,647.0,963.0,185.0,756.0,807.0,290.0,500.0,813.0,315.0,497.0,988,334,641
45019210,859.1,291.3,502.6,842.1,179.8,642.2,712.0,267.0,417.0,724.0,284.0,434.0,645,236,401
45019211,1142.0,367.0,695.0,1124.0,239.0,844.0,984.0,389.0,565.0,992.0,414.0,578.0,1023,387,619
45019212,1056.9,332.7,665.4,1042.9,196.2,829.8,1088.0,350.0,718.0,1098.0,390.0,704.0,858,234,619
45019337,2270.1,1076.6,1070.6,2205.2,824.7,1326.5,2000.0,948.0,975.0,2010.0,1020.0,990.0,1741,915,811
45019032,1382.0,641.0,641.0,1359.0,375.0,957.0,1265.0,608.0,617.0,1286.0,680.0,601.0,1200,533,651
45019310,665.0,218.0,399.0,663.0,127.0,530.0,539.0,207.0,321.0,550.0,228.0,321.0,486,152,332
45019527,2328.0,1125.0,1024.0,2272.0,889.0,1326.0,2115.0,1183.0,868.0,2124.0,1232.0,889.0,1029,653,362
45019529,2004.0,878.0,951.0,1968.0,665.0,1246.0,1557.0,815.0,705.0,1575.0,880.0,694.0,1063,474,573
45019401,501.0,400.0,79.0,492.0,369.0,116.0,541.0,446.0,77.0,535.0,453.0,81.0,554,484,64
45019400,1427.0,722.0,594.0,1400.0,548.0,806.0,1155.0,692.0,420.0,1156.0,732.0,424.0,1058,513,531
45019184,832.0,363.0,410.0,806.0,264.0,522.0,749.0,386.0,344.0,755.0,422.0,332.0,711,359,345
45019321,836.0,331.0,439.0,807.0,196.0,593.0,646.6,276.5,356.1,664.5,310.4,354.1,782,282,489
45019322,768.0,344.0,371.0,752.0,273.0,465.0,923.4,419.5,483.9,929.5,439.6,489.9,531,277,246
45019531,767.9,330.6,372.3,753.9,266.7,464.3,560.6,271.4,278.3,563.6,280.4,283.2,608,272,323
45019185,1049.0,460.0,517.0,1023.0,341.0,652.0,925.0,450.0,449.0,923.0,471.0,452.0,938,440,482
45019306,1300.0,496.0,695.0,1265.0,378.0,845.0,1030.0,454.0,544.0,1046.0,499.0,546.0,1282,525,746
45019301,1120.0,501.0,546.0,1099.0,307.0,765.0,1099.0,492.0,577.0,1106.0,525.0,577.0,969,437,517
45019716,826.0,675.0,93.0,797.0,568.0,199.0,716.0,585.0,108.0,720.0,622.0,98.0,690,639,43
45019721,486.0,417.0,51.0,481.0,384.0,86.0,368.0,322.0,36.0,370.0,329.0,41.0,485,458,24
45019719,642.0,531.0,74.0,627.0,468.0,139.0,460.4,403.6,48.8,462.3,413.5,47.8,553,505,43
450256,617.0,354.0,259.0,595.0,346.0,235.0,429.0,236.0,190.0,427.0,239.0,188.0,615,394,213
450251,460.0,163.0,287.0,450.0,169.0,277.0,340.0,122.0,214.0,342.0,126.0,216.0,461,195,261
4502517,251.0,67.0,178.0,248.0,73.0,173.0,198.0,47.0,145.0,199.0,49.0,150.0,269,101,161
4502523,661.0,261.0,388.0,616.0,257.0,341.0,463.0,206.0,249.0,461.0,208.0,253.0,603,264,328
4502525,339.0,70.0,247.0,325.0,77.0,236.0,235.0,62.0,172.0,237.0,68.0,169.0,370,118,246
450257,852.0,339.0,486.0,824.0,306.0,499.0,655.6,275.8,370.8,652.6,285.8,366.8,915,373,523
450258,604.0,305.0,284.0,576.0,281.0,286.0,435.4,226.2,204.2,436.4,241.2,195.2,644,383,255
4502510,820.0,447.0,344.0,807.0,442.0,349.0,594.0,343.0,237.0,593.0,353.0,239.0,741,441,293
450259,1032.0,758.0,252.0,986.0,706.0,267.0,732.0,518.0,202.0,732.0,529.0,201.0,1066,697,364
450252,256.0,39.0,207.0,243.0,48.0,187.0,174.0,32.0,140.0,176.0,35.0,141.0,235,83,144
4502518,515.0,71.0,425.0,503.0,97.0,385.0,316.0,50.0,258.0,315.0,52.0,263.0,395,71,322
450253,242.0,90.0,149.0,232.0,97.0,129.0,140.0,47.0,91.0,140.0,47.0,93.0,273,148,123
4502524,428.0,142.0,277.0,422.0,152.0,265.0,318.0,99.0,215.0,316.0,100.0,215.0,410,179,226
4502511,1083.0,355.0,713.0,1055.0,340.0,698.0,831.0,267.0,541.0,829.0,290.0,539.0,1042,421,609
450254,927.0,546.0,362.0,879.0,527.0,341.0,674.0,398.0,265.0,677.0,413.0,264.0,970,617,337
4502521,433.0,167.0,246.0,410.0,164.0,234.0,328.0,128.0,186.0,326.0,143.0,183.0,494,216,270
4502513,767.0,259.0,491.0,743.0,264.0,451.0,553.0,192.0,343.0,552.0,206.0,346.0,830,313,508
4502522,199.0,37.0,161.0,196.0,43.0,153.0,134.0,22.0,107.0,136.0,26.0,110.0,206,52,151
450255,702.0,384.0,303.0,692.0,381.0,304.0,530.0,307.0,221.0,528.0,306.0,222.0,687,452,232
4502512,585.0,136.0,436.0,556.0,163.0,381.0,390.0,86.0,298.0,388.0,93.0,295.0,511,204,300
4502520,998.0,426.0,550.0,949.0,400.0,528.0,698.0,283.0,404.0,691.0,287.0,404.0,988,495,484
4502519,1082.0,495.0,565.0,1044.0,488.0,544.0,825.0,365.0,451.0,825.0,381.0,443.0,1032,518,504
4502514,1119.0,462.0,629.0,1095.0,476.0,599.0,831.0,360.0,462.0,832.0,367.0,465.0,1082,518,557
4502516,480.0,66.0,395.0,474.0,79.0,376.0,344.0,46.0,296.0,348.0,59.0,289.0,525,109,409
4502515,1129.0,419.0,678.0,1096.0,407.0,657.0,817.0,334.0,471.0,818.0,337.0,480.0,995,480,505
45027001,654.0,361.0,281.0,643.0,335.0,298.0,537.0,315.0,218.0,534.0,306.0,228.0,596,351,240
45027007,556.0,286.0,265.0,550.0,283.0,262.0,384.0,194.0,184.0,381.0,204.0,177.0,484,297,181
45027002,448.0,57.0,390.0,441.0,52.0,387.0,317.0,37.0,277.0,316.0,46.0,270.0,380,77,303
45027003,161.0,51.0,105.0,164.0,60.0,104.0,107.0,37.0,70.0,107.0,38.0,69.0,171,75,95
45027004,365.0,131.0,231.0,364.0,135.0,220.0,224.0,87.0,133.0,232.0,105.0,127.0,385,205,177
45027008,547.0,96.0,444.0,549.0,104.0,436.0,338.0,71.0,264.0,340.0,69.0,271.0,382,81,298
45027009,315.0,57.0,256.0,311.0,54.0,250.0,238.0,63.0,172.0,239.0,65.0,174.0,341,78,262
45027011,429.0,275.0,150.0,424.0,264.0,156.0,324.0,200.0,121.0,323.0,207.0,116.0,304,190,113
45027012,600.0,355.0,233.0,578.0,310.0,259.0,547.0,318.0,219.0,549.0,322.0,227.0,740,425,309
45027015,692.0,388.0,290.0,671.0,349.0,308.0,500.0,276.0,216.0,505.0,289.0,215.0,606,325,276
45027016,438.6,175.2,258.4,433.7,177.2,250.5,334.0,137.0,196.0,335.0,141.0,194.0,368,154,213
45027023,918.4,281.8,628.6,908.4,275.8,618.5,649.0,204.0,439.0,649.0,214.0,435.0,867,327,536
45027019,394.0,282.0,111.0,380.0,268.0,108.0,267.0,184.0,80.0,267.0,188.0,79.0,343,267,73
45027021,239.0,180.0,54.0,233.0,170.0,55.0,201.0,160.0,38.0,202.0,162.0,40.0,431,356,70
45027024,887.0,561.0,311.0,834.0,520.0,296.0,642.0,408.0,216.0,641.0,421.0,220.0,925,665,249
45027025,297.0,163.0,129.0,294.0,160.0,130.0,203.0,113.0,90.0,205.0,119.0,86.0,249,134,113
45027018,226.0,175.0,48.0,216.0,154.0,59.0,164.0,131.0,33.0,165.0,133.0,32.0,248,214,33
45027014,708.0,598.0,101.0,681.0,547.0,127.0,708.0,587.0,111.0,701.0,594.0,107.0,927,766,153
