GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
2204126,266.8,103.7,155.7,132.5,29.2,103.4,292,46,240
2204118,14.0,3.0,10.0,9.0,1.0,8.0,32,0,31
2204124,412.2,360.3,45.3,138.5,102.8,35.6,493,432,57
2204125,179.0,157.0,15.0,66.0,62.0,4.0,208,198,8
2208330,153.0,20.0,131.0,81.0,6.0,75.0,118,22,96
2208329,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2208325,238.0,24.1,210.5,108.3,12.9,95.4,240,34,204
220837,39.0,3.9,34.5,17.7,2.1,15.6,33,0,33
2208335,312.0,196.0,115.0,130.0,87.0,43.0,303,224,79
221074,111.0,97.0,14.0,80.0,60.0,20.0,129,110,19
221074A,80.0,39.0,40.0,62.0,29.0,33.0,85,21,63
221075,191.2,174.6,15.5,147.8,141.0,6.7,216,195,21
221075A,52.8,42.4,8.5,33.2,30.0,3.3,65,52,12
2206745,536.0,71.0,458.0,222.0,33.0,189.0,588,125,456
2206751,222.0,65.1,154.4,95.5,28.5,67.0,226,30,193
2206750,136.0,39.9,94.6,58.5,17.5,41.0,146,92,52
2206749,108.0,55.0,51.0,41.0,15.0,26.0,103,59,43
2206752,171.0,155.0,15.0,79.0,73.0,6.0,161,146,13
2206753,152.0,92.0,60.0,70.0,37.0,33.0,116,101,15
2206742,488.2,12.2,473.9,183.7,5.7,178.0,434,28,396
2206744,194.8,4.8,189.1,73.3,2.3,71.0,195,29,162
2211127,412.0,11.0,399.0,221.0,10.0,211.0,422,31,385
2206741,337.2,30.1,291.5,142.8,14.6,128.3,98,17,77
2206740,9.8,0.9,8.5,4.2,0.4,3.7,446,38,406
2206728,335.4,52.5,279.2,131.3,25.7,105.7,343,70,267
2206726,493.6,173.5,313.8,179.7,56.3,123.3,520,122,391
2206730,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2211128,541.0,71.0,461.0,208.0,27.0,181.0,526,80,441
220731,1559.0,100.0,1414.0,632.0,52.0,580.0,1429,150,1270
2206713,454.0,424.0,24.0,180.0,157.0,23.0,651,608,37
2206731,146.0,71.0,75.0,50.0,23.0,27.0,172,76,93
2206729,319.0,89.0,220.0,145.0,51.0,94.0,332,114,214
2206712,319.0,287.0,20.0,144.0,129.0,15.0,375,350,23
220675,246.8,184.2,56.9,90.4,72.2,18.2,270,127,141
220671,187.2,139.8,43.1,68.6,54.8,13.8,258,247,7
220677,433.7,339.2,87.9,151.5,102.0,49.5,559,337,215
2206710,153.3,119.8,31.1,53.5,36.0,17.5,205,182,23
220678,215.0,60.9,145.6,111.3,43.4,67.9,241,56,181
220679,92.0,26.1,62.4,47.7,18.6,29.1,79,25,54
220737,1324.0,265.0,1017.0,600.0,132.0,468.0,1279,207,1061
220738,1326.0,322.0,970.0,598.0,150.0,448.0,1238,275,951
220734,1063.0,415.0,614.0,387.0,148.0,239.0,1028,354,670
2211129,780.0,45.0,725.0,295.0,16.0,279.0,723,61,654
2207350,593.0,55.0,517.0,234.0,22.0,212.0,471,49,415
2207335,756.0,216.0,516.0,340.0,89.0,251.0,888,216,665
2207334,222.0,95.0,115.0,62.0,32.0,30.0,206,62,144
2207341,1505.0,98.0,1386.0,577.0,44.0,533.0,1559,140,1410
2207343,1270.0,95.0,1129.0,571.0,53.0,518.0,1426,111,1297
2207345,1486.0,101.0,1332.0,511.0,40.0,471.0,1452,99,1348
2207344,928.0,63.0,833.0,288.0,19.0,269.0,789,38,742
2207332,1432.0,116.0,1261.0,426.0,32.0,394.0,1361,104,1248
2207336,427.0,42.0,379.0,169.0,11.0,158.0,420,30,378
2207344A,1170.0,74.0,1056.0,323.0,18.0,305.0,1221,88,1119
2207342,1224.0,153.0,1042.0,479.0,47.0,432.0,1323,165,1150
2207338,644.0,83.0,528.0,199.0,29.0,170.0,690,91,591
2207337,691.0,90.0,557.0,276.0,37.0,239.0,773,89,672
2207376,836.0,247.0,559.0,324.0,97.0,227.0,865,233,619
220735,1114.0,477.0,593.0,568.0,217.0,351.0,1112,359,744
2207367,384.0,209.0,158.0,117.0,56.0,61.0,389,167,212
2207373,605.0,445.0,141.0,311.0,245.0,66.0,621,423,188
2207366,548.0,480.0,54.0,213.0,193.0,20.0,586,504,79
2207374,473.0,460.0,5.0,180.0,179.0,1.0,546,538,5
2207375,1363.0,164.0,1154.0,525.0,65.0,460.0,1235,135,1089
2207371,1074.0,123.0,916.0,456.0,62.0,394.0,1033,123,898
2207364,515.0,86.0,408.0,211.0,41.0,170.0,528,71,440
2207377,938.0,181.0,711.0,377.0,106.0,271.0,1051,156,871
2207360,992.0,458.0,505.0,471.0,201.0,270.0,950,428,511
2207359,528.0,176.0,338.0,198.0,59.0,139.0,507,113,385
2207378,385.0,91.0,267.0,157.0,54.0,103.0,470,127,325
2207362,597.0,307.0,267.0,179.0,91.0,88.0,624,294,318
2207368,435.0,300.0,130.0,153.0,110.0,43.0,402,226,173
2207372,681.0,162.0,491.0,309.0,89.0,220.0,651,126,517
220733,1028.0,703.0,302.0,490.0,337.0,153.0,1205,674,519
220732,1107.0,198.0,859.0,314.0,58.0,256.0,707,130,561
2211126,383.0,186.0,191.0,185.0,86.0,99.0,371,177,190
2206735,473.0,74.0,392.0,223.0,28.0,195.0,514,109,399
220736,1415.0,173.0,1198.0,558.0,80.0,478.0,1297,178,1101
2206734,149.0,76.0,68.0,66.0,32.0,34.0,152,91,58
2206733,172.9,125.7,46.3,67.8,52.9,14.9,141,92,49
2206736,36.1,26.3,9.7,14.2,11.1,3.1,76,66,7
2206738,287.6,92.7,187.3,133.4,44.5,88.9,289,105,182
2206737,16.4,5.3,10.7,7.6,2.5,5.1,12,9,3
220739,1198.0,586.0,580.0,458.0,233.0,225.0,1153,516,630
2206739,622.0,318.0,299.0,314.0,140.0,174.0,655,244,409
2206754,127.0,4.0,121.0,65.0,1.0,64.0,99,9,89
2206743,27.0,0.0,27.0,9.0,0.0,9.0,43,3,40
2206727,881.0,48.0,820.0,312.0,21.0,291.0,866,62,792
220676,197.0,44.0,150.0,99.0,15.0,84.0,201,33,165
220673,574.0,242.0,328.6,204.1,89.7,114.4,595,206,382
220674,254.0,107.0,145.4,91.9,39.3,52.6,297,56,237
2206721,362.0,177.0,172.0,132.0,73.0,59.0,401,153,246
2206723,202.0,35.0,165.0,87.0,11.0,76.0,275,33,239
2206716,239.0,229.0,5.0,75.0,75.0,0.0,337,318,17
2206720,310.0,206.7,99.0,130.3,87.7,42.6,332,180,149
2206722,47.0,31.3,15.0,19.7,13.3,6.4,51,22,29
220672,56.0,34.0,22.0,10.0,8.0,2.0,69,33,35
2206715,258.8,246.2,6.3,83.8,80.7,3.1,328,293,32
2206714,235.2,223.8,5.7,76.2,73.3,2.9,328,324,1
2206717,18.0,15.0,3.0,5.0,5.0,0.0,28,28,0
2206718,86.0,82.0,2.0,23.0,23.0,0.0,112,106,5
2206725,70.0,39.0,31.0,31.0,22.0,9.0,76,37,36
2206724,11.0,6.0,5.0,12.0,4.0,8.0,18,5,13
2206748,83.0,25.0,58.0,38.0,11.0,27.0,107,34,72
221239,246.0,9.0,232.0,115.0,12.0,103.0,256,12,235
2212315,82.0,9.0,73.0,41.0,6.0,35.0,89,6,81
2203515,40.0,15.0,25.0,21.0,7.0,14.0,61,21,39
2203517,91.0,34.0,54.0,44.0,17.0,27.0,78,30,48
221232,618.0,119.0,490.0,323.0,72.0,251.0,603,147,452
221233,338.0,57.0,281.0,172.0,38.0,134.0,366,67,295
221236,541.0,12.0,517.0,246.0,4.0,242.0,507,12,482
221235,471.0,50.0,410.0,248.0,23.0,225.0,482,58,420
2208331,291.0,73.0,214.0,162.0,44.0,118.0,230,70,156
221231,263.0,107.0,152.0,141.0,51.0,90.0,293,120,173
2206747,154.0,111.0,41.0,58.0,37.0,21.0,156,119,33
2203518,133.0,15.0,117.0,48.0,8.0,40.0,129,22,106
221234,89.0,42.0,47.0,62.0,31.0,31.0,66,30,35
2212316,542.0,67.0,466.0,274.0,36.0,238.0,539,95,439
2212313,20.9,1.2,19.3,14.4,1.8,12.6,23,1,22
2212314,121.1,6.8,111.7,83.6,10.2,73.4,157,23,131
2212310,355.0,81.0,271.0,138.0,26.0,112.0,444,98,338
221238,375.0,19.0,346.0,166.0,16.0,150.0,420,26,393
2212312,205.0,19.0,185.0,114.0,9.0,105.0,206,24,178
221237,173.0,11.0,155.0,106.0,3.0,103.0,149,6,143
2212311,136.0,98.0,38.0,43.0,34.0,9.0,199,134,64
2212318,183.0,7.0,176.0,106.0,9.0,97.0,188,19,164
2206528,377.0,77.0,297.0,137.0,24.0,113.0,378,91,280
2206529,106.0,10.0,94.0,42.0,3.0,39.0,120,20,96
220656,35.0,13.0,20.0,13.0,3.0,10.0,37,13,24
2206527,15.0,11.0,4.0,4.0,4.0,0.0,15,10,5
2206514,148.0,27.0,118.0,88.0,18.0,70.0,159,18,139
220657,212.0,17.0,188.0,84.0,3.0,81.0,251,13,234
2206522,133.0,131.8,0.0,42.4,41.8,0.6,149,149,0
2206523,90.0,89.2,0.0,28.6,28.2,0.4,113,110,3
2206521,253.0,250.0,1.0,134.0,130.0,4.0,348,344,3
2206515,412.1,399.8,5.2,142.1,136.9,5.2,573,564,5
2206516,26.7,25.9,0.4,9.2,8.8,0.4,20,20,0
2206517,31.2,30.3,0.4,10.7,10.3,0.4,39,39,0
2206518,47.2,45.3,1.5,18.7,16.3,2.4,66,65,1
2206519,212.8,205.7,4.5,58.3,50.7,7.6,222,208,12
2206513,166.4,147.3,17.6,78.4,66.7,11.7,169,139,29
2206511,158.6,77.7,80.4,65.6,32.3,33.3,148,60,83
2206510,251.0,125.0,121.0,103.0,42.0,61.0,258,53,203
220658,268.9,113.7,152.1,89.0,32.4,56.5,307,80,225
220659,60.1,27.3,31.9,19.0,6.6,12.5,41,13,28
2206520,310.0,306.0,1.0,88.0,88.0,0.0,379,378,1
2203514,103.7,92.0,6.2,45.2,40.5,4.7,149,142,7
2203514A,29.3,26.0,1.8,12.8,11.5,1.3,26,19,6
220352,243.4,61.0,180.8,130.1,28.9,101.3,274,19,255
220351,203.6,51.0,151.2,108.9,24.1,84.7,235,55,175
2203513A,91.0,87.2,2.0,33.5,32.1,1.4,144,129,15
2203513,275.4,263.7,6.1,101.4,97.1,4.3,328,315,6
2203512,81.6,78.2,1.8,30.1,28.8,1.3,99,98,1
220355,12.0,0.0,11.0,1.0,1.0,0.0,16,7,9
220356,288.0,275.0,11.0,87.0,80.0,7.0,339,326,9
2203510,187.0,184.0,2.0,70.0,68.0,2.0,249,245,0
22103604,722.0,58.0,640.0,272.0,25.0,247.0,628,72,547
2208756,199.3,45.2,150.8,68.8,21.0,47.9,78,54,23
2208758,60.7,13.8,45.9,21.0,6.4,14.6,167,42,121
2208757,44.0,10.0,33.3,15.2,4.6,10.6,59,10,43
22103603,945.0,65.0,863.0,355.0,23.0,332.0,750,84,635
22103406,519.0,68.0,422.0,240.0,32.0,208.0,607,84,511
22103605,357.5,35.9,309.6,154.8,18.4,136.5,277,39,234
22103607,90.5,9.1,78.4,39.2,4.6,34.5,47,8,33
22103420,585.0,55.0,482.0,263.0,44.0,219.0,672,97,560
22103409,922.0,296.0,589.0,319.0,107.0,212.0,625,203,407
22103402,716.0,146.0,535.0,350.0,56.0,294.0,686,123,556
22103103,951.0,127.0,768.0,464.0,43.0,421.0,592,58,526
22103405,627.0,99.0,502.0,316.0,63.0,253.0,737,121,609
22103411,1509.0,239.0,1207.0,610.0,104.0,506.0,1407,204,1181
22103413,858.0,137.0,682.0,499.0,56.0,443.0,964,121,835
22103419,646.0,106.0,520.0,386.0,60.0,326.0,667,88,567
22103404,636.0,102.0,495.0,335.0,47.0,288.0,685,90,581
22103423,2.9,0.5,2.1,1.2,0.1,1.1,0,0,0
22103417,1348.2,214.5,1041.9,566.8,84.9,481.9,1307,186,1104
22103801,1060.0,156.0,843.0,544.0,71.0,473.0,866,135,706
22103804,926.0,120.0,773.0,426.0,49.0,377.0,733,115,606
22103810,714.0,176.0,515.0,286.0,82.0,204.0,551,93,453
22103918,235.2,52.3,174.9,83.8,20.1,63.7,194,66,124
22103909,1077.8,420.7,616.1,310.2,100.9,209.3,670,187,477
22071ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220719-45A,71.0,0.0,69.0,36.0,1.0,35.0,58,2,51
2208755,1003.0,190.0,794.0,328.0,49.0,279.0,866,191,644
220756-4,101.7,83.2,17.0,51.8,35.9,15.9,87,55,32
2207115-19A,788.0,408.0,349.0,504.0,263.0,241.0,801,342,451
2208752,794.0,251.0,521.0,296.0,106.0,190.0,709,263,430
22051212A,734.0,711.0,11.0,245.0,241.0,4.0,823,813,8
22051214B,791.0,724.0,54.0,213.0,200.0,13.0,625,585,40
22051214A,288.0,148.0,138.0,75.0,34.0,41.0,322,118,197
22051185A,500.0,108.0,378.0,209.0,33.0,176.0,488,66,416
22051188,548.0,498.0,38.0,173.0,161.0,12.0,575,522,49
22051232B,822.0,605.0,194.0,403.0,302.0,101.0,837,563,268
22051232A,623.0,509.0,94.0,180.0,132.0,48.0,583,452,128
22051231,903.0,444.0,416.0,333.0,157.0,176.0,957,379,568
22051234,1160.0,517.0,608.0,505.0,198.0,307.0,1221,457,751
2205112-G,368.0,83.0,254.0,205.0,33.0,172.0,447,63,376
2205111-G,948.0,587.0,334.0,321.0,174.0,147.0,914,516,378
22051184,1313.0,295.0,976.0,479.0,116.0,363.0,1301,248,1022
22051200,680.0,668.0,2.0,245.0,243.0,2.0,705,695,8
22051201,869.0,850.0,6.0,329.0,325.0,4.0,897,892,3
22051187,1293.0,1259.0,17.0,534.0,526.0,8.0,1269,1248,15
22051179A,1029.0,486.0,500.0,310.0,157.0,153.0,1024,449,562
22051230,1180.0,370.0,753.0,525.0,130.0,395.0,1190,247,923
22051182,448.0,179.0,253.0,151.0,70.0,81.0,472,190,275
22051181,746.0,669.0,70.0,288.0,267.0,21.0,784,724,60
22051179B,386.0,346.0,32.0,138.0,127.0,11.0,405,370,31
220751-2,384.0,302.0,70.0,267.0,207.0,60.0,440,282,147
220755-1,1296.4,325.7,923.6,702.7,136.9,565.9,1050,274,761
220751-1,405.0,170.0,227.0,234.0,99.0,135.0,550,191,347
220511-L,1062.0,137.0,905.0,336.0,42.0,294.0,972,129,813
220755-2,345.8,54.5,276.1,189.2,22.3,166.8,441,167,265
220754-1,1563.9,308.1,1201.6,820.5,131.3,689.2,1203,177,1003
22051246,402.0,52.0,340.0,143.0,14.0,129.0,402,54,338
22051216B,876.0,426.0,412.0,465.0,216.0,249.0,848,339,506
22051216A,1304.0,1150.0,132.0,559.0,502.0,57.0,1272,1040,222
22051217,1335.0,836.0,455.0,584.0,379.0,205.0,1283,632,633
22051197A,154.0,152.0,2.0,72.0,71.0,1.0,161,150,11
22051194B,942.0,333.0,576.0,363.0,155.0,208.0,884,247,627
22051203,666.0,233.0,412.0,192.0,80.0,112.0,619,241,368
22051193,1397.0,716.0,637.0,443.0,224.0,219.0,1302,674,614
22051192,1216.0,382.0,784.0,461.0,119.0,342.0,1229,331,878
22051198,1013.0,259.0,730.0,313.0,105.0,208.0,964,246,704
22051191,1252.0,802.0,420.0,443.0,285.0,158.0,1141,668,454
22051189,1102.0,360.0,703.0,370.0,109.0,261.0,1170,331,814
22051212B,1.0,0.0,1.0,0.0,0.0,0.0,5,2,3
22051196,1128.0,978.0,131.0,409.0,342.0,67.0,982,797,184
22051197C,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
22051197B,1067.0,966.0,77.0,417.0,378.0,39.0,1168,1065,99
22051205,975.0,870.0,77.0,394.0,363.0,31.0,957,849,102
22051195,1046.0,912.0,110.0,424.0,382.0,42.0,1074,880,187
22051185B,486.0,227.0,245.0,203.0,117.0,86.0,396,166,226
22051204,805.0,231.0,554.0,385.0,104.0,281.0,798,179,610
22051194A,704.0,210.0,475.0,265.0,80.0,185.0,700,195,497
22051190,1072.0,293.0,737.0,435.0,125.0,310.0,1081,236,820
22051202,492.0,133.0,346.0,218.0,60.0,158.0,484,139,343
22051215,1164.0,604.0,522.0,500.0,261.0,239.0,1228,478,728
220753-1,1569.1,205.3,1303.7,1134.7,109.6,1025.1,1490,169,1304
22051238,1668.0,1045.0,552.0,750.0,463.0,287.0,1511,815,684
22051237,1157.0,636.0,496.0,488.0,249.0,239.0,1166,570,574
22051236,972.0,669.0,267.0,358.0,224.0,134.0,999,619,365
2205113-G,371.0,132.0,230.0,187.0,57.0,130.0,365,147,211
22051235,385.0,241.0,128.0,156.0,102.0,54.0,461,185,268
2208753,278.0,48.0,228.0,85.0,15.0,70.0,241,53,180
2208754,632.0,179.0,438.0,192.0,68.0,124.0,640,183,436
220719-45,439.0,77.0,356.0,205.0,38.0,167.0,380,73,299
22103705,454.0,104.0,336.0,162.0,45.0,117.0,448,111,326
22103704,828.0,177.0,628.0,349.0,59.0,290.0,741,156,577
220719-41,669.0,555.0,103.0,278.0,234.0,44.0,750,631,112
220719-41B,752.0,510.0,221.0,293.0,200.0,93.0,786,556,218
220719-41C,379.0,203.0,164.0,114.0,31.0,83.0,318,94,214
2208733,488.0,92.0,360.0,166.0,39.0,127.0,418,58,342
2208741,596.0,111.0,473.0,167.0,32.0,135.0,401,73,318
2208743,383.0,76.0,286.0,126.0,20.0,106.0,298,32,263
22103701,990.0,466.0,490.0,389.0,184.0,205.0,854,404,426
22103702,821.0,328.0,462.0,318.0,118.0,200.0,697,313,378
2208742,1232.0,162.0,1018.0,404.0,68.0,336.0,1076,135,903
2207117-20,818.0,271.0,467.0,344.0,140.0,204.0,591,173,405
220718-30,597.0,560.0,26.0,244.0,233.0,11.0,506,487,16
220717-37A,370.0,295.0,31.0,106.0,101.0,5.0,302,246,43
220719-32,94.0,78.0,12.0,20.0,19.0,1.0,170,153,17
2205125,1164.0,268.0,845.0,655.0,126.0,529.0,1161,225,913
2205126,981.0,342.0,594.0,427.0,117.0,310.0,974,250,709
2205127,985.0,517.0,420.0,368.0,142.0,226.0,911,386,516
2205128,427.0,147.0,251.0,195.0,45.0,150.0,341,84,255
2205130,809.0,188.0,586.0,460.0,117.0,343.0,753,144,599
2205134,632.0,132.0,463.0,300.0,48.0,252.0,611,98,505
2205139,654.0,114.0,510.0,314.0,64.0,250.0,600,89,503
2205144,826.0,229.0,533.0,383.0,104.0,279.0,732,158,565
220714-21,497.0,167.0,279.0,232.0,79.0,153.0,181,57,120
220714-18,687.0,209.0,422.0,394.0,150.0,244.0,488,133,350
220715-16,309.0,180.0,85.0,188.0,122.0,66.0,324,183,133
220717-32,303.0,196.0,84.0,180.0,139.0,41.0,250,152,96
220717-40,712.0,514.0,140.0,384.0,316.0,68.0,302,195,98
220719-31D,426.0,402.0,12.0,256.0,246.0,10.0,437,431,3
220719-31B,269.0,254.0,5.0,120.0,120.0,0.0,262,262,0
220719-31A,445.0,434.0,3.0,214.0,211.0,3.0,495,490,1
220719-31,306.0,296.0,3.0,146.0,141.0,5.0,316,304,9
220719-38A,293.0,290.0,3.0,165.0,162.0,3.0,421,397,24
220719-37,478.0,454.0,18.0,188.0,182.0,6.0,521,500,19
220719-36,450.0,440.0,8.0,158.0,155.0,3.0,474,460,12
220719-36B,587.0,573.0,4.0,218.0,214.0,4.0,602,596,2
220719-35A,236.0,233.0,1.0,107.0,106.0,1.0,319,317,0
220719-35,123.0,118.0,4.0,61.0,61.0,0.0,226,221,3
220719-34A,393.0,380.0,7.0,156.0,153.0,3.0,453,451,0
220719-33,704.0,688.0,12.0,250.0,247.0,3.0,707,698,7
220717-35,658.0,623.0,23.0,321.0,309.0,12.0,552,512,32
220718-26,454.0,414.0,26.0,230.0,220.0,10.0,461,431,23
220719-30A,286.0,270.0,11.0,126.0,121.0,5.0,284,268,14
220718-20,361.0,302.0,45.0,187.0,168.0,19.0,389,345,42
220718-19,678.0,626.0,33.0,270.0,248.0,22.0,626,579,43
220718-14,360.1,345.0,9.1,140.1,137.1,3.0,325,322,1
220718-24,352.0,301.0,37.0,222.0,202.0,20.0,330,293,32
220718-21,401.0,304.0,72.0,262.0,215.0,47.0,420,309,109
220718-12,772.0,740.0,10.0,255.0,246.0,9.0,583,557,19
220519-G,734.0,280.0,425.0,262.0,70.0,192.0,749,257,482
220719-19,481.0,445.0,14.0,196.0,190.0,6.0,406,393,11
220719-12,435.0,372.0,34.0,263.0,244.0,19.0,344,302,30
220517-G,766.0,647.0,105.0,276.0,231.0,45.0,789,656,125
2205110-G,951.0,204.0,708.0,453.0,79.0,374.0,898,157,728
220719-14,357.0,316.0,15.0,196.0,190.0,6.0,277,252,20
220719-13,364.0,310.0,37.0,207.0,191.0,16.0,248,206,39
2207115-3,266.6,157.5,78.1,149.7,114.1,35.5,259,181,78
2207115-2,576.1,424.0,102.1,381.7,305.1,76.5,637,438,184
2207115-6,437.0,404.0,19.0,173.0,164.0,9.0,469,434,25
2207115-8,250.0,237.0,11.0,122.0,117.0,5.0,301,281,13
220714-20,532.0,168.0,326.0,280.0,87.0,193.0,260,64,193
220714-15,784.0,276.0,414.0,362.0,158.0,204.0,370,105,238
220714-17,715.0,245.0,420.0,341.0,137.0,204.0,485,133,339
22051171,93.0,71.0,22.0,30.0,22.0,8.0,99,60,38
22051170,838.0,312.0,502.0,317.0,98.0,219.0,853,284,555
220714-11,481.0,239.0,183.0,201.0,131.0,70.0,346,141,202
220713-20,378.0,288.0,56.0,188.0,163.0,25.0,245,169,69
2207113-1,404.0,352.0,34.0,207.0,192.0,15.0,353,300,45
22051173,390.0,339.0,44.0,115.0,111.0,4.0,418,355,60
2207117-1,384.0,290.0,69.0,217.0,191.0,26.0,333,245,71
22051136,509.0,240.0,231.0,245.0,140.0,105.0,483,170,292
22051132,343.0,142.0,172.0,166.0,74.0,92.0,321,117,201
2207117-16,448.0,420.0,19.0,174.0,159.0,15.0,379,356,21
220713-18,702.0,604.0,58.0,298.0,277.0,21.0,389,341,40
2207113-4,586.0,417.0,125.0,356.0,260.0,96.0,579,426,138
2207113-2,476.0,390.0,60.0,261.0,232.0,29.0,410,341,64
2207117-2,351.0,280.0,51.0,188.0,158.0,30.0,303,239,56
2207117-14,730.0,709.0,12.0,223.0,220.0,3.0,480,470,8
220712-6A,112.4,107.7,1.5,21.6,21.1,0.5,97,95,0
220712-7,785.6,753.3,10.5,151.3,147.9,3.5,842,830,9
220713-12,884.0,750.0,75.0,461.0,420.0,41.0,485,422,49
220713-15,332.0,296.0,22.0,167.0,155.0,12.0,264,234,25
220714-2,478.0,389.0,68.0,191.0,155.0,36.0,711,638,58
2207113-8,502.0,310.0,161.0,266.0,168.0,98.0,421,232,186
2207113-10,434.0,264.0,134.0,218.0,127.0,91.0,364,192,169
2207113-6,362.0,243.0,91.0,197.0,140.0,57.0,354,231,115
2207114-16,633.0,387.0,191.0,367.0,246.0,121.0,635,332,284
2207114-18A,522.0,338.0,145.0,286.0,191.0,95.0,463,221,227
2207116-5,478.0,373.0,70.0,321.0,275.0,46.0,426,306,112
2207117-3,492.0,449.0,31.0,237.0,225.0,12.0,427,415,12
2207117-4,348.0,301.0,30.0,172.0,158.0,14.0,332,286,44
2207116-6,643.0,545.0,68.0,320.0,290.0,30.0,584,494,76
2207117-12,395.0,377.0,15.0,173.0,167.0,6.0,327,310,12
2207116-9,332.0,289.0,30.0,112.0,95.0,17.0,259,226,28
2207114-26,408.0,401.0,5.0,153.0,148.0,5.0,293,286,4
2207111-17,479.0,465.0,8.0,145.0,140.0,5.0,249,246,3
2207110-14,333.0,323.0,5.0,110.0,109.0,1.0,348,345,1
220712-6,372.0,364.0,5.0,97.0,94.0,3.0,382,376,3
220712-4,654.0,635.0,7.0,236.0,229.0,7.0,621,617,2
220713-1,997.0,607.0,328.0,476.0,316.0,160.0,591,303,274
2207115-1,226.0,146.0,57.0,143.0,106.0,37.0,284,166,101
2207113-12,377.0,324.0,27.0,194.0,182.0,12.0,340,302,26
2207114-15,403.0,203.0,176.0,246.0,122.0,124.0,345,131,211
2207114-17,376.0,230.0,104.0,224.0,159.0,65.0,349,181,155
2207114-20,781.0,477.0,243.0,436.0,305.0,131.0,676,334,315
2207114-21,463.0,310.0,123.0,272.0,197.0,75.0,422,214,195
2207114-19,491.0,345.0,110.0,272.0,209.0,63.0,413,246,154
2207114-25,409.0,330.0,62.0,219.0,187.0,32.0,315,248,64
2207114-23,381.0,355.0,18.0,179.0,172.0,7.0,347,326,16
2207112-19,549.0,530.0,5.0,186.0,174.0,12.0,449,438,8
220517-W,841.0,199.0,625.0,348.0,89.0,259.0,877,211,653
220516-W,574.0,178.0,378.0,185.0,45.0,140.0,534,172,340
220511-W,410.0,190.0,207.0,144.0,45.0,99.0,422,207,207
2207114-2,415.0,261.0,119.0,199.0,129.0,70.0,342,181,149
2207114-3,453.0,282.0,130.0,237.0,164.0,73.0,372,187,170
220514-W,400.0,110.0,278.0,133.0,35.0,98.0,422,111,297
220513-W,572.0,125.0,424.0,161.0,31.0,130.0,570,117,433
2207114-10,508.0,270.0,199.0,260.0,159.0,101.0,465,230,227
2207114-1,435.0,305.0,115.0,230.0,169.0,61.0,390,222,168
22051157B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220512-W,288.0,251.0,32.0,88.0,81.0,7.0,301,266,27
22051172,751.0,322.0,411.0,236.0,104.0,132.0,789,346,419
220515-W,944.0,222.0,688.0,337.0,63.0,274.0,960,212,715
22051180,743.0,725.0,9.0,296.0,288.0,8.0,823,815,2
2207116-1,364.0,285.0,56.0,182.0,145.0,37.0,332,260,69
2207116-1A,363.0,298.0,49.0,207.0,178.0,29.0,284,242,35
2207114-13A,1147.0,946.0,127.0,388.0,310.0,78.0,1408,1064,297
2207114-11,355.0,202.0,130.0,199.0,116.0,83.0,343,187,148
2207116-2,477.0,298.0,131.0,259.0,181.0,78.0,464,296,161
2207116-3,500.0,358.0,114.0,273.0,211.0,62.0,440,312,121
2207114-14,414.0,177.0,203.0,253.0,93.0,160.0,373,123,245
2207116-4,533.0,412.0,79.0,270.0,229.0,41.0,508,396,97
2207114-5,446.0,270.0,150.0,242.0,160.0,82.0,422,229,183
2207114-8,422.0,221.0,169.0,250.0,136.0,114.0,399,167,220
2207114-9,510.0,243.0,233.0,309.0,130.0,179.0,461,162,291
2207114-6,563.0,320.0,213.0,348.0,190.0,158.0,522,239,275
2207114-4,337.0,221.0,92.0,174.0,116.0,58.0,278,128,137
2207114-7,557.0,268.0,253.0,315.0,131.0,184.0,508,195,310
2207114-12,418.0,298.0,91.0,230.0,173.0,57.0,412,257,145
2205135,438.0,99.0,311.0,201.0,39.0,162.0,426,80,339
2205176,913.0,356.0,511.0,368.0,116.0,252.0,1006,341,653
2205177,874.0,185.0,645.0,397.0,73.0,324.0,910,164,731
2205182,861.0,313.0,511.0,335.0,98.0,237.0,854,305,537
2205184,467.0,124.0,329.0,180.0,46.0,134.0,464,100,352
2205189,669.0,169.0,444.0,333.0,72.0,261.0,592,111,475
2205190,605.0,154.0,419.0,296.0,68.0,228.0,556,105,444
2205138,656.0,142.0,478.0,295.0,65.0,230.0,648,103,523
2205179,504.0,98.0,374.0,245.0,52.0,193.0,517,62,443
2205186,432.0,110.0,300.0,198.0,58.0,140.0,435,94,330
2205187,604.0,148.0,400.0,267.0,63.0,204.0,591,116,467
2205188,512.0,121.0,364.0,258.0,67.0,191.0,445,80,356
2205193,531.0,111.0,388.0,298.0,54.0,244.0,479,74,399
2205194,752.0,172.0,533.0,419.0,78.0,341.0,640,113,518
22051102,448.0,141.0,271.0,235.0,83.0,152.0,420,96,315
2207117-17,436.0,153.0,244.0,257.0,101.0,156.0,439,122,307
