GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_adjtot,Wh_2020_adjtot,His_2020_adjtot,BlC_2020_adjtot,NatC_2020_adjtot,AsnC_2020_adjtot,PacC_2020_adjtot,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
2403312-012,4239,220,217,3678,79,160,7,3288,212,147,2806,58,134,7,4743,363,697,3682,189,129,0,3389,347,167,2641,0,105,0,4653,211,573,3820,164,139,0,3393,208,126,2815,1,128,0,4333,125,634,3550,11,73,0,3116,119,86,2814,9,84,0,4199,152,557,3366,79,175,5,3353,134,356,2743,66,147,5,4207,153,557,3309,78,175,5,3353,134,356,2624,139,12,2,3,83
2403321-010,3451,1479,1045,548,63,405,9,2721,1330,690,403,45,310,7,5227,2068,1994,865,0,319,0,2950,1610,360,724,0,264,0,4531,1731,1877,687,0,262,0,2305,1245,320,534,0,210,0,4144,1678,1668,543,54,307,0,2148,1254,347,344,16,167,0,3847,1189,1536,621,128,469,9,3056,1062,1076,487,101,380,9,3849,1191,1536,621,120,470,9,3056,1062,1076,397,333,13,3,19,153
2403321-008,7321,230,2343,4553,109,254,26,4986,194,1511,3129,72,188,17,8410,488,3060,4754,20,285,34,3215,300,485,2315,20,95,0,8684,575,3020,4724,0,465,10,3380,370,535,2315,0,160,0,8693,635,2729,4517,0,1022,22,3578,347,524,2357,0,260,0,9694,570,2951,5342,185,965,17,6908,487,1866,3787,132,842,15,9709,570,2955,5277,111,961,13,6908,487,1866,3498,788,18,4,31,216
2403321-091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402701-009,2571,1460,176,435,23,525,0,1747,1011,102,282,12,357,0,2748,1489,343,456,20,479,0,1830,1075,140,325,20,270,0,2707,1424,316,582,22,415,0,1925,1075,145,430,20,260,0,2659,1442,290,389,12,538,0,1826,1140,111,295,11,266,0,2700,1217,201,522,41,742,2,1974,957,132,352,34,511,1,2701,1218,201,523,41,744,1,1974,957,132,294,485,6,0,8,92
2402706-003,1928,1419,75,206,8,222,1,1414,1102,46,113,7,145,0,2205,1010,122,333,0,740,0,1360,860,120,110,0,265,0,2271,858,117,382,0,914,0,1385,700,115,140,0,425,0,2887,1038,2,707,0,1140,0,1642,858,2,265,0,518,0,2067,1189,169,303,33,354,0,1492,949,91,173,26,231,0,2068,1189,169,304,33,355,0,1492,949,91,154,209,0,0,22,67
2400112-000,3405,3154,48,141,10,55,4,2829,2623,38,123,9,38,4,3652,3315,76,95,0,169,0,2946,2775,66,23,0,75,0,3366,3132,82,39,0,125,0,2775,2624,70,31,0,56,0,3082,2879,56,26,1,116,0,2535,2374,50,32,2,48,0,2981,2636,33,131,72,82,2,2423,2166,23,106,56,58,2,2989,2642,33,132,73,82,2,2423,2166,23,81,45,6,0,12,90
2400101-000,936,899,10,21,4,3,0,746,734,3,5,2,3,0,715,685,25,13,0,5,0,616,589,25,0,0,2,0,702,687,14,2,0,0,0,612,602,15,0,0,0,0,855,825,11,1,3,1,0,687,665,8,2,2,1,0,820,775,9,12,15,4,2,678,649,7,5,12,4,0,820,775,9,12,15,4,2,678,649,7,2,1,0,0,0,19
2403306-007,2976,304,221,2375,32,102,8,2299,275,148,1801,26,89,6,3409,264,168,2788,17,218,0,2607,252,93,2177,8,84,0,3350,396,179,2679,22,125,0,2706,337,106,2168,8,88,0,5131,417,395,4131,18,234,0,4231,334,163,3575,0,124,0,5488,332,391,4680,115,136,20,4596,305,274,3929,88,100,18,5498,332,391,4641,103,135,20,4596,305,274,3760,73,16,3,26,139
2403306-098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403307-002,1981,1330,148,420,24,84,1,1540,1095,106,279,18,56,0,2095,1338,73,588,0,86,0,1635,1130,60,410,0,35,0,2380,1304,306,665,0,105,0,1690,1105,65,475,0,45,0,2585,1056,351,1153,0,41,0,1696,889,72,700,0,25,0,2003,1038,241,583,51,113,3,1634,890,184,444,41,88,3,2004,1038,241,584,51,113,3,1634,890,184,394,67,8,0,20,71
2403318-004,3092,92,193,2839,31,10,4,2252,81,125,2064,21,9,2,3171,61,273,2768,62,19,3,2182,59,59,2001,51,3,0,2923,63,330,2461,63,21,3,2087,59,90,1877,51,3,0,3626,95,303,3209,11,10,3,2399,104,111,2183,0,1,0,3260,55,397,2795,52,45,4,2466,49,257,2143,44,39,1,3275,56,397,2763,49,42,4,2466,49,257,2064,24,5,0,8,59
2403306-003,5726,131,359,5220,79,63,2,4367,124,251,3972,68,45,2,5318,182,178,5073,32,26,0,3986,173,65,3742,35,10,0,5031,136,407,4592,30,25,0,3793,135,145,3502,26,15,0,5231,271,546,4432,21,14,0,3802,159,147,3478,13,15,0,5951,91,587,5208,96,104,8,4782,86,413,4235,73,79,7,5976,91,588,5188,90,102,8,4782,86,413,4079,70,8,0,13,113
2403306-019,3623,61,90,3465,57,15,2,2645,56,62,2524,35,9,2,3509,64,233,3180,125,43,1,2568,60,39,2377,26,1,0,3081,73,231,2704,152,81,1,2318,68,25,2096,35,19,0,3216,70,66,2959,209,148,1,2464,61,9,2211,47,19,0,3622,61,197,3350,62,28,3,2790,47,138,2592,42,22,3,3634,61,197,3317,62,27,3,2790,47,138,2504,6,11,2,13,69
2403306-099,13,0,0,12,0,0,0,9,0,0,9,0,0,0,13,0,0,12,0,0,0,10,0,0,9,0,0,0,11,0,0,10,0,0,0,9,0,0,9,0,0,0,3,0,0,3,0,0,0,2,0,0,1,0,0,0,3,0,0,2,2,0,0,2,0,0,1,1,0,0,3,0,0,2,2,0,0,2,0,0,1,0,1,0,0,0
2403313-022,1491,18,151,1325,16,8,3,1059,13,96,951,11,6,2,1569,9,75,1482,0,11,0,992,9,18,960,0,0,0,1500,13,84,1392,1,12,0,890,9,24,848,0,0,0,1456,6,88,1352,0,12,0,789,4,12,788,0,0,0,1447,11,54,1380,9,2,0,1012,11,29,971,8,2,0,1458,11,54,1388,4,2,0,1012,11,29,946,2,0,0,1,23
2403313-099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-024,3628,3212,125,208,37,67,2,2826,2556,82,131,23,46,1,5329,3979,205,986,15,201,0,4105,3179,121,710,8,66,0,5867,4155,459,1145,19,148,0,4452,3243,280,834,10,57,0,3627,2109,40,1385,43,59,0,2635,1926,30,519,45,19,0,3601,2841,205,372,87,109,9,2844,2328,137,239,63,71,8,3603,2842,205,384,87,112,9,2844,2328,137,200,45,5,5,4,120
2403307-003,2676,1777,209,580,47,118,6,2094,1459,128,421,27,79,4,2530,1516,274,588,36,158,0,1880,1230,135,433,18,55,0,2482,1398,275,665,35,209,0,1875,1170,125,473,24,65,0,2461,1254,249,809,67,206,0,1848,1071,113,574,26,63,0,2737,1366,360,878,64,143,10,2165,1160,231,627,51,114,8,2738,1367,360,876,63,141,10,2165,1160,231,572,81,3,1,11,106
2403310-008,3415,757,486,2091,59,121,11,2589,672,308,1529,43,98,10,3778,651,489,2427,21,247,0,2369,523,188,1540,4,113,0,4083,729,319,2882,17,228,0,2365,554,160,1514,3,125,0,5008,752,898,3286,4,141,0,2296,585,179,1492,0,45,0,3611,622,874,2033,88,124,2,2681,542,582,1483,59,94,2,3615,624,874,2005,68,122,2,2681,542,582,1388,72,5,1,8,83
2403317-012,7713,458,3535,3584,171,288,24,5990,431,2521,2886,126,251,20,5945,247,2958,2505,0,289,0,1920,190,465,1165,0,90,0,8423,373,4392,3472,28,175,0,2230,205,690,1285,0,38,0,8531,312,4963,3115,31,132,0,2682,213,838,1558,0,47,0,8495,409,4534,3354,505,346,13,6318,343,3093,2690,373,289,8,8505,412,4537,3317,278,348,10,6318,343,3093,2504,257,3,1,18,99
2402702-023,3251,1093,180,660,28,1301,2,2500,936,130,475,18,946,2,2774,804,111,569,10,1280,0,1535,730,55,425,10,320,0,2782,819,161,492,62,1248,0,1580,765,100,375,0,345,0,2577,660,137,514,107,1188,0,1465,630,70,385,0,381,0,3280,804,281,728,34,1416,3,2400,690,168,496,28,1004,2,3285,804,281,740,34,1432,3,2400,690,168,455,965,13,0,12,97
2404105-002,883,856,5,12,7,4,0,757,734,5,8,7,4,0,924,866,38,9,11,0,1,769,747,2,8,5,0,0,1102,1014,81,3,4,0,1,889,877,2,3,4,0,0,946,877,55,3,8,2,1,775,765,0,0,8,0,0,921,863,20,20,19,7,2,793,759,10,13,11,1,0,922,864,20,20,19,7,2,793,759,10,8,1,3,0,2,10
2403708-003,4424,2880,282,959,49,303,18,3117,2116,171,620,30,200,10,6108,3852,917,1143,168,299,14,3976,2655,401,742,13,157,0,6663,3859,890,1961,179,153,12,4797,2788,537,1365,4,100,0,6998,4578,418,2048,257,67,31,5039,3192,293,1487,80,33,0,4998,2675,482,1369,135,416,28,3691,2112,310,941,89,273,20,5005,2677,482,1375,125,418,28,3691,2112,310,823,220,10,9,17,190
2403708-012,649,423,42,141,8,45,3,458,311,25,91,4,30,1,919,540,124,104,108,67,20,601,466,59,25,17,38,0,673,339,148,93,121,0,18,390,274,68,25,21,0,0,969,733,52,87,91,0,53,629,585,13,23,8,0,0,656,568,16,34,10,21,0,492,433,11,27,7,12,0,656,568,16,34,10,21,0,492,433,11,23,9,0,0,2,14
2403112-005,5199,3049,835,858,69,474,16,3657,2314,527,481,40,326,14,5237,2635,1019,990,36,731,0,3261,2047,496,430,24,264,0,5054,2746,937,895,29,498,0,3399,2179,519,476,20,211,0,4756,2436,966,870,30,487,1,3198,1949,434,575,2,189,0,5284,2365,1269,1075,159,525,5,3812,1894,825,675,109,368,2,5290,2367,1270,1074,142,530,5,3812,1894,825,573,352,5,0,25,138
2400511-005,3314,2521,83,233,23,484,4,2386,1880,50,140,10,311,2,4171,2831,102,604,0,676,0,2863,2032,57,339,0,441,0,3920,2726,53,511,0,595,43,2762,2043,26,324,0,353,0,3052,2081,44,418,0,489,36,2208,1661,10,235,0,301,0,3664,2458,116,357,72,618,8,2725,1897,59,250,43,438,7,3667,2461,116,358,71,621,8,2725,1897,59,226,414,10,0,11,108
2400514-014,876,543,33,255,6,48,2,723,485,19,187,4,31,2,823,538,23,148,13,116,52,667,475,22,110,2,32,0,808,538,13,142,0,121,51,658,477,12,107,0,38,0,787,587,8,109,0,85,49,635,378,2,159,0,21,0,931,414,28,440,4,42,0,745,369,19,320,4,32,0,936,414,28,448,4,42,0,745,369,19,308,25,0,0,3,21
2400508-006,8617,4227,690,2533,110,1154,11,6918,3810,508,1709,76,884,5,9961,3770,1956,2915,72,1334,139,5852,2992,414,1904,54,485,0,9273,3311,1982,2742,49,1336,113,5652,2847,496,1766,45,493,0,8901,3323,1633,2925,47,1433,152,5972,2723,867,1720,39,611,0,9166,2834,1519,3618,211,1169,19,7000,2464,999,2622,155,875,14,9191,2837,1520,3594,176,1172,18,7000,2464,999,2426,790,20,5,49,247
2400508-005,1316,644,98,463,14,111,2,1053,580,69,317,11,85,2,1368,1183,6,83,24,69,0,1183,1017,5,72,25,63,0,1538,1356,20,92,2,65,0,1275,1123,19,73,2,57,0,1656,1459,20,103,2,71,0,1514,1384,18,103,0,38,0,1413,1261,33,69,4,48,2,1330,1200,23,62,4,44,2,1413,1261,33,69,4,48,2,1330,1200,23,60,38,0,0,1,8
2451027-030,2173,65,43,2059,18,27,3,1703,58,33,1606,13,22,3,2556,17,130,2393,13,88,55,2037,20,113,1826,4,20,0,2555,20,137,2363,4,92,49,2085,22,134,1859,4,25,0,2223,36,4,2137,0,98,45,1847,35,0,1733,0,30,0,1896,44,70,1781,35,11,1,1530,42,50,1437,26,11,1,1909,44,70,1780,35,11,1,1530,42,50,1386,7,0,0,5,40
2451028-001,2089,115,116,1853,20,24,6,1669,105,80,1474,16,19,6,2854,123,114,2569,65,18,0,1924,123,23,1754,61,19,0,2448,83,97,2249,38,0,0,1533,79,0,1448,36,0,0,2445,22,137,2276,3,0,0,1525,14,105,1423,1,0,0,1992,109,310,1560,32,35,1,1587,95,190,1286,25,33,1,2006,108,310,1557,29,34,1,1587,95,190,1242,24,1,0,4,31
2451009-003,1861,268,49,1521,15,36,0,1410,248,32,1104,14,30,0,2203,442,95,1716,6,9,0,1661,360,39,1245,4,9,0,2137,442,123,1599,6,40,0,1586,356,56,1128,4,39,0,1876,357,34,1467,7,32,0,1371,352,15,954,7,30,0,1582,360,68,1134,18,34,8,1307,331,53,905,15,29,3,1608,360,68,1123,17,33,8,1307,331,53,859,24,1,0,4,35
2451014-003,1643,26,27,1606,17,4,3,1008,24,18,975,8,3,2,1103,31,8,1062,8,1,3,733,31,8,692,0,0,0,1565,20,0,1541,8,0,3,1069,19,0,1047,0,0,0,1900,58,0,1818,0,24,0,1387,81,0,1342,0,1,0,1328,52,21,1245,21,9,0,906,44,18,837,16,8,0,1355,52,21,1265,21,9,0,906,44,18,806,7,2,0,4,25
2400510-002,2012,1866,40,20,8,79,0,1502,1406,23,14,5,52,0,2046,1851,127,59,42,42,0,1591,1478,79,8,2,20,0,2046,1856,133,53,44,42,0,1556,1439,83,7,2,20,0,1984,1787,140,45,57,39,0,1525,1391,82,5,9,17,0,2077,1834,55,35,31,115,2,1616,1442,30,25,27,83,2,2079,1834,55,38,30,121,2,1616,1442,30,14,63,4,0,5,58
2400510-004,2468,2325,40,24,3,72,2,1851,1763,24,16,2,45,2,2645,2429,77,67,30,86,0,2021,1907,43,19,2,46,0,2729,2524,76,70,28,72,0,2066,1955,42,31,2,34,0,2659,2466,74,61,41,64,0,2058,1958,53,33,2,21,0,2709,2392,79,51,30,125,2,2080,1891,42,39,17,73,1,2710,2393,79,52,30,132,2,2080,1891,42,28,57,0,0,8,54
2400514-002,5301,3162,174,1128,34,808,7,4063,2593,107,778,29,558,4,5270,2630,168,1573,51,858,26,3792,2185,76,999,20,485,4,5297,2533,187,1575,43,958,29,3845,2126,95,1038,17,544,4,5712,2773,334,1708,8,949,17,4106,2397,132,1016,4,536,0,5724,2566,307,1678,89,1108,7,4589,2194,229,1257,67,852,5,5735,2569,307,1690,87,1119,7,4589,2194,229,1176,798,6,0,15,171
2400502-031,3433,404,192,2748,32,119,14,2618,351,138,2053,21,84,9,3658,406,285,2928,32,25,6,2625,330,4,2245,25,20,0,3925,404,433,3067,37,7,7,2760,340,0,2390,25,0,0,3838,450,0,3363,73,9,9,2783,365,0,2384,59,0,0,3407,254,286,2795,48,87,6,2699,244,181,2216,39,69,6,3427,254,287,2796,39,85,6,2699,244,181,2147,56,4,0,13,54
2400502-003,675,81,39,541,7,22,4,514,70,27,404,6,17,3,674,25,63,517,8,61,0,425,20,20,375,10,0,0,701,28,26,576,0,71,8,410,25,25,360,0,0,0,568,47,31,469,0,21,13,411,45,32,320,0,14,0,750,55,55,587,17,55,2,578,50,38,447,10,44,1,753,55,55,592,16,55,2,578,50,38,416,31,0,0,4,39
2400515-026,2063,2001,18,14,3,27,0,1739,1696,12,12,3,17,0,2180,2016,18,9,1,89,50,1889,1810,17,2,0,60,0,2109,1931,20,13,0,92,53,1836,1748,21,4,0,64,0,2252,2101,29,7,2,114,0,1982,1874,28,6,0,93,0,2261,2079,68,44,28,29,4,1965,1825,44,35,25,23,4,2264,2081,68,47,27,29,4,1965,1825,44,23,17,5,0,0,51
2403109-030,4399,1565,761,1019,30,1093,8,3132,1220,490,625,18,810,5,4595,1448,1239,1026,40,958,4,2754,1154,372,550,38,668,0,4264,1418,1079,919,37,888,5,2731,1230,340,564,43,587,0,4300,1352,790,1433,175,831,4,2799,1337,230,839,11,623,0,4222,1087,951,1156,69,1045,5,3292,943,699,803,53,848,2,4226,1088,951,1155,62,1047,4,3292,943,699,715,800,8,1,16,110
2403109-034,5929,1557,1686,1860,67,878,15,4264,1283,1128,1196,43,670,8,5560,1218,1512,1908,29,1010,4,3201,1042,642,891,1,620,0,5913,1206,1517,2151,27,1060,4,3282,951,671,976,1,688,0,6599,1473,1821,2776,536,871,5,3888,994,718,1249,23,557,0,6558,1047,2520,1993,125,1040,15,4827,909,1698,1386,104,830,11,6573,1050,2524,1977,96,1036,14,4827,909,1698,1257,773,8,2,21,159
2403108-004,1716,1281,110,126,20,186,0,1337,1020,72,85,10,154,0,2139,1141,183,249,9,574,1,1540,862,110,185,2,384,0,2116,1110,219,240,8,554,1,1496,832,118,161,0,389,0,1900,783,191,457,0,459,1,1256,829,140,138,0,183,0,1674,1040,197,159,19,255,2,1346,887,112,117,13,201,1,1674,1040,197,159,19,255,2,1346,887,112,105,189,5,1,9,38
2403108-003,3590,2840,191,180,19,377,4,2706,2131,127,138,15,305,2,3315,2679,57,341,0,238,0,2523,2059,43,207,0,213,0,3291,2602,94,294,0,329,0,2521,1967,67,177,0,299,0,3280,2617,126,223,1,348,0,2607,2110,92,125,0,288,0,3656,2593,330,218,37,478,1,2801,2013,221,159,31,363,0,3656,2593,330,218,37,478,1,2801,2013,221,134,324,2,0,16,91
2403101-006,2578,1384,267,474,11,456,4,1813,1015,168,310,3,321,3,2475,1258,168,657,58,392,0,1731,1036,99,327,0,246,0,2469,1098,324,774,40,326,0,1710,917,201,331,0,251,0,2913,1184,327,927,20,499,0,1886,1059,115,399,0,353,0,2524,1007,455,688,84,409,3,1975,862,316,490,52,322,2,2524,1007,455,688,84,409,3,1975,862,316,429,289,1,0,12,66
2403101-004,3337,1125,847,846,30,567,10,2392,896,589,512,19,411,7,3347,1260,210,1129,83,748,0,2250,1015,136,595,0,471,0,3458,1145,593,1181,59,527,12,2210,912,396,526,0,351,10,3411,1181,354,1019,27,849,7,2080,925,141,450,0,556,4,3261,928,924,844,80,567,4,2443,766,672,565,58,435,2,3267,928,925,853,49,569,4,2443,766,672,510,407,1,1,8,78
2403113-028,3663,900,1933,417,66,408,10,2813,768,1388,312,47,326,7,3558,892,1741,499,22,474,6,1940,670,640,304,0,300,4,3730,876,1903,472,7,501,0,2070,670,760,324,0,330,0,3521,751,2035,398,22,381,0,1889,609,811,241,0,226,0,3970,614,2464,460,167,441,8,3018,531,1759,352,114,366,7,3975,614,2468,447,155,445,8,3018,531,1759,270,343,4,2,26,83
2400304-009,3557,1211,224,1664,38,505,2,2646,961,161,1171,24,374,1,4743,902,276,3178,0,348,0,3311,777,234,2093,0,208,0,4459,817,232,2892,1,476,0,3171,716,228,1931,0,295,0,5125,936,350,3086,4,619,0,3605,776,244,2128,0,472,0,4826,971,387,2844,77,653,7,3668,840,281,2065,60,468,5,4832,971,388,2845,67,652,7,3668,840,281,1928,436,4,1,12,166
2400304-017,3647,1594,844,1023,44,205,7,2738,1322,544,722,31,151,5,3711,1493,943,1018,0,273,20,1941,1089,106,657,0,91,0,3748,1869,875,824,0,206,40,2073,1328,118,578,0,47,0,4053,2243,817,847,27,123,0,2209,1481,57,587,37,13,0,4630,965,1814,1541,121,225,8,3265,824,1147,1090,100,159,6,4634,967,1815,1569,119,230,8,3265,824,1147,1007,140,8,1,30,108
2400304-001,3617,1266,695,1429,51,249,6,2711,1055,494,989,37,179,5,3554,1069,444,1817,0,207,45,2354,906,48,1325,0,73,0,3674,1121,365,1996,0,178,74,2463,924,67,1419,0,51,0,3264,1220,337,1487,14,186,0,2236,1108,132,966,3,66,0,3828,860,1062,1691,123,211,8,2891,734,750,1235,85,157,8,3831,860,1062,1687,114,210,8,2891,734,750,1131,134,7,0,22,113
2400305-007,2081,1901,48,20,12,95,10,1446,1323,30,14,9,66,7,2324,2151,96,27,0,59,0,1588,1481,66,9,0,33,0,2346,2184,84,40,0,46,0,1617,1520,61,11,0,25,0,2011,1877,67,32,0,42,0,1366,1282,41,30,0,26,0,2246,1916,76,61,34,131,7,1589,1396,43,39,22,77,1,2247,1917,76,62,34,133,7,1589,1396,43,29,53,3,1,6,58
2401907-002,5455,1047,257,4145,57,44,3,3857,835,150,2852,39,31,3,5552,1331,455,3760,197,165,0,3803,1136,160,2489,79,15,0,5327,1279,386,3633,329,312,0,3531,1087,83,2346,92,15,0,5115,1031,349,3684,434,314,0,3285,694,49,2552,116,1,0,5626,943,461,4180,93,54,7,3964,813,251,2832,62,33,5,5704,950,466,4203,79,48,6,3964,813,251,2720,18,6,2,13,141
2400302-011,2335,1697,266,258,49,92,3,1793,1380,167,161,32,63,1,2425,1722,149,572,52,0,0,1830,1430,90,260,50,0,0,2335,1779,117,448,34,0,0,1735,1405,75,220,34,0,0,2021,1463,142,468,26,0,0,1436,1149,70,189,23,0,0,2421,1334,520,411,124,110,8,1862,1092,345,290,88,82,5,2425,1336,520,415,113,108,7,1862,1092,345,247,62,5,0,5,106
2403113-038,5619,4880,315,129,28,291,2,3906,3422,207,71,17,197,2,5924,4878,475,138,52,486,0,4038,3451,262,90,15,217,0,5939,4895,441,140,72,520,0,4011,3453,204,95,15,225,0,5867,4692,347,350,62,485,0,3856,3377,138,128,10,184,0,5988,4809,415,202,69,486,13,4263,3518,260,122,51,295,8,5988,4809,415,202,69,486,13,4263,3518,260,77,235,2,1,24,146
2403109-014,3309,1880,409,321,34,688,8,2532,1485,269,234,22,535,7,3355,1937,401,286,0,707,38,2305,1495,95,270,0,430,15,3939,1867,1020,351,0,691,63,2590,1520,315,335,0,390,25,3944,1760,1118,336,0,720,72,2501,1347,334,315,0,452,45,4184,1919,616,707,51,931,10,3330,1580,448,530,33,750,9,4185,1919,616,711,50,943,10,3330,1580,448,458,675,0,4,29,136
2403109-004,5173,1560,1820,1001,39,877,29,3704,1266,1198,641,24,647,17,5193,1410,2038,863,18,847,0,3106,1219,585,658,0,643,0,5355,1435,2313,684,71,936,0,2984,1275,600,490,0,576,0,4823,1256,2098,416,68,1066,0,2667,1174,508,242,0,686,0,5031,1259,2107,794,150,825,12,3786,1056,1445,580,108,662,8,5037,1259,2108,797,123,828,12,3786,1056,1445,515,619,15,0,23,113
2403107-013,4614,3629,338,205,12,428,6,3393,2701,235,142,10,303,4,4516,3640,151,220,11,521,3,2820,2445,58,135,10,170,0,4452,3560,183,209,0,530,19,2780,2425,79,120,0,164,0,4407,3728,85,104,0,503,21,2693,2487,32,63,0,113,0,4652,3284,410,288,41,609,4,3450,2486,286,196,32,426,0,4652,3284,410,288,41,609,4,3450,2486,286,157,362,0,0,24,135
2404509-008,1689,1221,53,225,8,186,2,1279,954,33,151,7,136,1,1754,1082,121,343,0,206,0,1276,822,13,297,0,144,0,1811,1158,165,331,0,158,0,1250,847,10,269,0,123,0,1629,1086,126,300,0,113,0,1178,801,0,180,0,108,0,1520,849,38,372,9,262,3,1199,715,20,261,9,197,1,1523,850,38,375,9,266,3,1199,715,20,242,192,0,1,4,25
2401706-013,5329,1770,263,2953,77,395,18,3773,1407,157,1953,46,260,8,5640,1784,292,3190,62,463,8,4185,1457,112,2301,20,265,10,4936,1221,386,2997,112,491,7,3717,1050,188,2167,55,251,4,5951,1110,328,4133,117,512,8,4387,920,207,2864,47,299,10,5913,1108,431,3821,167,544,13,4444,974,260,2771,126,394,4,5925,1111,431,3778,158,541,13,4444,974,260,2599,347,34,1,19,210
2403107-018,3225,2809,149,71,11,188,3,2331,2051,106,48,8,121,2,3456,2757,241,88,28,372,0,2388,2027,87,61,0,217,0,3721,2867,324,85,30,498,0,2438,2011,144,53,0,233,0,3704,3008,306,82,31,359,0,2401,2082,141,43,0,128,0,3504,2659,286,134,11,312,8,2604,2059,183,98,9,189,6,3504,2659,286,134,11,312,8,2604,2059,183,66,154,0,2,23,117
2402903-002,841,645,22,172,4,4,0,703,547,14,140,4,4,0,809,717,4,81,0,5,0,653,605,3,43,3,3,0,896,740,11,125,1,18,0,725,623,7,78,3,13,0,717,635,14,64,0,9,0,596,492,14,63,0,2,0,667,493,19,130,11,7,3,563,431,15,98,9,4,3,670,495,19,132,11,7,2,563,431,15,92,2,0,0,0,23
2400501-017,6681,706,496,4425,100,1115,23,4946,607,355,3207,57,808,12,6840,1066,605,4084,32,1096,52,4409,842,63,3068,25,412,4,7701,866,1060,4527,32,1182,54,4611,703,81,3425,30,393,4,7388,977,1086,4151,19,1128,66,4152,622,60,3037,19,365,16,7887,714,617,4817,93,1732,9,5759,605,421,3508,61,1208,8,7908,716,617,4812,84,1734,6,5759,605,421,3405,1171,16,0,33,108
2403104-013,2683,2264,146,54,9,219,0,1948,1674,96,33,6,145,0,2934,2022,142,341,7,388,0,1885,1437,64,194,9,187,0,3034,2141,165,234,16,472,0,2064,1563,56,162,16,267,0,2897,2003,205,221,14,446,0,2039,1607,70,137,12,209,0,2780,2122,234,96,17,289,0,2059,1615,141,75,11,203,0,2780,2122,234,96,17,289,0,2059,1615,141,54,173,0,0,12,64
2403104-032,1826,1384,166,48,5,232,0,1287,968,114,34,3,169,0,1615,1083,234,20,31,278,0,990,710,80,20,0,180,0,1481,1074,82,35,0,290,0,945,700,40,35,0,170,0,1621,809,389,45,0,378,0,1005,587,150,45,0,224,0,1831,1212,191,77,3,299,2,1367,929,131,59,1,213,1,1832,1213,191,79,1,298,2,1367,929,131,54,203,0,0,9,41
2403113-053,2578,1296,708,380,13,205,7,1911,1016,489,269,10,146,5,2318,1317,529,265,45,153,0,1534,953,199,287,0,76,0,3115,1399,1318,273,34,183,0,1544,1031,202,210,0,85,0,2800,1506,858,282,30,147,0,1654,1140,182,267,0,47,0,2696,1171,873,390,77,263,7,2029,924,599,304,64,189,6,2698,1171,874,390,74,259,7,2029,924,599,248,167,3,1,14,73
