GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
47015000706,917,877,15,12,10,1,3,722,696,9,9,6,1,2,924,882,14,17,10,1,0,771,743,7,13,9,1,0,951,912,14,16,10,1,1,800,764,8,15,8,1,0,946,907,19,10,11,1,0,768,753,10,4,8,0,0,958,876,24,4,23,3,3,774,713,10,4,21,2,2,774,713,10,4,2,1,0,5,39
47141007265,5818,5547,110,96,45,31,5,4302,4144,72,41,30,23,3,5716,5173,162,96,184,103,0,4035,3743,25,46,182,40,0,5799,5179,165,155,155,157,0,4261,3949,39,67,155,54,0,5322,4826,96,163,103,155,0,4043,3814,20,65,100,54,0,6105,5484,237,155,145,62,14,4652,4242,151,74,119,45,11,4652,4242,151,49,30,15,5,7,153
47073003818,968,954,1,6,6,1,0,748,736,1,4,6,1,0,926,860,0,17,49,0,0,760,695,0,15,50,0,0,829,758,0,10,61,0,0,665,595,0,10,60,0,0,672,672,0,0,0,0,0,495,493,0,0,0,0,0,926,895,5,11,12,2,0,730,705,4,6,12,2,0,730,705,4,3,0,2,0,0,16
47065003441,2951,2305,164,393,23,79,2,2218,1766,104,289,15,52,2,2744,2088,19,453,94,151,0,2340,1790,11,425,34,57,0,3236,2018,231,751,152,187,0,2837,1851,127,717,51,52,0,3144,2009,326,724,58,37,0,2459,1602,146,627,55,6,0,3161,2127,384,511,50,95,6,2473,1720,248,382,41,81,4,2473,1720,248,366,70,4,1,9,55
47065003467,1542,1215,72,223,10,29,1,1127,897,44,167,6,18,0,2430,2064,71,267,3,10,0,1682,1460,51,163,3,12,0,2422,2023,106,260,5,16,0,1713,1444,76,169,5,17,0,1703,1460,61,151,5,26,0,1206,899,40,160,3,30,0,1593,1024,104,368,39,50,1,1204,776,76,280,32,33,1,1204,776,76,267,27,0,1,5,52
47065003408,5014,4286,173,438,27,91,2,3692,3224,110,279,20,58,1,5322,4107,430,643,66,56,0,3921,3038,291,501,65,28,0,4915,3812,353,593,78,56,0,3691,2913,181,491,79,34,0,5675,3957,440,1142,49,9,0,4370,3173,149,971,55,9,0,5787,4445,354,733,138,126,8,4271,3345,228,505,106,91,7,4271,3345,228,448,64,11,1,19,155
47065003466,3,1,0,0,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47065003407,6934,5332,164,1276,53,120,7,5432,4380,109,842,36,75,3,6766,5005,207,1446,13,99,0,5444,4363,23,1017,14,26,0,7214,5157,60,1867,22,104,0,5897,4385,25,1436,22,25,0,7558,5810,29,1589,25,98,0,6079,4988,26,1050,16,46,0,6810,4722,212,1512,165,139,8,5492,3949,174,1085,133,104,8,5492,3949,174,1042,79,11,4,16,217
47065003472,1898,1824,40,16,4,18,0,1420,1375,23,9,4,12,0,1868,1728,25,56,21,13,40,1386,1291,17,37,18,4,18,2004,1855,12,55,24,28,44,1443,1349,12,37,19,4,26,1714,1482,4,129,20,34,49,1261,1096,6,104,23,4,0,1952,1765,74,19,58,32,3,1487,1357,41,14,48,19,3,1487,1357,41,9,13,4,0,9,54
47093004848,8746,8074,177,321,69,107,4,6688,6244,110,213,48,72,2,9242,8206,266,365,76,348,27,7169,6593,120,296,59,85,0,9154,8157,281,351,80,304,29,7141,6598,125,285,62,64,0,9376,8023,522,413,69,332,28,6877,6396,72,251,56,56,0,9437,8030,341,541,306,177,24,7336,6399,227,352,217,113,10,7336,6399,227,261,89,17,0,26,317
