GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag
49011BO10,660,156,489,783.0,126.0,619.0,764.0,120.0,623.0,773.0,131.0,329.0,762.0,110.0,578.0
49011BO11,558,125,413,565.4,99.0,452.1,557.9,93.7,444.5,560.1,105.8,264.6,557.1,93.7,438.4
49011BO12,727,201,508,820.0,177.0,621.0,821.0,166.0,623.0,816.0,196.0,344.0,808.0,141.0,614.0
49011BO13,528,157,355,567.0,155.0,388.0,561.0,135.0,397.0,559.0,139.0,215.0,556.0,132.0,384.0
49011BO14,416,135,266,458.0,113.0,325.0,459.0,107.0,327.0,463.0,101.0,178.0,455.0,100.0,310.0
49011BO15,440,135,289,463.0,112.0,332.0,457.0,116.0,322.0,458.0,112.0,167.0,451.0,107.0,307.0
49011BO16,652,150,489,749.0,179.0,547.0,746.0,144.0,562.0,745.0,161.0,301.0,742.0,147.0,533.0
49011BO17,828,199,611,930.6,182.0,706.9,922.1,156.3,721.5,926.9,197.2,465.4,917.9,161.3,694.6
49011BO18,673,211,453,756.0,190.0,536.0,749.0,176.0,539.0,749.0,189.0,335.0,750.0,159.0,525.0
49011BO19,739,210,515,788.0,181.0,584.0,787.0,160.0,597.0,787.0,194.0,321.0,778.0,165.0,566.0
49011BO20,544,165,364,614.0,133.0,463.0,608.0,132.0,461.0,606.0,134.0,248.0,604.0,115.0,451.0
49011BO21,684,211,459,746.0,205.0,505.0,744.0,201.0,492.0,736.0,206.0,278.0,735.0,178.0,492.0
49011BO22,658,217,420,731.0,199.0,498.0,731.0,183.0,515.0,737.0,177.0,294.0,720.0,163.0,502.0
49011BO23,510,159,342,698.9,186.7,478.7,700.8,155.3,505.0,700.3,168.6,274.4,692.7,148.2,465.6
49011BO24,524,155,348,611.5,155.8,427.9,615.8,136.7,441.9,613.3,144.7,255.1,607.2,129.8,417.4
49011BO25,628,194,408,652.8,165.1,463.6,657.0,149.2,470.6,656.0,151.0,271.5,645.7,140.8,451.9
49011BO26,762,248,482,678.0,179.8,470.1,673.9,158.1,480.6,672.9,172.1,269.5,668.0,146.3,465.1
49011BO27,687,200,470,787.8,187.2,561.1,784.4,179.4,565.6,787.1,203.7,343.2,774.0,167.5,545.9
49011BO28,640,200,421,716.0,190.0,499.0,713.0,183.0,496.0,707.0,180.0,314.0,696.0,151.0,479.0
49011BO29,800,233,553,862.0,219.4,618.5,860.2,200.2,621.3,863.5,201.8,396.4,847.4,188.3,601.1
49011BO30,778,215,555,1019.2,184.7,804.6,1018.2,185.7,800.6,1009.2,204.6,491.1,1014.2,183.7,782.6
49011CE01,757,224,515,885.1,198.9,665.0,869.8,177.0,645.1,878.4,209.6,356.5,870.5,166.3,645.5
49011CE02,769,158,587,869.9,150.1,699.2,861.7,134.3,692.2,861.4,140.0,352.9,853.6,136.0,667.3
49011CE03,813,196,599,858.5,177.8,644.6,858.4,162.1,653.3,851.4,157.6,341.1,853.1,153.9,634.9
49011CE04,923,229,669,905.0,171.0,691.0,894.0,163.0,695.0,889.0,161.0,395.0,885.0,163.0,658.0
49011CE05,492,86,384,590.1,98.7,466.9,586.5,97.3,472.7,590.1,116.0,257.2,582.9,97.3,443.1
49011CE06,679,232,435,971.0,252.0,684.0,960.0,236.0,687.0,972.0,232.0,389.0,950.0,211.0,659.0
49011CE07,673,155,502,741.0,112.0,604.0,731.0,107.0,603.0,730.0,114.0,341.0,728.0,95.0,584.0
49011CE08,560,132,417,614.0,90.0,500.0,610.0,81.0,509.0,610.0,102.0,274.0,599.0,82.0,479.0
49011CE09,592,144,434,678.0,130.0,533.0,672.0,113.0,526.0,678.0,141.0,296.0,665.0,110.0,512.0
49011CE10,699,159,521,773.0,150.0,601.0,768.0,124.0,613.0,766.0,130.0,328.0,760.0,107.0,615.0
49011CE11,480,147,320,737.5,185.2,520.4,732.6,182.9,517.7,724.6,168.4,309.9,720.9,147.1,499.1
49011CF01,442,166,263,413.3,119.3,268.0,414.2,115.9,264.6,413.8,111.6,185.7,407.5,109.2,253.5
49011CF02,596,153,430,792.0,203.0,546.0,789.0,189.0,558.0,791.0,189.0,325.0,778.0,180.0,501.0
49011CF03,304,80,212,181.3,48.1,116.6,182.0,41.3,126.4,183.9,37.8,84.0,177.9,35.6,116.2
49011CF04,530,159,349,637.4,190.0,403.1,638.1,181.7,422.2,646.1,164.6,268.6,632.9,157.5,394.0
49011CF05,630,236,365,690.7,205.3,433.8,688.5,193.2,455.6,689.5,178.0,289.7,683.4,178.8,423.8
49011CF06,587,215,345,632.0,188.0,401.0,633.0,168.0,423.0,629.0,156.0,271.0,628.0,157.0,392.0
49011CF07,366,137,216,417.0,118.0,249.0,421.0,130.0,258.0,425.0,115.0,191.0,412.0,104.0,235.0
49011CF08,648,212,417,729.0,199.9,475.2,729.3,187.9,497.8,730.6,166.3,295.3,723.5,173.6,457.5
49011CF09,531,161,355,606.5,160.1,398.8,592.2,154.6,398.0,608.1,141.9,252.9,590.6,128.4,373.4
49011CF10,298,117,170,322.9,96.9,209.2,325.9,87.3,223.1,323.7,87.3,149.0,317.1,93.2,177.6
49011CF11,462,151,288,503.4,162.6,305.9,505.5,150.7,324.4,513.6,139.3,207.2,498.8,138.9,291.5
49011CF12,517,185,319,601.2,148.5,415.8,600.5,149.2,429.3,597.7,135.7,277.2,596.3,124.4,400.8
49011CF13,243,101,137,445.7,128.7,289.0,446.8,125.1,285.4,446.2,120.4,200.3,439.5,117.8,273.5
49011CF14,430,175,237,557.2,212.5,297.5,553.4,209.6,311.6,553.4,206.8,220.0,551.5,184.1,296.5
49011CL01,565,165,378,726.0,199.0,488.0,725.0,190.0,490.0,727.0,157.0,323.0,724.0,154.0,479.0
49011CL02,596,147,424,854.7,183.0,616.9,858.0,165.6,643.4,859.9,158.8,441.4,843.1,144.9,606.6
49011CL03,503,117,365,801.9,175.9,575.3,799.4,163.8,578.8,804.7,155.3,401.5,788.5,149.0,562.5
49011CL04,348,108,235,674.4,145.1,488.8,673.6,133.7,504.8,677.5,129.8,323.1,661.4,116.1,468.9
49011CL05,771,222,530,741.5,153.3,553.7,737.4,127.8,567.9,737.3,129.5,361.9,722.6,122.8,528.1
49011CL06,285,87,190,968.5,230.9,688.2,970.7,203.5,718.8,970.2,195.4,464.2,958.4,191.7,665.3
49011CL07,741,216,494,777.2,202.6,526.2,773.5,198.2,521.7,774.2,176.8,324.2,763.8,175.0,497.9
49011CL08,721,192,501,656.0,168.0,452.0,658.0,155.0,455.0,660.0,140.0,278.0,652.0,132.0,438.0
49011CL09,732,230,480,745.3,199.9,500.8,744.8,184.4,506.9,742.4,179.1,324.7,728.6,168.8,479.7
49011CL10,800,232,550,652.5,157.3,464.1,649.6,149.1,469.7,647.0,134.2,324.9,640.6,133.7,449.9
49011FA01,708,168,517,1332.1,242.8,1035.8,1322.3,202.9,1055.3,1329.3,219.8,606.3,1309.9,174.9,1022.6
49011FA02,491,132,343,1439.6,280.6,1108.7,1414.6,248.6,1105.7,1424.5,259.5,590.4,1408.4,206.2,1096.5
49011FA03,586,183,387,770.0,225.0,515.0,768.0,229.0,489.0,766.0,218.0,282.0,760.0,198.0,489.0
49011FA04,743,187,540,911.0,196.0,678.0,907.0,173.0,693.0,909.0,204.0,422.0,896.0,166.0,660.0
49011FA05,552,140,399,737.0,138.0,578.0,733.0,111.0,594.0,735.0,138.0,328.0,718.0,112.0,561.0
49011FA06,680,146,522,862.0,132.0,702.0,850.0,129.0,693.0,861.0,143.0,431.0,848.0,121.0,679.0
49011FA07,544,120,409,671.0,126.0,518.0,663.0,128.0,514.0,668.0,138.0,281.0,656.0,106.0,497.0
49011FA08,559,172,375,646.0,152.0,467.0,646.0,138.0,476.0,642.0,139.0,278.0,633.0,124.0,444.0
49011FA09,805,171,612,878.0,175.0,680.0,876.0,159.0,691.0,869.0,143.0,362.0,867.0,141.0,663.0
49011FA10,758,188,548,868.0,160.0,674.0,866.0,133.0,701.0,871.0,149.0,417.0,858.0,139.0,661.0
49011FA11,750,196,531,1096.9,225.2,821.2,1091.7,200.1,842.7,1089.7,207.2,482.7,1072.1,180.1,818.4
49011FH01,603,134,455,952.8,165.1,759.7,949.8,158.1,742.7,942.8,141.1,456.3,942.8,135.1,741.6
49011FH02,624,137,471,711.2,115.9,563.3,713.2,114.9,574.3,711.2,117.9,320.6,698.2,106.9,536.4
49011FH03,624,140,462,839.8,152.1,660.7,838.8,130.1,678.7,842.8,161.1,415.4,826.8,129.1,637.6
49011FH04,591,108,465,674.0,87.0,566.0,672.0,73.0,572.0,668.0,91.0,290.0,662.0,78.0,543.0
49011HA01,45,20,25,54.2,12.4,39.4,54.2,12.4,40.5,55.2,10.3,37.6,54.1,10.1,41.3
49011HA02,137,53,84,185.2,36.2,127.7,190.2,47.2,130.8,193.2,49.2,110.3,182.1,37.0,117.7
49011JC01,23,19,3,282.3,74.8,181.5,283.5,64.2,196.8,286.4,58.9,130.8,277.0,55.4,180.9
49011KA01,717,139,560,861.0,141.0,685.0,860.0,123.0,688.0,864.0,138.0,373.0,841.0,127.0,648.0
49011KA02,806,156,624,859.0,128.0,695.0,857.0,104.0,718.0,859.0,123.0,409.0,857.0,108.0,685.0
49011KA03,691,141,540,726.0,120.0,578.0,726.0,98.0,590.0,731.0,107.0,296.0,718.0,102.0,553.0
49011KA04,495,93,382,530.0,105.0,403.0,531.0,85.0,424.0,533.0,90.0,238.0,520.0,82.0,403.0
49011KA05,563,184,359,697.0,169.0,497.0,704.0,155.0,510.0,700.0,167.0,274.0,692.0,155.0,461.0
49011KA06,745,157,564,836.7,149.0,641.4,840.4,133.3,669.2,842.3,130.5,374.9,829.3,114.8,626.6
49011KA07,562,92,450,606.0,84.0,496.0,604.0,93.0,483.0,600.0,88.0,265.0,601.0,83.0,476.0
49011KA08,603,143,445,698.8,127.3,553.1,694.2,115.3,556.3,694.4,112.2,343.0,680.6,95.3,529.4
49011KA09,625,160,450,622.5,117.6,484.5,611.4,127.4,462.5,620.4,138.3,287.2,610.1,94.0,460.0
49011KA10,694,183,485,797.0,163.0,607.0,791.0,161.0,587.0,790.0,153.0,312.0,787.0,143.0,574.0
49011KA11,808,122,676,1268.8,139.0,1097.9,1266.2,123.8,1105.3,1260.0,135.9,645.8,1248.8,117.9,1076.9
49011KA12,745,119,616,1639.7,192.7,1382.2,1630.5,172.3,1406.0,1628.8,188.9,799.9,1616.3,146.4,1360.0
49011KA13,847,174,657,1011.9,152.5,822.7,1014.2,140.9,829.0,1017.0,147.3,406.5,1006.0,123.2,805.3
49011KA14,780,126,630,853.3,109.4,717.6,854.0,99.0,722.3,845.2,116.6,368.2,844.2,80.8,695.1
49011KA15,684,105,561,1271.0,142.9,1093.1,1266.5,125.3,1105.7,1261.2,145.1,637.8,1250.0,116.6,1068.1
49011KA16,1082,197,872,1345.9,145.8,1158.2,1344.1,149.0,1143.3,1342.5,154.6,694.0,1322.5,127.8,1118.6
49011LA01,168,30,133,227.9,50.1,172.4,227.4,45.6,173.7,225.2,40.6,123.6,219.3,43.3,162.4
49011LA02,627,180,426,786.8,189.2,561.2,781.1,183.3,569.9,791.3,177.9,382.8,772.7,163.9,552.6
49011LA03,532,167,344,556.0,125.0,385.0,558.0,120.0,403.0,558.0,105.0,307.0,548.0,98.0,372.0
49011LA04,629,227,391,1002.5,249.8,703.7,994.1,222.2,732.6,1009.1,245.9,507.6,983.6,197.6,690.4
49011LA05,762,243,507,837.0,192.0,612.0,835.0,192.0,596.0,836.0,220.0,414.0,825.0,183.0,574.0
49011LA06,817,188,609,832.0,149.0,630.0,829.0,149.0,639.0,836.0,140.0,448.0,815.0,128.0,599.0
49011LA07,735,213,510,858.7,216.3,599.5,853.9,199.5,617.8,855.8,209.2,391.3,840.4,189.9,580.7
49011LA08,257,89,162,448.0,118.7,303.6,447.9,105.0,318.7,452.8,111.0,225.4,441.4,93.7,298.4
49011LA09,514,146,357,624.0,139.0,457.0,623.0,132.0,454.0,620.0,139.0,280.0,617.0,115.0,450.0
49011LA10,479,163,301,569.1,168.7,371.4,568.1,146.8,385.4,573.1,144.8,248.6,561.1,141.8,368.4
49011LA11,542,213,314,805.6,247.2,495.9,804.5,236.7,505.7,804.8,231.8,376.0,801.5,212.3,480.3
49011LA12,725,237,469,592.3,179.1,372.7,592.4,169.6,379.9,593.1,170.4,280.3,589.3,154.9,361.2
49011LA13,444,199,224,562.7,193.0,330.5,565.7,188.1,336.9,566.6,172.8,216.8,558.3,159.5,320.4
49011LA14,367,159,196,483.5,148.8,307.8,484.2,145.2,310.0,484.6,153.2,187.3,479.5,140.3,287.3
49011LA15,584,199,367,655.4,175.5,444.2,654.8,168.4,450.2,655.7,180.0,271.2,648.5,168.6,415.9
49011LA16,309,104,195,295.1,90.9,185.2,297.4,86.9,188.7,296.8,66.2,123.1,289.9,63.9,182.9
49011LA17,661,194,456,644.0,167.0,428.0,642.0,144.0,456.0,647.0,130.0,318.0,636.0,129.0,430.0
49011LA18,389,140,245,380.2,95.3,252.4,377.4,89.6,259.7,380.4,85.5,163.3,376.0,85.0,240.5
49011LA19,851,226,605,1016.7,226.6,748.4,1014.3,221.7,742.8,1020.8,217.4,520.2,1001.6,197.3,723.8
49011LA20,743,226,499,1027.6,236.4,737.7,1024.5,221.2,756.3,1026.1,228.0,502.2,1015.5,202.1,721.6
49011LA21,433,134,287,538.0,135.4,355.8,534.3,126.8,368.6,538.9,120.3,234.3,532.8,119.8,342.0
49011LA22,352,117,222,430.5,137.9,258.1,433.3,132.4,268.9,425.8,122.9,181.3,430.5,118.8,250.6
49011LA23,477,128,341,515.1,136.2,353.8,512.4,120.3,360.8,513.2,112.4,221.3,508.4,108.5,341.0
49011LA24,384,139,237,471.6,142.6,298.9,471.5,133.3,303.4,468.8,129.9,183.6,469.7,117.2,294.2
49011LA25,236,102,128,474.8,127.0,325.5,472.6,116.7,327.7,471.5,105.3,212.7,469.3,100.9,312.5
49011LA26,449,176,254,476.3,152.4,301.0,478.7,148.6,291.4,479.0,141.8,195.3,470.1,122.3,278.7
49011LA27,412,182,216,447.9,145.7,275.2,450.2,145.7,268.3,457.1,132.6,189.6,447.9,127.2,259.0
49011LA28,379,128,240,508.0,105.0,371.0,504.0,100.0,378.0,512.0,98.0,251.0,502.0,105.0,362.0
49011LA29,782,211,547,915.9,198.8,683.0,912.7,185.0,693.9,915.8,187.9,454.5,907.6,172.6,675.4
49011LA30,645,137,484,707.4,158.3,526.0,703.8,146.2,529.3,710.8,151.1,360.6,696.9,120.2,526.6
49011LA31,595,155,429,801.1,170.5,590.0,793.7,148.4,603.8,790.0,164.1,343.8,790.0,142.9,579.8
49011LA32,341,141,192,507.8,131.3,347.2,507.4,117.2,364.6,511.5,111.6,212.6,501.6,110.8,335.9
49011LA33,543,141,377,530.4,151.4,348.3,530.7,141.4,354.1,536.8,134.4,219.2,524.1,123.9,329.1
49011LA34,569,164,399,670.1,166.0,472.7,666.6,141.8,490.0,671.8,139.1,278.3,658.1,130.2,462.0
49011LA35,638,134,494,1446.1,203.6,1194.1,1442.4,184.0,1206.2,1440.8,171.4,734.5,1423.2,164.3,1149.9
49011LA36,636,133,490,1215.0,160.0,1004.0,1211.0,152.0,1005.0,1210.0,172.0,588.0,1195.0,134.0,991.0
49011LA37,634,143,481,759.0,136.0,588.0,751.0,123.0,602.0,755.0,119.0,369.0,745.0,119.0,567.0
49011LA38,532,150,368,608.0,162.0,389.0,605.0,135.0,434.0,614.0,149.0,262.0,603.0,134.0,394.0
49011LA39,509,150,349,653.3,166.2,462.2,657.1,143.3,475.6,659.0,138.5,294.2,646.6,127.0,445.1
49011LA40,617,200,398,661.7,188.4,437.2,662.7,169.5,462.2,662.8,158.0,277.1,656.5,170.4,433.2
49011LA41,573,137,422,825.0,142.0,638.0,816.0,137.0,648.0,822.0,124.0,353.0,812.0,122.0,614.0
49011LA42,673,155,504,935.6,177.8,721.9,931.1,165.6,728.0,936.0,157.3,447.7,918.7,138.2,703.0
49011LA43,833,207,600,923.1,201.9,681.4,928.8,191.1,695.0,922.1,180.9,423.9,915.4,175.0,662.5
49011NS01,403,155,237,718.1,246.8,435.1,708.6,233.1,441.2,715.5,240.8,215.9,702.6,206.4,426.5
49011NS02,467,165,285,405.7,143.0,237.3,405.4,131.2,245.7,401.2,128.0,143.5,400.8,115.3,231.3
49011NS03,451,190,248,501.8,177.1,289.4,502.4,163.6,300.3,495.3,154.0,174.5,496.6,141.8,283.0
49011NS04,608,224,360,942.4,332.3,566.6,936.7,300.1,584.2,935.5,316.7,343.9,926.7,273.1,548.6
49011NS05,658,165,488,1087.4,197.5,865.5,1079.5,173.5,868.2,1078.6,232.3,507.0,1082.8,163.1,860.7
49011NS06,712,205,498,844.0,189.0,632.0,834.0,205.0,590.0,839.0,216.0,374.0,836.0,175.0,602.0
49011NS07,421,146,251,412.9,115.9,269.8,408.1,105.2,276.6,410.0,94.5,153.9,403.2,101.3,266.9
49011NS08,635,224,392,802.9,228.8,539.5,811.8,223.5,555.6,804.8,231.3,344.7,797.7,200.4,550.4
49011NS09,608,214,373,683.7,260.8,389.5,677.0,238.2,402.8,685.3,251.6,222.3,672.0,227.3,368.6
49011NS10,728,280,429,1714.9,562.2,1065.9,1710.4,523.9,1098.8,1727.5,544.2,541.1,1688.4,451.6,1058.5
49011SU01,554,247,297,630.7,205.3,374.9,629.7,212.2,373.5,631.7,199.6,257.7,627.2,182.0,357.0
49011SU02,382,126,240,404.6,134.1,235.5,404.4,129.9,241.7,404.4,117.5,160.2,398.7,107.8,228.1
49011SU03,550,168,353,638.5,151.2,442.2,634.7,160.6,426.3,634.7,129.6,301.4,630.9,138.0,422.5
49011SW01,700,168,508,944.7,163.4,734.6,951.4,156.9,748.9,956.7,157.1,515.2,939.1,151.1,692.3
49011SW02,549,147,392,730.0,141.6,558.9,734.3,136.1,566.2,730.2,129.5,376.4,722.2,120.3,538.2
49011SW03,545,124,402,781.0,144.8,603.4,784.4,136.8,614.2,782.9,134.8,393.9,770.8,128.5,574.0
49011SW04,596,121,454,679.1,131.5,518.6,684.7,128.4,524.2,681.0,119.8,364.9,674.8,109.3,502.0
49011SY01,915,263,622,1045.8,194.0,794.9,1044.4,176.3,808.3,1049.5,171.2,553.2,1026.4,166.9,768.8
49011SY02,562,128,421,928.2,159.5,715.1,921.6,149.1,711.0,933.6,155.1,487.9,908.5,138.4,674.1
49011SY03,711,148,546,975.0,200.0,735.0,974.0,153.0,781.0,984.0,150.0,488.0,965.0,137.0,730.0
49011SY04,534,142,380,551.0,130.0,396.0,555.0,110.0,416.0,545.0,97.0,231.0,547.0,108.0,383.0
49011SY05,713,151,546,1005.0,172.0,782.0,1002.0,164.0,795.0,993.0,151.0,480.0,985.0,157.0,736.0
49011SY06,730,181,531,847.0,141.0,674.0,846.0,130.0,673.0,848.0,147.0,417.0,834.0,117.0,648.0
49011SY07,728,176,528,942.6,173.1,724.1,946.7,141.5,762.1,948.6,152.6,480.3,924.8,153.3,693.2
49011SY08,591,128,428,678.4,123.9,522.9,670.3,108.5,521.9,669.4,110.4,296.7,661.3,97.7,504.8
49011SY09,705,143,547,956.1,137.0,786.0,957.1,131.8,801.1,953.1,141.8,508.6,937.0,118.8,741.7
49011SY10,234,52,177,525.0,88.0,407.0,523.0,75.0,414.0,524.0,65.0,289.0,518.0,63.0,404.0
49011SY11,447,97,336,759.5,129.1,591.7,758.5,121.1,609.6,763.5,115.2,439.8,749.6,110.2,586.8
49011SY12,554,96,446,942.0,144.0,778.0,944.0,127.0,789.0,941.0,118.0,590.0,930.0,106.0,780.0
49011SY13,517,115,390,864.0,168.0,649.0,860.0,153.0,658.0,862.0,157.0,373.0,857.0,148.0,626.0
49011WB01,705,174,515,831.1,181.2,605.3,831.6,154.7,627.7,834.1,168.9,409.9,820.2,149.3,585.6
49011WB02,822,208,590,915.5,176.4,697.3,912.3,153.8,701.6,919.1,173.5,422.0,900.8,163.6,665.1
49011WB03,784,214,547,881.4,171.4,680.4,883.2,149.5,684.7,888.8,162.6,388.1,876.9,155.1,655.3
49011WP01,621,144,462,789.0,121.0,638.0,785.0,120.0,630.0,794.0,119.0,391.0,771.0,101.0,589.0
49011WP02,532,115,401,686.4,117.8,538.1,693.9,104.3,556.6,694.9,103.3,375.3,678.9,105.8,499.2
49011WP03,689,130,539,883.0,172.0,657.0,874.0,155.0,668.0,883.0,156.0,473.0,869.0,145.0,647.0
49011WP04,576,104,453,690.0,112.0,546.0,690.0,108.0,548.0,691.0,94.0,373.0,682.0,96.0,512.0
49011WP05,560,109,434,856.1,147.6,668.1,855.6,126.2,688.5,863.6,115.3,479.8,844.6,121.7,637.1
49011WP06,471,123,340,514.0,134.0,355.0,511.0,134.0,359.0,515.0,117.0,249.0,506.0,111.0,354.0
49011WX01,567,173,368,655.5,183.9,441.7,651.5,176.1,443.2,652.6,166.0,237.9,644.2,147.2,437.9
49011WX02,379,105,265,463.7,101.5,342.9,463.1,92.2,348.6,463.8,93.1,204.9,456.8,92.1,327.2
49011WX03,776,221,537,808.2,196.8,576.4,804.9,183.6,580.7,805.8,177.0,324.6,795.0,169.4,558.6
49011WX04,262,107,143,339.0,97.0,214.0,340.0,100.0,221.0,343.0,95.0,131.0,341.0,87.0,208.0
49011WX05,540,191,333,605.1,187.6,382.5,603.0,166.7,407.7,601.8,163.7,253.9,600.1,132.6,393.0
49011WX06,675,221,431,1263.5,323.1,884.6,1261.6,301.4,886.9,1261.9,312.2,500.7,1240.9,276.8,855.3
49011ZZEAST,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011ZZWEST,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49013AL01,329,38,283,372.7,27.1,324.6,369.7,24.0,335.6,368.7,22.0,301.6,363.7,19.1,309.6
49013BL01,306,35,263,400.8,33.7,346.2,398.3,24.4,363.3,399.3,18.4,325.1,397.8,28.8,341.0
49013DU01,380,58,312,567.1,50.7,481.8,565.5,47.2,505.0,581.6,36.7,479.7,564.1,37.4,469.0
49013DU02,593,97,473,550.0,54.3,458.6,552.7,47.3,487.3,551.9,28.6,455.4,543.6,48.2,445.5
49013FR01,210,85,113,271.7,69.1,181.6,271.7,68.0,192.6,271.7,54.0,180.6,271.6,60.1,188.6
49013MH01,257,38,216,408.3,38.4,350.7,406.4,28.8,364.1,408.3,29.8,323.8,395.8,37.5,339.1
49013MY01,445,76,362,442.3,60.9,364.9,444.5,54.8,378.0,448.4,40.9,353.9,441.8,40.2,367.5
49013NE01,424,56,359,446.0,42.2,384.7,443.3,35.0,398.7,446.0,28.5,370.6,442.7,36.1,379.4
49013RO01,288,45,237,461.9,47.4,389.4,457.2,41.4,399.6,462.3,29.9,361.6,459.8,42.4,386.9
49013RO02,522,61,451,683.8,56.2,592.1,674.4,52.4,605.3,678.1,38.3,557.7,678.0,50.2,590.1
49013RO03,195,44,143,311.0,51.0,238.0,309.0,46.0,251.0,311.0,43.0,219.0,307.0,43.0,230.0
49013RO04,433,87,338,457.7,51.1,384.4,452.4,49.2,387.9,457.9,47.1,321.0,454.8,46.3,373.4
49013RO05,658,88,553,636.7,56.1,549.0,631.1,43.1,571.0,638.6,34.4,503.6,629.3,43.0,545.4
49013RO06,434,64,361,624.6,46.9,546.7,624.5,44.4,557.1,629.8,34.3,506.9,620.8,44.9,539.1
49013TA01,270,39,225,284.3,29.9,241.4,282.3,15.0,247.4,285.3,14.0,247.4,276.4,22.0,237.4
49015ZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49015CD611,236,56,174,263.7,27.3,229.8,258.8,29.8,219.9,267.0,27.3,213.3,253.8,42.2,197.6
49015CD612,45,11,33,49.8,5.2,43.4,48.9,5.6,41.5,50.4,5.2,40.3,47.9,8.0,37.3
49015CD613,4,1,3,5.5,0.6,4.8,5.4,0.6,4.6,5.5,0.6,4.4,5.3,0.9,4.1
49015CD714,396,80,308,341.0,37.2,299.2,340.0,33.4,293.6,339.1,37.2,250.9,337.3,35.3,277.8
49015CD715,30,6,23,26.0,2.8,22.8,26.0,2.6,22.4,25.9,2.8,19.1,25.7,2.7,21.2
49015CL407,79,19,59,76.8,7.2,65.9,76.8,4.3,71.0,79.7,5.1,71.7,79.0,7.2,69.5
49015CL408,30,7,23,29.2,2.8,25.1,29.2,1.7,27.0,30.3,1.9,27.3,30.0,2.8,26.5
49015EM101,159,34,121,136.7,13.6,115.9,136.8,17.2,114.1,134.9,10.0,113.2,134.9,21.7,98.7
49015EM102,16,3,13,14.3,1.4,12.1,14.3,1.8,11.9,14.1,1.0,11.8,14.1,2.3,10.3
49015FE203,372,72,293,350.0,30.4,307.8,346.7,29.6,309.5,351.7,14.4,298.5,339.0,28.7,280.7
49015FE204,67,13,53,64.0,5.6,56.2,63.4,5.4,56.6,64.3,2.6,54.5,61.9,5.2,51.3
49015FE305,363,77,274,342.4,35.7,299.1,343.3,35.7,298.2,345.2,24.5,278.4,342.4,38.6,275.6
49015FE306,23,5,17,21.6,2.3,18.9,21.7,2.3,18.8,21.8,1.5,17.6,21.6,2.4,17.4
49015HU816,368,104,256,312.1,39.8,261.0,311.4,40.5,261.0,316.7,30.5,254.3,305.5,41.8,242.4
49015HU817,46,13,32,39.1,5.0,32.7,39.0,5.1,32.7,39.7,3.8,31.8,38.2,5.2,30.3
49015HU818,43,6,35,95.1,12.1,79.5,94.8,12.3,79.5,96.5,9.3,77.5,93.0,12.7,73.8
49015HU819,10,1,9,23.8,3.0,19.9,23.7,3.1,19.9,24.1,2.3,19.4,23.3,3.2,18.5
49015HU920,419,103,302,380.5,46.5,310.3,376.3,47.4,313.7,374.6,37.2,285.0,372.9,64.3,267.2
49015HU921,77,19,55,69.5,8.5,56.7,68.7,8.6,57.3,68.4,6.8,52.0,68.1,11.7,48.8
49015OR509,618,128,473,583.7,69.8,496.4,578.8,63.0,501.3,589.5,56.2,462.5,571.1,77.6,458.6
49015OR510,20,4,15,18.3,2.2,15.6,18.2,2.0,15.7,18.5,1.8,14.5,17.9,2.4,14.4
49015CE1022,203,40,159,217.8,20.3,190.9,217.3,17.0,194.2,218.9,12.1,184.9,214.0,22.5,180.0
49015CE1023,141,28,111,151.1,14.5,132.1,150.8,11.9,134.6,152.0,8.6,128.0,148.3,15.5,124.6
49015EL1124,147,32,109,152.5,22.0,126.6,153.6,14.9,133.2,156.4,12.1,125.0,147.0,14.3,121.7
49015EL1125,140,30,105,152.6,20.2,128.4,153.4,14.2,134.0,155.7,11.3,126.1,147.8,14.7,122.8
49015GR1226,343,70,263,301.5,40.8,249.4,302.4,44.3,245.0,301.5,46.9,228.5,298.1,47.8,225.9
49015GR1227,53,11,40,45.5,6.2,37.6,45.6,6.7,37.0,45.5,7.1,34.5,45.0,7.2,34.1
49017AN03,65,10,55,73.0,4.0,67.0,73.0,5.0,66.0,73.0,5.0,55.0,73.0,5.0,63.0
49017BC11,70,10,59,28.0,2.0,26.0,28.0,2.0,26.0,28.0,2.0,24.0,28.0,3.0,25.0
49017BO09,144,72,56,204.0,108.0,90.0,208.0,90.0,92.0,204.0,94.0,65.0,191.0,88.0,72.0
49017CA06,83,13,70,73.4,5.0,66.5,72.4,4.0,67.4,73.4,2.0,54.6,74.4,6.0,63.5
49017ES08,427,100,322,474.0,120.0,344.0,475.0,121.0,339.0,481.0,105.0,306.0,462.0,113.0,320.0
