GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
36061546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061547,107,11,45,51,0,0,0,0,60,0,0,0,95,11,37,47,0,0,0,0,49,0,0,0,128.3,30.0,30.2,49.6,0.0,4.1,14.4,0.0,35.9,0.7,18.2,3.1
36061548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061549,855,8,493,334,4,9,7,0,558,8,7,2,582,2,357,209,3,5,6,0,394,7,6,2,1336.9,46.0,704.8,570.8,2.4,0.0,13.0,0.0,812.8,64.9,13.0,0.0
36061552,1244,1085,20,50,4,17,68,0,24,9,79,1,1052,912,16,45,4,11,64,0,20,9,70,1,1356.0,1212.0,0.0,29.0,0.0,0.0,115.0,0.0,0.0,0.0,115.0,0.0
36061553,1469,1252,40,94,1,24,58,0,56,4,68,2,1265,1077,37,79,1,16,55,0,48,4,61,1,963.0,806.0,42.0,11.0,0.0,0.0,104.0,0.0,42.0,0.0,104.0,0.0
36061554,1047,777,35,173,0,16,45,1,84,20,54,1,900,675,30,139,0,13,42,1,66,16,50,1,1749.0,1481.0,6.0,138.0,0.0,36.0,88.0,0.0,42.0,0.0,124.0,0.0
36061555,836,603,49,115,0,19,50,0,74,3,65,1,723,513,49,105,0,12,44,0,72,3,54,1,1468.0,1210.0,100.0,30.0,0.0,0.0,128.0,0.0,130.0,0.0,128.0,0.0
36061556,956,396,138,341,1,36,44,0,211,19,64,2,721,306,93,264,1,17,40,0,148,13,48,2,766.9,452.8,17.3,171.4,0.0,42.3,83.2,0.0,17.3,0.0,125.5,125.0
36061557,900,562,37,205,3,24,68,1,57,10,76,5,770,491,35,162,1,21,59,1,53,7,65,3,1215.5,834.6,119.8,243.1,0.0,0.0,18.0,0.0,119.8,0.0,18.0,0.0
