GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
0513701,120,40,71,145.1,27.4,112.9,142.5,38.5,96.6
0513702,85,31,49,78.4,14.8,61.0,77.0,20.8,52.2
0513703,96,41,48,113.1,21.7,85.9,110.6,27.4,79.0
0513704,174,35,135,140.1,22.1,108.7,137.9,34.8,97.1
0513705,40,12,26,47.8,7.5,37.1,47.0,11.9,33.1
0513706,335,114,202,325.9,88.7,223.4,318.4,113.3,191.3
0513707,546,128,391,572.7,109.7,434.7,560.2,138.8,399.8
0513708,83,16,62,103.0,17.8,78.7,99.2,25.9,69.6
0513709,16,6,10,26.1,5.5,19.4,25.4,7.9,16.6
05137010,66,15,46,65.1,10.3,50.5,64.1,16.2,45.1
05137011,120,36,75,119.6,32.6,82.0,116.8,41.6,70.2
05137012,142,40,100,127.6,25.4,97.1,126.3,27.6,91.9
05137013,488,126,346,489.1,94.8,366.9,473.8,114.9,337.0
05137014,362,127,223,425.9,112.1,290.2,414.3,128.0,265.3
05137015,408,138,263,377.7,97.8,253.9,357.1,101.4,231.5
05137016,215,59,149,249.9,40.5,198.7,244.1,55.4,175.1
05137017,302,67,225,321.7,67.3,242.5,315.9,82.3,214.8
05137018,194,67,120,211.9,44.9,157.1,206.2,63.9,134.3
05137019,70,21,45,51.9,15.1,33.7,51.9,11.2,37.6
05137020,256,106,143,269.8,69.6,177.0,265.3,87.8,162.4
05137021,46,12,32,54.2,11.1,41.0,53.0,13.0,38.3
05137022,164,55,105,153.2,39.5,100.5,150.6,49.8,92.2
05137023,253,77,172,256.5,55.0,188.9,252.1,73.2,166.4
05137024,80,16,62,89.4,23.1,58.6,87.9,29.1,53.8
05137025,127,41,83,153.5,32.9,113.1,150.9,43.8,99.6
05137026,270,96,169,320.7,66.1,232.1,317.0,89.6,209.2
05137027,106,30,71,126.7,26.9,93.9,123.3,38.2,80.3
05137028,85,20,63,118.0,5.0,112.0,116.0,19.0,97.0
05137029,75,26,48,83.3,17.7,61.7,81.1,25.1,52.8
0513901,315,124,183,332.0,76.0,252.0,306.0,64.0,242.0
0513902,313,71,236,306.8,59.5,242.1,289.3,52.4,230.4
0513903,283,144,135,242.7,131.7,100.1,232.2,104.8,114.3
0513904,362,184,173,311.6,169.1,128.5,298.1,134.6,146.8
0513905,515,262,246,443.2,240.5,182.8,424.1,191.5,208.8
0513906,436,182,249,459.2,214.6,225.9,431.8,166.0,245.2
0513907,920,383,526,967.8,452.4,476.1,910.1,350.0,516.8
0513908,405,333,66,421.6,359.3,53.9,377.1,272.1,80.2
0513909,749,616,122,780.7,665.3,99.9,698.3,503.8,148.5
0513910,131,53,76,137.6,61.5,68.3,129.7,54.3,68.6
0513911,216,87,125,226.9,101.4,112.7,213.9,89.5,113.2
0513912,561,226,325,587.1,262.4,291.5,553.4,231.5,292.9
0513913,308,124,178,321.4,143.6,159.5,302.9,126.7,160.3
0513914,239,76,161,213.7,61.9,147.8,203.7,49.9,148.8
0513915,407,39,362,445.0,48.0,382.0,423.0,48.0,360.0
0513916,1179,147,1016,1156.7,109.5,997.2,1106.6,125.1,944.3
0513917,523,55,455,565.0,90.0,436.0,539.0,89.0,428.0
0513918,139,35,99,138.0,22.0,108.0,132.0,29.0,98.0
0513919,127,44,82,267.9,68.8,190.2,249.6,61.0,173.6
0513920,353,121,228,604.4,140.5,445.7,570.0,124.4,413.8
0513921,634,151,466,281.7,61.7,212.0,267.4,54.6,198.6
0513922,206,27,171,196.0,26.0,164.0,181.0,25.0,151.0
0513923,79,26,51,68.8,15.8,51.8,65.4,14.4,47.6
0513924,331,109,215,291.0,72.3,213.7,275.7,64.9,196.8
0513925,366,130,228,373.6,138.8,227.7,345.9,116.7,209.9
0513926,148,52,93,151.4,56.2,92.3,140.1,47.3,85.1
0513927,467,78,372,435.0,46.0,372.0,418.0,54.0,352.0
0513928,156,51,103,146.6,37.1,106.0,135.3,37.7,91.8
0513929,593,225,360,291.0,52.0,231.0,288.0,52.0,227.0
0513930,25,16,9,281.0,159.0,116.0,228.0,112.0,113.0
0513931,397,222,166,371.5,208.7,144.5,326.2,151.3,161.4
0513932,191,107,80,178.5,100.3,69.5,156.8,72.7,77.6
0513933,383,262,118,318.8,220.4,94.7,275.7,172.2,92.4
0513934,428,293,132,356.4,246.4,105.8,308.1,192.5,103.2
0513935,94,26,67,93.0,16.0,77.0,85.0,10.0,70.0
0513936,445,87,347,456.4,62.3,383.2,433.1,69.1,351.6
0513937,527,103,411,540.6,73.7,453.8,512.9,81.9,416.4
0513938,498,148,336,484.7,121.7,346.0,443.9,108.1,314.1
0513939,335,100,225,325.2,81.7,232.2,297.9,72.6,210.7
0513940,188,56,127,182.8,45.9,130.5,167.4,40.8,118.5
0513941,334,100,225,325.2,81.7,232.2,297.9,72.5,210.7
0513942,170,39,128,167.2,32.5,131.9,157.7,28.6,125.6
0513943,307,49,258,272.0,42.0,222.0,245.0,37.0,203.0
0513944,227,65,157,231.0,50.0,177.0,219.0,46.0,164.0
0513945,385,125,254,359.4,90.9,260.0,331.7,92.3,225.1
0513946,207,105,99,177.6,96.3,73.4,170.0,76.7,83.8
0513947,63,32,30,54.2,29.4,22.4,51.9,23.4,25.5
0513948,514,100,406,554.0,112.0,413.0,537.0,108.0,407.0
0514101,353,113,213,400.0,71.0,303.0,386.0,114.0,250.0
0514102,248,94,143,262.0,61.0,194.0,256.0,73.0,170.0
0514105,161,36,120,151.9,23.1,120.8,149.0,44.3,93.8
0514107,155,45,101,240.6,45.8,178.2,233.7,63.3,160.7
0514108,547,184,344,615.2,133.5,448.0,590.5,177.0,391.7
05141010,315,83,212,370.3,43.5,310.0,352.6,87.9,246.4
05141011,152,39,107,151.8,23.7,120.2,152.4,40.2,106.2
05141013,267,95,160,310.6,80.8,214.8,299.3,102.6,182.7
05141014,318,124,183,215.2,51.4,150.6,210.5,67.4,135.7
05141015,400,126,260,451.0,86.7,345.1,440.9,132.9,295.8
05141016,451,135,299,514.6,99.3,390.4,504.1,143.2,336.0
05141017,278,58,216,287.0,31.0,244.0,282.0,55.0,219.0
05141019,144,38,96,174.0,27.0,140.0,166.0,39.0,120.0
05141020,535,169,340,522.9,117.1,369.8,508.3,144.4,333.7
05141021,132,51,72,125.3,36.6,78.2,124.6,52.1,58.4
05141022,310,80,225,329.0,74.0,244.0,319.0,86.0,225.0
05141023,214,75,125,263.2,39.1,211.5,254.5,80.3,162.8
05141024,373,121,232,422.0,92.9,296.8,406.8,137.4,249.5
05141025,590,207,367,640.4,163.1,420.3,620.3,202.1,387.2
05141026,186,85,96,361.1,103.1,237.9,352.5,124.1,218.5
05141027,574,193,365,531.0,145.3,364.4,524.0,178.8,326.9
0514300,0,0,0,4.1,1.9,1.9,4.1,2.0,2.0
05143001,1050,338,687,1161.0,302.0,779.0,1154.0,350.0,754.0
05143002,581,215,345,631.3,140.7,452.2,626.4,186.4,417.0
05143003,512,156,346,2403.7,663.2,1548.7,2394.6,724.6,1571.9
05143005,289,109,172,327.7,95.6,208.3,329.5,125.9,187.2
05143006,352,132,205,334.7,96.4,212.1,330.8,115.7,200.5
05143007,326,105,201,339.8,95.3,219.0,340.8,121.8,208.2
05143008,121,43,77,137.0,29.0,102.0,134.0,37.0,93.0
05143009,945,360,550,1076.2,320.6,656.6,1069.7,366.9,644.7
05143010,961,233,719,1365.0,266.2,1014.7,1368.6,299.0,1033.7
05143011,2170,752,1381,2026.2,632.2,1226.3,2006.0,676.5,1234.5
05143012,374,210,154,557.0,295.0,213.0,543.0,290.0,222.0
05143013,1174,770,382,1059.6,663.9,311.4,1040.8,629.2,363.0
05143014,1215,570,624,2181.0,965.9,976.0,2161.9,974.5,1103.0
05143015,888,599,256,1020.5,596.2,291.7,995.3,616.1,309.3
05143016,753,593,145,806.6,546.0,182.0,789.1,529.2,220.6
05143017,1451,727,701,1564.4,883.3,553.0,1561.2,885.9,627.6
05143018,786,463,314,765.0,525.0,176.0,763.0,525.0,221.0
05143019,1302,856,420,1592.0,969.4,466.2,1572.8,983.5,526.8
05143020,585,339,234,513.4,282.8,186.8,510.3,292.9,194.6
05143021,423,268,139,955.4,587.5,275.0,944.4,619.7,268.7
05143022,819,381,431,1029.9,480.1,469.0,1026.9,485.9,502.6
05143023,1232,508,701,1189.5,555.0,524.5,1175.2,554.4,585.6
05143024,593,392,184,772.0,497.0,154.0,750.0,496.0,186.0
05143025,229,151,76,262.0,161.0,72.0,255.0,156.0,79.0
05143026,122,50,72,174.0,88.0,76.0,173.0,79.0,89.0
05143027,63,36,27,79.8,29.8,43.3,78.8,36.5,37.5
05143028,552,165,381,890.0,230.0,599.0,883.0,246.0,616.0
05143029,1012,384,601,1102.9,372.4,630.2,1100.9,444.7,599.9
05143030,473,104,360,513.6,92.5,379.4,507.9,107.5,379.6
05143031,299,57,235,334.0,45.0,273.0,334.0,73.0,247.0
05143032,1525,530,976,1881.4,648.8,1064.6,1874.7,658.5,1139.8
05143033,241,104,128,253.5,106.1,127.3,253.5,117.2,126.3
05143034,731,263,448,644.7,178.4,433.4,640.2,211.5,410.2
05143035,706,275,418,736.6,233.9,431.3,726.4,270.9,420.1
05143036,448,140,299,507.6,116.7,346.1,503.6,143.6,345.1
05143037,172,40,129,165.9,25.5,133.5,164.0,35.3,127.7
05143038,160,50,105,156.0,44.7,110.3,157.1,53.9,102.4
05143039,1494,519,956,1899.4,681.5,1063.7,1902.7,671.7,1179.7
05143040,375,172,194,462.8,193.9,243.3,458.6,207.3,239.3
05143041,13,10,3,16.0,7.0,8.0,16.0,10.0,6.0
05143042,117,43,71,181.2,59.6,95.0,180.8,59.2,114.8
05143043,2047,620,1369,2237.6,588.2,1495.4,2219.6,672.2,1465.4
05143044,74,24,50,139.0,45.5,84.8,134.6,48.0,80.5
05143045,116,25,86,200.4,48.3,135.0,197.5,59.7,124.4
05143046,240,63,174,236.0,38.0,189.0,232.0,52.0,171.0
05143047,378,118,253,452.0,95.6,326.6,448.9,128.3,297.6
05143048,576,172,397,632.2,136.7,465.6,630.8,177.5,425.9
05143049,301,93,200,302.8,120.4,161.0,294.9,118.2,164.9
05143050,515,219,278,611.0,291.0,278.0,597.0,286.0,274.0
05143051,1485,572,894,2018.9,935.2,917.1,1979.3,900.2,977.8
05143052,798,242,543,896.6,309.1,512.6,884.6,305.4,536.7
05143053,1028,347,660,1109.0,378.0,648.0,1091.0,387.0,647.0
05143054,670,283,376,650.0,275.0,322.0,634.0,268.0,336.0
05143055,681,169,503,842.3,208.3,570.1,841.4,206.9,607.1
05143056,425,172,245,589.9,283.1,266.2,574.6,256.6,288.8
05143057,766,237,514,846.4,270.1,520.9,836.6,260.0,562.6
05143058,1135,359,769,1338.6,409.7,832.4,1324.7,406.7,864.2
05143059,1431,402,1009,1384.3,387.5,889.9,1380.9,411.9,908.1
05143060,456,142,308,430.3,166.8,239.8,424.3,164.3,241.2
05143061,1235,402,805,1654.4,495.9,1055.4,1644.6,521.5,1037.2
05143062,923,263,647,968.7,219.5,696.9,966.0,228.6,703.5
05143063,482,161,306,555.0,152.7,371.6,548.3,194.1,334.9
05143064,111,33,76,124.0,21.0,95.0,124.0,29.0,86.0
05143065,173,52,114,197.7,36.1,151.0,194.3,39.0,150.0
05143066,1546,576,933,1610.5,486.4,992.7,1602.2,586.1,936.4
05143067,345,117,219,395.2,101.1,272.4,392.0,127.3,244.8
05143068,543,198,330,546.5,172.8,325.7,541.5,197.8,319.7
05143069,420,159,251,444.5,152.8,253.4,437.4,177.4,247.7
05143070,1249,688,540,1378.0,754.3,511.0,1371.7,754.4,576.6
05143071,774,494,266,767.0,470.0,229.0,766.0,493.0,251.0
05143072,1244,631,589,1332.4,752.8,454.1,1320.2,749.0,527.9
05143073,740,466,265,932.2,544.8,297.8,920.5,571.0,305.6
05143074,938,524,380,1331.0,734.0,445.0,1306.0,741.0,494.0
05143075,858,475,365,968.0,512.0,320.0,957.0,530.0,378.0
05143076,228,179,41,322.6,229.6,49.4,320.6,249.2,55.3
05143077,546,432,105,537.6,415.0,77.2,535.4,413.4,108.3
05143078,556,182,366,882.5,294.4,510.5,882.6,295.4,557.7
05143079,377,145,218,421.3,123.4,251.8,421.3,151.5,245.7
05143080,61,21,37,93.0,31.0,53.0,92.0,30.0,59.0
05143081,212,68,138,372.0,106.0,237.3,369.0,96.6,254.7
05143082,1118,315,771,1136.0,362.0,681.0,1120.0,363.0,710.0
05143083,785,272,495,806.0,280.0,446.0,796.0,291.0,466.0
05143084,123,54,69,235.2,93.6,125.0,229.1,91.8,128.1
05143085,553,209,336,616.0,219.0,352.0,608.0,239.0,340.0
05143086,917,375,528,1067.0,488.0,503.0,1053.0,461.0,535.0
05143087,841,322,502,825.8,319.4,461.3,813.7,315.9,463.8
05143088,412,86,320,258.6,81.7,155.1,254.6,84.3,162.1
05143089,1362,659,681,1682.8,781.1,763.2,1667.1,768.4,828.9
05143090,11,4,7,14.1,5.5,7.9,13.9,5.4,7.9
05143091,967,325,639,1015.5,432.7,489.6,1011.6,397.8,584.7
05143092,660,302,352,678.0,356.7,271.0,677.3,315.6,347.4
05143093,148,113,32,172.4,133.0,24.8,171.6,132.5,34.7
05143094,269,206,50,197.9,136.2,43.6,194.9,138.6,49.5
05143097,49,35,11,166.2,100.0,44.9,166.1,106.9,50.4
05143098,358,227,127,263.3,156.0,74.3,263.1,165.6,83.4
05143099,1460,633,807,1785.9,826.3,781.8,1766.9,805.1,859.7
05143100,403,198,194,608.7,290.0,239.6,608.7,304.5,268.4
05143101,1161,717,416,1297.0,760.0,346.0,1281.0,767.0,428.0
05143102,1236,577,638,1519.6,736.2,647.4,1514.0,730.1,716.8
05143103,0,0,0,8.7,2.6,5.4,8.6,2.6,5.6
05143104,174,62,109,573.0,159.0,367.0,565.0,150.0,398.0
05143105,57,20,34,152.4,49.6,86.2,149.4,54.3,85.3
05143106,174,117,46,291.3,197.2,65.7,284.9,191.1,79.6
05143107,16,4,11,23.8,8.4,11.9,22.8,8.4,12.3
05143108,16,7,9,85.5,39.3,37.2,84.9,38.9,42.4
05143109,509,350,135,590.0,376.0,108.0,580.0,403.0,128.0
05143110,150,50,91,297.0,94.0,188.0,294.0,109.0,177.0
05143111,80,33,45,441.4,196.4,194.6,437.5,194.0,225.4
05143112,54,12,42,226.0,89.0,121.0,227.0,86.0,135.0
0514501,149,27,116,169.0,28.0,129.0,164.0,44.0,111.0
0514502,462,97,354,335.8,54.5,274.5,334.8,74.0,249.2
0514504,367,112,244,206.1,50.3,141.8,202.6,79.6,114.6
0514505,573,175,381,322.6,74.6,234.9,320.1,112.2,194.2
0514506,410,125,273,305.0,50.0,237.0,308.0,84.0,214.0
0514507,738,240,472,496.2,125.7,333.6,490.4,167.4,290.1
0514508,564,184,361,478.5,112.1,324.5,474.8,143.1,302.6
0514509,730,164,553,648.1,147.2,449.5,646.1,185.7,420.9
05145010,387,114,256,368.0,62.0,295.0,367.0,96.0,259.0
05145011,82,23,55,53.6,9.4,42.8,55.7,19.4,33.7
05145012,123,35,83,70.9,8.4,58.8,71.8,16.8,51.3
05145013,146,42,97,88.9,16.8,68.8,89.8,26.8,57.0
05145014,189,37,144,172.0,16.0,145.0,168.0,37.0,124.0
05145015,639,105,517,532.0,86.0,406.0,526.0,124.0,379.0
05145016,526,112,408,522.0,86.0,411.0,517.0,111.0,392.0
05145017,378,67,302,341.0,44.0,276.0,336.0,72.0,255.0
05145018,62,18,42,37.0,9.0,27.0,38.0,12.0,25.0
05145019,523,97,416,517.2,88.5,396.5,520.2,126.0,379.8
05145020,214,46,163,165.0,19.0,142.0,161.0,38.0,122.0
05145021,262,48,204,259.0,41.0,209.0,256.0,59.0,187.0
05145022,140,43,93,91.0,12.0,75.0,90.0,21.0,64.0
05145023,263,76,177,189.0,22.0,162.0,188.0,38.0,144.0
05145024,415,76,324,429.0,53.1,350.9,433.0,85.2,333.8
05145025,139,36,96,94.0,16.0,75.0,94.0,21.0,70.0
05145026,344,102,231,275.0,65.0,189.0,271.0,75.0,178.0
05145027,54,29,22,22.0,6.0,14.0,21.0,9.0,12.0
05145028,113,35,75,97.0,9.0,84.0,95.0,18.0,71.0
05145029,110,34,73,82.0,16.0,62.0,80.0,21.0,56.0
05145030,66,36,27,48.0,9.0,34.0,48.0,16.0,29.0
05145031,166,33,126,159.0,16.0,138.0,160.0,32.0,125.0
05145032,568,133,422,541.6,80.9,431.4,542.6,139.9,376.6
05145033,1093,184,882,2103.4,324.1,1642.7,2102.0,454.9,1595.2
05145034,112,29,78,67.0,15.0,48.0,66.0,20.0,43.0
05145035,524,86,424,744.9,102.8,605.8,743.6,186.4,541.7
05145036,384,83,291,355.0,34.0,305.0,348.0,79.0,255.0
05145037,949,230,685,1084.5,144.1,896.5,1076.7,236.4,799.0
05145038,250,54,190,224.0,27.0,190.0,221.0,56.0,156.0
05145039,243,54,183,241.4,34.9,199.3,240.5,73.0,159.8
05145040,157,35,118,127.9,20.2,99.2,125.1,31.2,84.5
05145041,181,32,144,164.0,17.0,142.0,162.0,41.0,118.0
05145042,250,74,168,187.0,36.0,147.0,187.0,48.0,133.0
05145043,235,46,180,221.9,30.9,181.1,221.0,49.8,160.2
05145044,269,65,194,267.2,43.3,204.1,264.3,70.6,185.3
05145045,123,30,89,127.5,19.2,104.5,125.2,30.0,89.1
05145046,161,39,116,190.5,36.8,138.5,191.8,59.0,121.9
05145047,209,100,100,172.3,40.0,117.9,172.3,57.6,111.5
05145048,129,62,62,100.0,58.0,39.0,95.0,59.0,33.0
05145049,313,149,151,244.1,84.7,142.5,240.0,110.1,118.6
05145050,124,59,60,97.9,29.6,62.6,96.0,40.6,50.0
05145051,398,84,308,302.0,58.0,219.0,298.0,75.0,213.0
05145052,128,23,100,102.0,16.0,83.0,100.0,30.0,68.0
05145053,388,110,260,265.6,36.5,221.6,263.8,62.9,193.9
05145054,100,18,78,100.0,10.0,88.0,100.0,19.0,80.0
05145055,424,89,328,366.0,49.0,304.0,366.0,86.0,259.0
05145056,277,70,192,240.3,24.4,205.8,235.3,55.7,167.5
05145057,163,41,113,103.7,16.6,80.2,102.7,30.3,65.5
05145058,140,35,98,109.0,17.0,88.0,110.0,34.0,68.0
05145059,63,11,49,62.0,10.0,48.0,62.0,12.0,43.0
05145060,123,53,62,105.0,27.0,71.0,104.0,42.0,57.0
05145061,232,49,179,210.0,32.0,164.0,208.0,54.0,145.0
05145062,338,100,228,224.0,41.0,177.0,222.0,57.0,155.0
05145063,139,53,80,100.0,26.0,71.0,96.0,31.0,62.0
05145064,100,38,58,71.0,25.0,44.0,71.0,34.0,36.0
05145065,1082,243,820,1275.7,194.6,1030.4,1264.4,277.9,934.6
05145066,445,128,300,361.0,44.0,308.0,356.0,77.0,272.0
05145067,100,26,69,78.0,3.0,72.0,77.0,17.0,60.0
05145068,82,36,41,37.0,8.0,23.0,34.0,15.0,17.0
05145069,326,91,228,244.6,60.6,154.4,243.9,71.0,165.4
05145070,749,166,569,303.0,64.0,196.6,294.4,77.3,202.5
05145071,434,97,329,467.1,113.7,298.0,462.0,125.2,310.3
05145072,446,111,324,1079.6,204.8,798.3,1090.4,223.5,843.1
05145073,230,57,167,412.8,91.1,293.2,413.1,122.1,276.3
05145074,84,26,57,148.8,41.6,86.3,148.1,52.7,85.0
05145075,1055,220,824,1629.5,324.6,1143.8,1622.8,435.5,1120.4
05145076,442,111,325,879.7,207.4,607.1,884.3,243.3,620.5
05145077,128,39,87,229.7,67.1,133.8,228.4,82.7,130.3
05145078,324,99,219,449.8,152.7,265.7,445.6,172.4,251.8
05145079,227,69,154,420.0,105.0,289.0,414.0,117.0,281.0
05145080,120,37,81,79.3,29.6,42.6,77.5,34.8,37.1
05145081,373,78,291,871.8,169.4,634.1,875.9,237.9,609.5
05145082,214,43,167,41.0,9.0,26.4,39.1,9.0,28.3
05145083,270,55,210,470.8,97.1,326.9,465.2,118.6,325.1
05145084,133,39,88,122.3,30.7,84.1,122.0,45.2,69.8
05145085,103,31,68,95.7,24.3,65.9,93.0,39.8,48.2
05145086,478,116,345,521.8,103.8,397.9,511.5,152.5,342.6
05145087,225,69,149,184.0,35.0,141.0,184.0,59.0,121.0
05145088,264,59,200,399.5,69.4,310.1,397.2,104.9,272.8
0514701,108,63,41,92.0,19.0,72.0,89.0,48.0,40.0
0514702,283,165,107,352.0,211.0,124.0,342.0,274.0,61.0
0514703,200,116,76,290.0,167.0,115.0,283.0,216.0,63.0
0514704,224,175,37,196.0,149.0,38.0,190.0,162.0,26.0
0514705,17,4,12,17.0,2.0,15.0,17.0,2.0,15.0
0514709,60,35,23,59.0,18.0,38.0,58.0,40.0,17.0
05147011,170,55,107,164.0,34.0,125.0,155.0,58.0,93.0
05147012,138,36,97,107.4,17.0,87.7,107.4,50.1,56.4
05147013,364,169,173,397.0,125.0,252.0,388.0,196.0,182.0
05147014,252,117,120,197.6,66.0,112.3,188.6,102.9,81.6
05147016,52,11,38,31.5,4.8,25.8,27.7,12.4,14.3
05147017,129,27,99,109.0,14.0,94.0,104.0,32.0,69.0
05147018,54,29,23,35.0,16.0,17.0,35.0,25.0,9.0
05147019,50,13,35,59.0,12.0,46.0,55.0,32.0,23.0
05147020,60,14,39,61.0,18.0,43.0,60.0,23.0,36.0
05147022,57,44,10,57.6,38.5,16.1,56.6,34.4,22.1
05147023,173,133,30,44.0,40.0,3.0,42.0,38.0,4.0
05147024,174,134,30,148.4,123.5,17.9,142.4,108.6,27.9
05147027,51,11,38,33.5,6.2,27.2,29.3,7.6,20.7
05147029,145,61,71,120.0,37.0,78.0,117.0,59.0,56.0
0514901,107,31,69,104.0,18.0,79.0,101.0,30.0,70.0
0514902,137,41,85,110.0,9.0,96.0,109.0,24.0,81.0
0514903,191,47,139,158.9,28.1,121.8,154.1,40.6,105.7
0514904,63,22,40,64.0,8.0,50.0,63.0,10.0,47.0
0514905,259,61,190,275.4,39.4,224.2,278.9,65.0,206.9
0514906,97,28,65,102.1,22.1,73.4,99.9,25.0,69.9
0514907,242,50,180,292.0,34.0,247.0,288.0,42.0,243.0
0514908,300,87,202,320.1,70.0,229.2,313.2,79.2,218.7
0514909,124,65,55,68.6,23.7,39.2,67.8,25.3,40.0
05149010,728,241,468,1279.9,269.6,948.5,1270.9,343.4,871.6
05149011,66,24,42,34.0,8.0,23.0,34.0,11.0,23.0
05149013,81,31,48,88.0,29.3,53.6,87.7,30.8,51.9
05149014,157,59,93,120.0,29.7,81.8,118.1,39.7,72.5
05149015,177,38,130,132.0,20.0,109.0,129.0,40.0,88.0
05149016,363,117,228,374.3,77.6,280.8,373.2,110.0,242.8
05149017,128,41,74,84.0,15.0,63.0,84.0,25.0,57.0
05149019,64,24,37,67.0,5.0,60.0,63.0,11.0,49.0
05149020,80,16,61,65.0,8.0,57.0,63.0,11.0,49.0
05149021,49,19,29,36.0,8.0,27.0,34.0,11.0,21.0
05149022,81,52,29,64.0,16.0,44.0,63.0,28.0,34.0
05149023,36,10,26,33.0,3.0,29.0,32.0,9.0,21.0
05149025,34,19,14,22.0,8.0,13.0,22.0,6.0,16.0
05149026,248,90,147,176.9,37.5,126.4,172.6,51.2,113.6
05149027,129,32,94,107.1,18.9,82.2,103.9,27.4,71.3
05149028,89,26,59,93.0,9.0,77.0,92.0,14.0,78.0
05149029,73,36,34,59.5,11.8,43.0,57.9,15.7,39.1
05149030,26,6,19,28.2,4.0,23.0,28.6,6.7,21.2
05149031,61,14,45,64.6,9.2,52.6,65.4,15.3,48.5
05149032,29,7,21,29.6,4.6,23.7,30.0,7.2,22.0
05149033,127,49,75,135.8,45.8,82.0,135.3,48.0,79.6
05149034,138,53,82,148.9,50.2,89.9,148.3,52.5,87.3
05149035,127,49,75,137.2,46.3,82.8,136.6,48.4,80.4
05149036,345,138,198,510.0,191.0,292.0,499.0,207.0,280.0
05149037,151,59,87,265.0,87.0,164.0,262.0,91.0,157.0
05149038,135,62,69,197.0,93.0,89.0,194.0,98.0,88.0
05149039,83,30,49,59.5,12.7,42.4,58.0,17.4,38.1
05149040,116,42,69,83.8,17.9,59.8,81.8,24.5,53.7
05149041,89,32,53,65.3,13.9,46.6,63.8,19.1,41.9
05149042,169,64,100,130.3,32.2,88.9,128.3,43.1,78.7
05149043,72,27,43,56.0,13.8,38.2,55.1,18.5,33.8
05149044,101,38,60,77.8,19.2,53.1,76.6,25.7,47.0
05149045,164,26,125,119.2,12.2,101.8,118.1,33.3,82.8
