GEOID20,Tot_2020_pres,D_2020_pres,R_2020_pres,Tot_2020_sen,D_2020_sen,R_2020_sen,Tot_2018_gov,D_2018_gov,R_2018_gov,Tot_2018_ag,D_2018_ag,R_2018_ag,Tot_2016_sen,D_2016_sen,R_2016_sen,Tot_2016_pres,D_2016_pres,R_2016_pres
19171171010,486,174,306,481,171,292,388,173,210,351,261,0,460,143,288,460,151,272
19171171011,130,44,86,128,44,82,117,40,70,104,74,0,125,37,74,125,40,70
19171171016,437,260,167,430,254,162,333,197,129,306,251,0,355,178,157,359,198,130
19161161003,131,35,93,128,33,86,115,28,78,93,75,0,131,22,94,131,27,94
19161161004,62,16,46,61,16,45,55,12,38,47,37,0,64,4,47,65,12,47
19091091002,257,58,196,254,58,193,205,44,152,163,119,0,249,44,194,249,47,191
19091091001,105,24,81,102,23,78,77,15,60,62,46,0,94,15,75,94,17,74
19091091009,237,65,171,236,66,168,168,51,118,152,116,0,224,44,165,224,60,156
19091091014,2629,763,1834,2603,749,1768,1995,623,1333,1694,1271,0,2452,509,1868,2469,645,1697
19005005017,571,234,330,557,217,309,402,176,212,337,266,0,502,180,305,513,220,256
19021021020,120,36,84,113,35,78,101,34,69,77,69,0,119,29,91,120,31,78
19021021018,354,110,241,356,110,232,283,101,181,221,182,0,328,76,240,337,91,226
19171171013,228,59,166,225,65,156,180,62,115,149,110,0,227,45,178,225,66,149
19171171015,150,48,101,152,51,98,132,44,82,109,80,0,155,33,113,160,44,107
19171171012,133,33,97,134,36,94,108,38,64,88,64,0,137,28,105,137,40,88
19171171007,1056,343,679,1046,337,667,844,299,530,715,520,0,1027,262,727,1016,311,633
19171171003,151,51,100,147,50,97,123,45,74,104,73,0,152,45,104,152,45,101
19171171008,122,38,84,123,40,82,93,30,64,88,64,0,109,22,89,113,27,77
19163163223,2043,1197,785,2026,1153,804,1555,857,666,1362,1008,0,1961,880,965,1992,1021,776
19163163005,565,189,372,560,194,362,452,179,271,366,242,0,534,180,330,537,183,328
19163163007,2197,816,1327,2181,828,1273,1559,610,917,1277,843,0,1888,530,1279,1913,624,1137
19163163009,321,119,200,317,116,193,244,106,139,201,130,0,284,86,189,298,103,173
19163163215,1397,798,559,1388,793,539,1096,658,412,970,745,0,1334,654,603,1357,718,509
19163163203,1826,897,897,1795,910,823,1303,663,603,1106,803,0,1640,702,848,1667,774,767
19163163230,1878,963,885,1861,974,823,1352,765,559,1182,944,0,1724,792,862,1767,884,749
19163163227,1565,904,621,1540,875,613,1168,691,452,1036,824,0,1459,685,694,1472,787,579
19163163015,195,78,117,190,76,114,163,69,96,135,96,0,192,59,126,196,71,108
19163163016,4180,1714,2368,4134,1657,2360,3056,1292,1718,2557,1804,0,3571,1106,2333,3632,1359,2031
19163163229,1367,718,608,1346,727,548,883,500,353,805,608,0,1304,637,607,1327,703,501
19163163218,1339,839,455,1324,833,436,1015,660,323,932,728,0,1398,707,610,1432,813,499
19163163104,2109,1016,1043,2080,979,1030,1671,771,873,1413,993,0,1990,698,1206,2001,833,993
19163163222,2063,959,1060,2041,898,1097,1658,700,931,1369,969,0,1724,541,1122,1741,690,955
19171171019,1206,580,604,1197,585,572,925,528,396,840,687,0,1166,467,632,1174,543,536
19171171023,136,66,69,134,66,64,113,66,46,101,87,0,147,55,80,147,68,68
19171171018,80,68,12,79,66,13,64,52,7,60,57,0,71,43,21,71,53,11
19171171017,1063,555,485,1048,547,447,883,497,353,802,661,0,1054,437,564,1060,485,499
19013013055,1408,782,591,1391,784,551,992,611,361,911,758,0,1325,581,663,1342,693,521
19013013032,985,678,276,974,654,289,832,604,200,763,638,0,1103,546,500,1138,640,369
19053053012,89,41,48,89,41,46,53,23,27,50,36,0,72,25,39,72,28,29
19053053021,955,428,502,937,421,485,762,348,389,662,501,0,1001,382,555,1027,460,468
19053053020,84,39,45,84,39,45,66,27,30,53,43,0,88,30,47,89,36,38
19053053018,97,15,80,99,18,76,73,12,56,58,40,0,88,15,63,88,12,68
19159159013,52,13,39,49,16,33,39,8,23,28,25,0,42,6,27,42,8,27
19159159023,105,27,75,107,34,68,71,23,43,60,52,0,80,21,60,84,23,60
19159159015,24,7,17,22,7,15,20,5,14,17,16,0,21,5,17,22,5,17
19159159014,12,3,9,15,6,9,17,3,10,14,12,0,17,3,14,18,3,14
19159159018,94,29,65,91,29,61,76,24,42,66,51,0,87,19,64,88,24,53
19159159009,84,24,60,83,24,58,62,18,36,51,45,0,71,14,50,72,18,45
19159159021,35,10,25,35,10,25,32,9,20,29,24,0,40,7,28,41,10,24
19159159017,894,261,623,892,265,586,795,303,490,681,573,0,936,239,676,934,285,600
19159159004,164,30,133,164,30,127,152,31,105,122,81,0,157,14,132,163,29,125
19033033004,585,223,357,579,258,298,488,224,253,416,293,0,555,189,337,558,219,324
19005005013,338,97,238,333,99,225,238,79,151,193,138,0,288,73,214,292,80,192
19005005007,291,83,199,288,86,191,210,76,131,173,121,0,257,70,190,259,77,167
19005005014,307,89,215,307,94,208,236,83,150,192,136,0,287,72,214,290,85,189
19005005005,127,38,89,124,38,86,97,33,59,77,56,0,114,32,88,117,33,77
19005005008,325,94,226,327,94,220,259,89,163,211,150,0,315,76,230,316,90,208
19005005015,2008,727,1237,1984,746,1162,1601,646,912,1367,1027,0,1920,622,1235,1924,702,1117
19005005006,110,36,74,112,38,70,82,31,47,70,57,0,105,28,69,118,45,66
19005005001,159,52,105,153,53,94,121,49,69,102,82,0,159,46,100,167,59,96
19093093001,105,30,75,106,34,71,88,19,62,66,54,0,101,17,85,102,25,68
19093093002,105,29,76,103,32,71,81,24,66,69,49,0,101,24,80,101,27,69
19163163101,2197,1117,1041,2171,1079,1026,1665,832,792,1392,1013,0,1861,748,1051,1913,877,880
19163163112,267,117,146,263,117,143,218,100,112,187,125,0,245,81,152,254,104,133
19077077009,132,28,102,130,27,100,100,17,80,87,60,0,118,11,93,118,11,87
19077077010,69,13,56,68,13,55,55,10,45,48,36,0,68,6,53,68,6,48
19077077011,95,20,74,95,20,73,83,15,65,70,50,0,93,8,79,93,9,69
19149149026,1130,252,856,1122,265,835,885,217,643,685,461,0,1017,181,813,1031,194,783
19149149029,9,2,7,8,2,6,3,1,2,2,1,0,3,1,2,3,1,2
19149149025,156,35,121,153,36,117,131,28,94,106,71,0,158,26,120,160,26,116
19149149009,936,180,745,932,188,722,709,152,553,541,415,0,887,121,745,893,143,723
19149149021,100,13,87,100,14,86,66,7,53,50,38,0,83,7,71,83,7,71
19149149007,175,25,147,170,26,141,119,23,96,89,66,0,154,23,128,154,23,126
19149149022,81,12,69,88,12,76,62,7,47,43,36,0,73,7,66,73,7,66
19149149006,159,25,133,147,26,117,109,21,80,75,56,0,133,20,113,136,22,113
19149149016,182,43,130,180,43,130,147,37,101,100,77,0,181,37,134,184,45,132
19149149015,237,62,175,239,60,175,202,58,134,134,102,0,237,58,186,242,63,179
19013013048,1767,964,776,1739,941,754,1373,777,574,1190,998,0,1677,745,878,1694,892,726
19013013036,1655,807,814,1650,772,847,1407,669,710,1246,980,0,1549,544,964,1553,670,772
19013013051,1028,582,431,1017,573,411,798,461,307,731,605,0,957,446,477,963,517,384
19013013015,913,383,515,914,376,511,706,313,379,613,474,0,826,281,502,841,337,446
19013013016,260,108,148,257,108,144,223,95,117,190,144,0,256,88,154,260,104,136
19063063008,2950,1061,1841,2918,1129,1662,2299,965,1273,1929,1432,0,2910,809,1954,2926,946,1802
19189189003,90,26,64,90,31,59,77,20,48,68,47,0,87,17,70,100,22,68
19189189005,44,15,29,46,18,27,32,11,23,29,23,0,40,10,31,42,13,29
19189189002,63,21,42,59,22,37,49,17,34,47,34,0,58,10,48,66,17,47
19189189004,176,56,118,172,61,101,143,49,93,124,90,0,168,32,134,178,50,124
19085085018,407,94,307,411,101,290,295,68,221,231,160,0,341,58,278,353,68,256
19085085017,128,30,97,124,31,91,102,21,76,77,50,0,120,14,99,122,22,85
19085085019,139,34,105,135,35,100,111,24,82,85,61,0,129,17,108,131,25,91
19063063001,114,22,92,110,24,86,85,23,65,65,48,0,102,18,81,102,20,80
19155155054,1297,601,673,1277,608,598,861,425,406,754,563,0,1097,404,612,1137,488,581
19155155018,727,261,451,725,260,433,553,202,336,446,281,0,666,179,441,682,206,440
19155155019,605,216,374,599,216,357,466,170,281,372,232,0,555,154,369,573,174,366
19155155001,380,138,237,375,137,224,288,105,176,233,147,0,345,94,227,354,107,227
19155155017,810,263,535,808,274,501,638,230,397,527,352,0,738,191,501,757,222,480
19155155002,447,134,306,446,136,295,329,100,218,265,173,0,391,82,276,405,102,271
19155155005,549,164,374,538,166,355,387,119,255,311,199,0,452,103,320,475,120,318
19155155003,225,70,153,224,71,146,177,51,118,142,91,0,210,45,152,220,55,146
19155155037,2426,1056,1312,2355,1092,1139,1749,787,901,1463,992,0,2192,747,1268,2295,858,1253
19155155042,1515,749,736,1490,743,692,1121,545,538,965,729,0,1404,456,848,1434,560,779
19155155056,1102,459,628,1077,456,586,789,304,461,650,444,0,919,280,582,947,350,545
19155155016,981,318,647,969,327,608,680,241,419,559,370,0,787,201,535,803,234,503
19155155022,99,25,73,97,23,72,78,16,60,60,35,0,93,16,74,94,19,68
19043043020,213,53,157,211,56,152,156,44,104,134,95,0,188,46,136,194,55,129
19043043021,138,33,102,136,33,99,109,31,72,97,69,0,136,31,99,138,37,94
19123123018,571,107,450,557,118,415,391,101,298,333,249,0,508,99,384,518,101,383
19123123017,223,44,179,224,51,171,167,40,129,145,110,0,218,39,166,228,40,165
19123123019,191,35,156,191,38,147,137,33,105,113,84,0,180,32,136,185,33,136
19123123020,111,21,90,110,22,85,71,16,53,59,45,0,91,16,67,94,16,67
19123123021,151,29,118,151,30,112,115,29,83,94,71,0,136,25,102,136,28,101
19133133008,282,80,198,276,86,184,219,57,164,165,116,0,290,61,220,294,69,220
19133133019,183,54,124,179,56,113,147,43,97,120,86,0,169,37,120,170,38,120
19133133020,47,16,31,47,16,31,40,9,28,31,26,0,42,4,31,42,4,31
19133133021,211,65,145,208,71,129,172,54,110,139,100,0,199,47,140,200,47,139
19063063003,108,26,79,106,30,70,90,25,56,60,47,0,111,15,91,111,24,90
19063063002,101,23,78,99,27,69,71,17,50,50,42,0,86,12,71,87,17,71
19063063013,279,66,206,281,79,188,202,61,145,180,139,0,266,58,183,266,66,183
19063063012,42,10,32,39,10,29,29,7,25,29,25,0,40,7,29,40,7,29
19055055002,209,51,158,208,55,152,166,47,101,134,101,0,206,50,141,207,55,132
19055055004,294,76,216,292,84,200,225,69,139,187,140,0,282,73,192,283,86,181
19055055003,302,75,217,300,83,206,246,76,159,205,160,0,306,79,215,311,90,202
19085085001,157,62,93,153,63,78,110,36,52,92,78,0,124,36,86,155,51,79
19125125003,1508,327,1155,1504,300,1180,1207,220,967,967,623,0,1370,188,1152,1365,258,996
19125125004,6196,1919,4131,6160,1823,4193,5023,1461,3470,4067,2826,0,5851,1181,4507,5911,1571,3754
19091091011,91,23,67,88,23,63,64,14,43,53,43,0,81,12,59,84,16,53
19091091010,117,33,83,117,35,79,84,28,55,65,55,0,107,28,76,114,28,75
19091091012,140,39,97,140,47,86,94,31,63,77,61,0,126,32,91,129,36,91
19023023005,165,56,109,155,55,100,120,44,79,94,70,0,153,44,109,154,50,102
19023023007,177,59,117,175,59,112,129,44,82,98,75,0,165,44,117,165,52,105
19023023008,717,235,470,718,247,442,514,188,328,391,289,0,663,188,457,666,214,418
19023023006,272,91,178,269,92,170,196,73,125,156,115,0,253,73,180,253,79,167
19085085011,252,75,164,247,80,153,179,51,123,143,89,0,230,59,159,235,65,159
19085085010,145,47,94,147,50,92,104,30,73,87,52,0,134,32,93,138,40,93
19161161016,181,45,136,182,46,131,120,33,86,92,75,0,134,27,107,136,33,102
19161161017,739,180,547,739,187,521,587,172,405,461,369,0,672,128,531,683,171,495
19161161013,146,37,109,142,39,103,111,34,81,85,74,0,129,24,101,129,34,101
19055055001,325,101,218,322,110,205,240,94,138,201,159,0,299,92,192,305,99,178
19055055010,355,115,236,352,121,219,253,103,147,218,169,0,321,103,213,327,110,187
19055055021,202,69,132,202,67,134,165,51,108,146,110,0,199,46,146,199,60,125
19055055020,204,68,134,205,67,135,150,49,100,133,100,0,179,43,136,180,57,112
19055055022,202,66,130,200,65,131,164,54,107,144,108,0,200,48,145,201,65,125
19055055016,257,55,201,256,59,194,190,49,137,152,118,0,225,38,175,229,49,153
19055055008,764,166,589,764,179,566,586,155,415,465,357,0,694,125,537,701,155,483
19055055007,448,97,338,441,103,323,311,83,219,247,186,0,366,67,282,371,83,257
19055055017,115,23,88,114,25,86,76,19,54,60,47,0,90,16,68,91,19,64
19055055015,91,24,67,89,22,66,76,23,56,62,46,0,93,23,72,93,28,61
19055055014,580,152,417,568,148,401,446,123,309,374,272,0,530,117,399,536,153,357
19055055005,209,51,158,210,60,143,154,46,99,135,106,0,194,45,141,195,51,135
19055055006,223,54,163,218,63,144,173,53,113,151,117,0,221,53,159,224,59,151
19163163216,1053,699,324,1038,681,318,697,454,223,642,527,0,1142,676,403,1178,756,319
19171171006,802,255,527,803,256,525,659,227,421,547,372,0,778,180,565,783,214,520
19171171004,205,63,137,207,66,136,188,63,120,160,109,0,228,49,164,230,60,152
19171171005,162,52,109,163,53,109,133,41,86,113,76,0,165,35,117,165,39,108
19163163108,2533,1194,1305,2512,1089,1383,2020,840,1156,1698,1179,0,2241,709,1497,2256,931,1183
19163163201,1448,769,652,1431,771,617,1157,628,508,986,771,0,1343,574,700,1373,678,596
19163163011,2962,1256,1648,2938,1204,1652,2138,965,1122,1817,1206,0,2469,796,1534,2504,948,1363
19163163205,1624,833,742,1592,832,691,1143,597,514,1033,753,0,1582,692,823,1620,791,703
19163163219,1424,868,516,1412,842,495,1164,710,401,1023,789,0,1460,764,621,1484,859,509
19163163220,1043,743,276,1015,709,257,792,589,194,738,611,0,1072,689,326,1086,743,263
19171171025,228,66,157,226,73,144,207,75,115,178,130,0,227,58,162,227,67,152
19171171024,88,25,62,90,28,60,88,31,49,70,54,0,95,20,63,95,29,62
19043043005,1026,433,580,1015,435,546,838,396,415,757,584,0,938,369,525,957,435,479
19043043026,180,76,100,175,75,91,126,66,55,118,95,0,154,70,78,161,78,79
19139139024,755,387,344,741,391,312,519,314,192,479,376,0,750,351,346,763,402,315
19103103028,385,147,233,379,131,242,315,131,174,251,190,0,350,110,229,361,137,193
19103103016,486,274,209,475,250,216,401,223,169,339,281,0,418,179,232,424,229,187
19103103050,1451,1130,291,1420,1100,287,1194,944,217,1096,926,0,1578,1012,470,1660,1184,342
19033033024,811,462,330,803,485,289,648,372,257,592,474,0,824,404,390,840,488,297
19033033002,133,38,95,135,41,93,110,28,80,93,59,0,134,28,95,136,44,87
19033033008,178,50,125,176,52,123,155,42,113,123,80,0,186,40,131,187,60,119
19193193015,791,229,552,783,230,532,669,212,446,527,366,0,772,164,575,790,209,536
19077077015,189,61,127,187,58,127,158,50,99,141,101,0,170,40,127,170,49,109
19033033016,107,35,71,108,38,66,71,31,42,67,44,0,89,22,67,98,31,67
19033033005,190,61,128,187,68,114,150,65,95,130,100,0,186,45,122,197,67,121
19033033015,169,50,116,170,64,101,129,55,80,112,85,0,161,43,107,171,55,104
19033033017,38,12,24,37,13,22,35,14,21,31,22,0,42,12,30,46,14,29
19113113020,1719,806,876,1722,763,926,1496,660,808,1299,932,0,1601,494,1066,1605,642,811
19113113016,621,289,311,617,273,331,541,237,292,470,337,0,578,177,384,579,233,292
19113113115,1181,793,361,1178,749,399,1028,657,349,956,756,0,1165,540,581,1169,679,393
19113113139,2233,1332,841,2207,1309,820,1701,1030,629,1558,1234,0,1878,843,945,1908,1015,737
19101101015,153,32,119,153,38,110,122,23,81,94,70,0,139,23,106,147,30,99
19101101005,199,41,156,195,49,141,155,33,107,117,93,0,181,33,136,186,41,128
19101101006,139,26,104,137,33,96,88,21,62,69,52,0,106,20,81,111,24,78
19101101004,140,29,110,133,33,98,109,21,75,84,61,0,128,21,95,133,26,91
19101101016,2,0,2,2,1,1,2,0,1,2,1,0,2,0,2,3,1,2
19101101014,369,187,178,364,196,162,287,161,126,257,215,0,311,144,150,319,152,138
19101101008,853,436,410,840,449,371,687,382,300,615,510,0,737,342,353,754,359,328
19101101009,5090,3038,1921,4997,3144,1693,4112,2637,1332,3826,3191,0,4540,2460,1813,4676,2635,1561
19095095004,1235,473,729,1209,492,665,899,381,501,776,624,0,1136,373,726,1148,428,628
19161161015,275,57,212,274,65,198,176,43,128,139,114,0,240,61,179,244,64,165
19161161014,82,18,64,75,18,57,67,20,47,58,47,0,88,12,67,91,21,64
19161161005,90,21,69,90,23,66,71,20,50,60,50,0,93,11,71,95,19,70
19161161006,123,28,91,121,29,86,101,33,63,82,63,0,127,20,101,129,31,94
19193193009,95,22,73,97,25,68,81,16,60,62,48,0,106,16,80,106,25,69
19193193010,382,98,276,370,100,254,299,71,214,223,168,0,379,71,288,379,102,256
19193193005,98,25,73,97,26,68,78,17,58,59,47,0,98,17,77,98,25,69
19193193023,285,68,215,284,75,199,231,60,163,175,118,0,306,57,236,311,67,228
19193193022,75,18,57,72,19,53,63,17,41,48,34,0,81,17,64,83,19,63
19193193020,196,47,144,200,51,139,153,44,111,124,84,0,178,25,145,183,40,134
19193193021,97,24,73,91,24,67,87,24,65,65,47,0,98,12,78,98,20,78
19193193019,134,33,101,136,35,99,115,31,81,93,64,0,127,23,103,128,31,97
19193193014,514,119,384,513,126,366,420,115,293,336,229,0,474,89,372,477,110,350
19193193038,596,387,199,569,351,181,476,321,151,435,353,0,618,368,201,618,400,181
19193193057,1463,632,788,1433,633,747,1148,513,594,972,715,0,1420,452,886,1454,508,815
19159159019,216,43,168,214,54,151,174,53,100,144,110,0,214,42,144,216,42,144
19159159007,44,8,36,44,10,33,40,8,26,35,28,0,47,7,35,48,7,35
19159159020,36,6,30,35,8,26,35,9,21,33,23,0,42,9,34,42,9,34
19159159008,8,2,6,8,2,6,9,3,6,6,6,0,9,2,6,9,2,6
19061061003,606,210,391,598,227,360,459,177,271,374,277,0,528,166,334,539,190,312
19061061006,1048,357,663,1023,383,608,802,307,469,650,486,0,922,288,589,939,328,545
19061061005,117,41,76,119,44,71,88,34,52,71,53,0,101,31,64,102,36,60
19101101007,375,133,234,365,140,214,298,115,168,256,202,0,340,88,232,348,110,212
19025025002,109,32,77,113,35,74,98,32,59,76,61,0,113,20,81,114,23,77
19025025001,61,16,45,60,18,42,62,19,37,46,37,0,70,13,46,70,13,46
19025025018,70,14,56,71,17,54,60,13,39,47,39,0,67,3,59,67,7,47
19025025019,204,53,147,200,58,137,163,55,102,132,96,0,205,31,162,205,45,138
19021021007,503,117,378,498,129,357,393,112,273,315,237,0,468,75,376,480,94,362
19021021014,99,24,75,95,24,71,78,22,59,64,45,0,94,12,76,95,21,75
19033033001,238,78,160,233,82,151,192,60,121,162,117,0,219,54,150,219,60,146
19033033010,535,174,355,540,185,341,444,143,280,371,270,0,504,122,344,509,143,332
19033033011,513,165,332,509,175,317,417,144,263,352,254,0,466,122,320,472,144,302
19033033012,110,38,72,110,40,70,83,25,56,71,55,0,98,23,65,98,25,64
19033033009,4719,1900,2740,4674,1975,2605,3686,1492,2125,3155,2253,0,4369,1350,2843,4410,1641,2495
19139139026,904,429,456,883,423,413,590,303,270,533,394,0,785,305,436,818,372,372
19103103059,2120,1526,557,2110,1433,645,1785,1232,535,1630,1364,0,1854,972,839,1890,1190,580
19103103042,1716,1302,373,1688,1278,355,1303,1051,220,1230,1075,0,1495,981,427,1533,1132,280
19103103022,1006,450,520,990,463,489,778,424,351,684,544,0,920,365,511,932,415,455
19103103020,112,53,59,113,56,57,103,54,45,88,73,0,122,47,66,122,54,57
19159159016,104,27,77,103,31,71,91,26,51,72,56,0,100,21,72,100,25,64
19159159022,118,34,80,116,32,80,66,17,38,51,39,0,71,11,51,71,17,45
19159159001,65,12,53,64,12,52,52,8,37,42,34,0,62,2,51,62,6,43
19159159002,53,8,45,52,8,43,47,6,31,35,27,0,52,2,44,52,5,36
19159159011,178,37,134,177,36,132,150,44,105,127,95,0,180,24,146,180,33,132
19159159012,59,8,51,57,7,50,49,10,35,41,30,0,61,4,48,61,7,44
19159159010,118,24,90,117,24,88,71,16,48,62,44,0,82,8,68,82,10,64
19159159024,3,1,2,3,1,2,2,1,1,2,1,0,2,0,2,2,0,2
19159159003,3,0,3,3,0,3,3,0,1,2,1,0,4,0,3,4,0,2
19095095006,506,211,289,503,211,283,380,163,210,329,255,0,429,128,267,433,181,220
19095095005,1174,483,670,1160,485,654,969,408,542,831,640,0,1076,339,684,1095,450,567
19095095008,178,43,135,178,45,123,149,38,104,118,90,0,173,35,124,176,47,119
19095095009,149,38,111,146,39,105,128,36,86,108,78,0,151,35,110,151,42,103
19095095010,156,38,116,157,39,108,118,33,80,94,69,0,137,28,100,141,38,96
19095095012,444,114,321,443,124,306,349,103,233,303,214,0,423,98,312,423,123,272
19095095013,133,34,99,132,36,95,102,30,69,91,63,0,119,28,93,119,33,78
19053053019,91,16,75,89,17,72,76,16,64,66,47,0,99,19,71,99,16,76
19053053013,88,14,70,86,14,68,64,12,52,54,39,0,81,13,60,81,12,62
19053053016,43,7,36,42,7,34,32,3,29,30,19,0,38,6,32,38,3,32
19053053017,70,13,57,69,13,55,52,9,46,47,33,0,71,12,49,71,9,52
19017017001,541,169,361,543,174,351,426,141,283,373,260,0,492,129,337,504,142,324
19017017002,231,73,158,222,74,146,167,51,111,147,104,0,190,47,130,193,51,129
19043043003,1160,337,804,1153,361,760,891,303,559,791,589,0,1059,283,731,1070,322,677
19043043004,192,55,136,194,61,128,156,53,100,142,104,0,188,49,134,190,56,119
19017017010,382,148,230,380,142,230,305,130,169,267,203,0,349,115,229,354,144,183
19017017011,424,163,252,419,157,252,337,145,193,292,229,0,389,131,251,390,161,205
19053053014,128,33,92,127,33,86,98,32,63,83,63,0,120,31,87,120,34,78
19053053009,890,223,652,863,238,593,659,217,419,568,419,0,817,203,588,819,226,539
19053053008,117,29,88,119,32,80,87,28,54,78,54,0,110,27,79,111,29,73
19171171014,298,92,203,298,93,200,234,79,149,196,141,0,282,87,172,279,80,183
19163163106,1912,980,891,1898,958,886,1510,760,716,1312,934,0,1819,722,1002,1857,866,828
19163163213,1802,975,788,1780,977,720,1302,757,519,1154,891,0,1713,761,831,1739,888,693
19163163217,1874,1179,654,1849,1151,641,1426,902,494,1279,1018,0,1711,862,764,1752,950,634
19163163018,199,74,124,199,71,127,167,61,103,139,94,0,207,57,139,207,64,125
19163163021,890,331,538,873,312,538,652,246,400,543,356,0,812,231,545,820,269,490
19163163019,49,18,30,49,17,30,25,9,15,21,14,0,31,9,21,32,10,19
19163163014,322,130,190,323,130,184,269,106,159,229,153,0,329,93,218,338,107,198
19163163111,4088,1905,2126,4061,1743,2266,2816,1186,1598,2347,1632,0,2991,949,1955,3026,1249,1594
19123123009,194,34,159,188,35,152,141,28,114,122,89,0,162,28,132,162,26,131
19123123013,163,27,132,160,29,127,129,27,101,106,75,0,146,26,116,146,26,113
19125125010,185,62,122,181,69,111,158,77,86,139,98,0,181,48,119,183,56,112
19125125009,1658,571,1050,1639,604,980,1242,525,684,1096,758,0,1469,401,974,1494,488,902
19125125008,230,78,148,228,85,138,170,74,93,148,106,0,199,56,134,202,66,122
19111111008,1004,338,647,999,388,584,729,337,386,608,444,0,886,297,541,890,292,553
19111111005,492,166,316,480,188,284,344,163,187,290,210,0,427,140,255,427,138,261
19111111004,222,75,144,219,86,128,162,78,85,137,99,0,198,63,119,198,63,123
19111111011,204,53,148,202,67,129,155,59,91,122,80,0,197,57,127,200,52,136
19111111012,379,97,271,378,124,238,284,107,164,231,150,0,369,107,233,373,98,257
19111111016,415,104,303,416,143,262,292,112,175,234,156,0,377,109,242,384,100,261
19111111006,360,115,240,364,133,224,274,118,157,219,159,0,323,105,197,331,100,211
19111111015,4587,2209,2228,4538,2440,1895,3437,2058,1288,3109,2451,0,4214,1995,1912,4322,1995,1933
19111111007,940,296,621,927,341,564,715,301,406,578,412,0,846,288,507,860,279,536
19129129009,881,273,591,861,265,571,643,216,411,510,322,0,718,159,535,738,184,502
19189189016,352,106,241,350,117,224,295,98,189,260,188,0,363,94,252,370,103,250
19023023012,80,20,58,78,18,58,57,15,46,50,32,0,73,13,57,74,17,55
19023023010,147,35,112,147,35,112,107,23,76,92,63,0,135,23,107,135,35,104
19023023009,537,133,388,529,122,382,388,99,292,321,217,0,495,91,387,496,104,359
19171171020,629,369,250,624,363,241,491,301,186,438,358,0,536,240,263,539,266,231
19163163001,323,99,219,318,101,208,246,83,160,204,127,0,299,80,206,301,82,202
19163163003,126,42,83,124,42,78,95,33,60,79,48,0,115,32,81,115,33,77
19163163226,1722,1007,671,1711,1004,635,1300,766,526,1181,896,0,1614,759,774,1649,885,629
19123123001,264,52,212,263,53,203,185,40,144,147,106,0,226,42,174,227,43,172
19123123003,740,144,584,727,154,553,571,127,429,454,318,0,690,133,540,697,149,518
19123123002,214,47,167,209,47,161,154,35,119,121,90,0,187,38,145,187,39,143
19089089007,141,46,95,138,53,82,108,36,66,91,68,0,125,35,84,126,41,78
19089089002,149,47,99,147,58,87,121,43,70,103,73,0,142,38,94,143,47,89
19089089006,125,41,84,125,48,74,97,36,58,81,60,0,111,34,75,113,37,69
19111111014,522,178,338,507,196,293,410,172,237,342,237,0,506,186,291,525,173,332
19139139018,775,237,523,764,269,462,520,201,304,443,305,0,691,183,467,706,235,412
19103103026,803,650,133,796,629,159,663,535,125,616,551,0,704,451,226,712,525,142
19103103051,1505,1251,221,1494,1236,224,1382,1189,152,1321,1172,0,1565,1202,294,1641,1286,227
19103103034,1689,1408,243,1680,1366,289,1481,1219,244,1396,1259,0,1637,1130,456,1679,1308,274
19103103052,1333,1088,224,1317,1056,238,1063,876,173,1009,905,0,1407,904,444,1455,1041,317
19045045018,3137,1443,1622,3112,1425,1595,2406,1218,1152,2088,1593,0,2863,1090,1645,2876,1244,1406
19045045023,1472,693,747,1452,702,694,989,543,415,877,652,0,1250,566,625,1296,642,528
19045045009,356,85,260,346,89,247,263,84,177,208,148,0,330,87,237,333,84,215
19113113022,480,244,229,471,239,225,411,217,181,370,279,0,451,168,265,460,207,215
19113113024,1382,696,650,1367,688,645,1016,537,448,914,692,0,1112,421,651,1132,512,534
19113113101,1782,933,814,1760,883,834,1388,719,639,1241,915,0,1513,577,882,1532,724,689
19113113102,1380,799,529,1377,791,543,1086,622,439,987,767,0,1247,503,684,1262,637,499
19113113110,1914,1112,763,1902,1058,788,1647,936,679,1492,1173,0,1852,798,972,1872,1000,743
19113113119,1933,1137,746,1914,1110,727,1569,925,603,1435,1100,0,1835,774,942,1872,938,760
19113113156,2096,1112,923,2085,1089,925,1744,937,767,1568,1199,0,1969,766,1125,1979,931,861
19113113025,2729,1276,1395,2718,1257,1390,2113,1026,1027,1863,1413,0,2268,738,1471,2306,955,1198
19105105017,165,51,112,159,51,102,113,50,72,101,83,0,153,38,106,160,52,97
19105105018,277,83,191,275,88,178,189,78,116,165,133,0,246,65,174,256,83,159
19105105011,1320,490,805,1312,483,787,1042,444,575,887,670,0,1125,316,758,1133,390,670
19105105012,2473,1093,1313,2453,1081,1271,1955,934,970,1750,1345,0,2318,795,1412,2338,956,1211
19105105003,511,158,345,507,158,338,390,127,249,324,256,0,460,122,316,460,154,277
19105105004,228,71,156,227,70,152,171,52,113,144,116,0,207,51,140,207,71,123
19105105007,235,69,162,233,71,157,174,54,114,147,114,0,208,44,162,208,62,145
19105105006,119,35,84,116,34,80,94,29,62,79,62,0,112,25,89,112,35,78
19105105014,235,69,166,238,75,159,186,63,122,158,122,0,228,52,177,230,68,154
19105105016,111,32,77,112,33,76,83,27,55,70,55,0,101,24,78,102,28,68
