GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
270050230,159.5,69.8,70.8,127.5,64.8,53.8,127.5,69.8,50.8,128.6,67.8,56.8,298,207,81
270050235,37.0,7.0,29.0,32.0,7.0,23.0,32.0,8.0,22.0,32.0,7.0,23.0,24,8,16
270070005,117.5,57.3,51.1,99.1,61.3,33.8,100.1,70.3,29.7,100.1,65.3,32.8,124,82,39
270070202,338.0,293.0,18.0,272.0,231.0,6.0,271.0,241.0,5.0,271.0,242.0,5.0,355,336,14
270070150,65.0,19.0,38.0,49.0,19.0,25.0,50.0,26.0,21.0,48.0,23.0,24.0,64,40,22
270070010,13.0,3.0,9.0,10.0,3.0,7.0,10.0,3.0,7.0,10.0,2.0,8.0,19,6,13
270070015,1536.3,530.0,843.5,1299.5,512.7,715.9,1313.7,625.2,646.7,1311.6,566.1,697.8,1681,762,891
270070090,1104.0,366.0,628.0,916.0,373.0,494.0,924.0,442.0,447.0,923.0,404.0,480.0,1000,470,514
270070020,898.0,380.9,365.6,583.4,323.4,201.7,594.3,367.8,174.8,594.3,343.0,197.4,1034,641,362
270070025,1010.0,447.8,425.8,783.0,420.5,300.3,793.3,475.5,267.1,790.4,448.5,292.2,994,575,387
270070035,1140.1,516.1,491.5,950.9,503.2,381.6,961.5,571.4,337.9,956.4,539.3,369.0,1184,661,498
270070030,1671.4,683.2,797.2,1295.8,663.7,535.6,1314.9,797.7,449.5,1309.1,725.0,507.3,1819,1040,725
270070172,163.7,62.2,82.1,125.1,61.5,53.8,127.2,75.8,45.5,126.9,68.4,50.7,229,114,114
270070170,2464.3,827.2,1414.6,2121.1,817.8,1209.9,2138.0,1042.4,1037.9,2133.0,901.2,1172.1,2372,1064,1268
270070040,1418.4,622.6,639.7,1228.1,609.3,537.2,1246.1,740.3,455.6,1243.3,697.5,496.5,1502,832,636
270070045,47.0,9.0,33.0,39.0,14.0,25.0,38.0,19.0,19.0,39.0,13.0,26.0,49,28,20
270890245,42.3,13.7,26.2,42.3,13.7,27.4,44.1,19.1,23.8,44.1,16.1,27.4,87,43,43
270070050,61.0,23.0,34.0,55.0,24.0,31.0,55.0,25.0,30.0,55.0,23.0,31.0,58,25,31
270070240,161.0,19.0,137.0,140.0,20.0,119.0,141.0,28.0,111.0,141.0,24.0,114.0,164,34,127
270610345,35.0,12.0,19.0,28.0,7.0,21.0,30.0,11.0,19.0,29.0,8.0,21.0,39,14,25
270070055,286.0,69.0,194.0,239.0,74.0,142.0,243.0,96.0,126.0,242.0,80.0,141.0,331,156,174
270070105,396.0,87.0,279.0,316.0,78.0,225.0,322.0,105.0,204.0,321.0,85.0,223.0,392,147,236
270070060,176.0,50.0,120.0,126.0,47.0,73.0,127.0,55.0,68.0,126.0,50.0,74.0,168,76,87
270070065,78.0,15.0,61.0,75.0,18.0,52.0,75.0,24.0,50.0,75.0,22.0,52.0,83,28,50
270070070,106.0,27.0,71.0,86.0,23.0,60.0,89.0,32.0,53.0,87.0,25.0,62.0,96,41,54
270070075,745.5,213.6,469.7,585.0,215.4,346.5,586.0,270.5,299.5,592.0,239.4,331.5,651,290,341
270070295,117.5,46.4,58.2,80.0,32.6,41.5,81.0,36.5,38.5,81.0,31.6,42.5,95,47,48
270070080,871.6,331.4,467.7,772.1,319.1,412.7,779.2,401.5,359.4,776.1,351.3,390.6,863,421,427
270070250,443.4,269.6,137.3,402.9,245.9,133.3,405.8,276.5,113.6,404.8,260.7,127.4,478,316,152
270070085,7.0,3.0,4.0,6.0,2.0,3.0,6.0,3.0,3.0,6.0,2.0,3.0,3,1,0
270070095,199.0,47.0,136.0,158.0,40.0,107.0,159.0,56.0,95.0,159.0,50.0,103.0,182,76,104
270070100,9.0,2.0,7.0,9.0,5.0,4.0,9.0,5.0,4.0,9.0,8.0,1.0,7,5,2
270070140,20.0,4.0,16.0,17.0,5.0,12.0,17.0,6.0,11.0,17.0,6.0,11.0,19,9,10
270070110,109.0,24.0,78.0,85.0,19.0,63.0,86.0,28.0,54.0,86.0,25.0,58.0,97,46,51
270070115,134.0,24.0,96.0,102.0,16.0,83.0,103.0,21.0,78.0,102.0,17.0,82.0,118,39,77
270070120,128.0,39.0,81.0,97.0,40.0,52.0,99.0,49.0,47.0,98.0,41.0,56.0,130,63,65
270070125,63.0,18.0,40.0,53.0,19.0,33.0,55.0,24.0,30.0,55.0,22.0,30.0,57,26,31
270070130,290.0,63.0,200.0,239.0,71.0,152.0,239.0,94.0,135.0,239.0,76.0,152.0,284,101,174
270070135,107.0,11.0,95.0,99.0,14.0,84.0,100.0,18.0,82.0,100.0,17.0,83.0,89,26,61
270070145,398.0,118.0,237.0,341.0,133.0,195.0,344.0,171.0,165.0,342.0,139.0,188.0,353,152,195
270070155,14.0,4.0,8.0,17.0,6.0,10.0,17.0,7.0,10.0,17.0,6.0,11.0,10,4,6
270070160,122.0,38.0,71.0,111.0,37.0,70.0,112.0,50.0,61.0,111.0,41.0,66.0,113,37,72
270070165,156.0,61.0,84.0,120.0,50.0,66.0,122.0,66.0,55.0,120.0,58.0,61.0,160,91,64
270070270,777.0,319.0,404.0,669.0,282.0,361.0,679.0,361.0,307.0,678.0,314.0,350.0,692,379,298
270070175,27.0,0.0,27.0,21.0,0.0,21.0,21.0,3.0,18.0,21.0,0.0,21.0,31,11,20
270070200,462.2,407.8,14.1,349.2,297.6,13.5,351.3,303.9,10.4,350.3,311.8,15.4,630,585,39
270070180,320.0,289.0,2.0,293.0,251.0,12.0,294.0,261.0,8.0,293.0,260.0,16.0,365,342,20
270070275,16.0,6.0,10.0,13.0,7.0,6.0,13.0,7.0,6.0,13.0,7.0,6.0,22,12,9
270070185,417.0,124.0,252.0,376.0,131.0,229.0,387.0,171.0,209.0,383.0,146.0,226.0,416,171,239
270070190,32.8,8.2,20.9,22.8,6.4,15.5,23.7,9.1,14.6,23.7,8.2,14.6,39,10,26
270070195,599.0,528.0,14.0,523.0,442.0,16.0,527.0,474.0,14.0,524.0,467.0,16.0,885,819,50
270290056,7.0,4.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,5.0,2.0,3.0,4,3,1
270070205,138.0,51.0,78.0,108.0,51.0,49.0,111.0,63.0,44.0,109.0,56.0,50.0,141,92,46
270070210,96.0,4.0,90.0,71.0,8.0,62.0,74.0,11.0,62.0,74.0,11.0,63.0,89,16,68
270710010,44.3,9.3,31.2,37.5,8.4,28.1,38.4,11.8,26.2,38.0,10.0,27.6,52,14,37
270070215,26.0,8.0,17.0,20.0,6.0,13.0,20.0,7.0,12.0,20.0,7.0,13.0,34,20,12
270070220,44.0,13.0,24.0,30.0,10.0,20.0,32.0,13.0,19.0,32.0,10.0,22.0,43,13,30
270070225,38.0,13.0,20.0,32.0,17.0,15.0,32.0,20.0,12.0,32.0,22.0,10.0,35,20,13
270070230,22.0,5.0,17.0,17.0,3.0,13.0,18.0,4.0,14.0,18.0,3.0,14.0,21,13,8
270070235,95.0,42.0,42.0,84.0,35.0,46.0,86.0,48.0,38.0,86.0,43.0,41.0,111,55,56
270070245,58.0,11.0,43.0,51.0,11.0,39.0,52.0,15.0,35.0,52.0,12.0,38.0,61,26,35
270070255,92.0,25.0,65.0,79.0,17.0,57.0,80.0,29.0,50.0,80.0,25.0,52.0,98,48,49
270070260,843.0,301.0,478.0,708.0,259.0,416.0,716.0,345.0,359.0,713.0,304.0,396.0,818,342,465
270070265,52.0,29.0,20.0,50.0,27.0,16.0,50.0,34.0,14.0,50.0,32.0,15.0,53,31,21
270070290,72.0,24.0,39.0,65.0,21.0,36.0,65.0,29.0,33.0,61.0,22.0,35.0,69,31,37
271350145,51.0,17.0,33.0,43.0,19.0,24.0,43.0,20.0,22.0,43.0,16.0,27.0,49,27,22
270070280,15.0,5.0,10.0,12.0,5.0,6.0,12.0,6.0,6.0,12.0,5.0,6.0,14,11,3
270070285,96.0,40.0,49.0,80.0,35.0,36.0,81.0,40.0,33.0,81.0,34.0,36.0,101,46,53
270610375,96.0,45.0,47.0,101.0,42.0,50.0,104.0,53.0,47.0,102.0,43.0,51.0,81,34,47
270070300,43.0,11.0,29.0,31.0,10.0,20.0,31.0,12.0,18.0,31.0,10.0,20.0,41,18,23
270090005,421.0,68.0,329.0,316.0,67.0,231.0,327.0,107.0,209.0,325.0,87.0,230.0,383,143,232
270090010,1189.0,289.0,814.0,857.0,258.0,550.0,870.0,344.0,483.0,868.0,286.0,545.0,1142,485,620
270090020,494.8,94.5,376.9,388.0,98.5,273.3,395.1,156.8,229.2,394.1,117.7,271.3,450,173,260
270090015,108.3,19.5,75.1,79.0,21.5,50.7,83.9,32.2,45.8,83.9,26.3,52.7,106,43,56
270090025,461.0,76.0,352.0,356.0,79.0,262.0,363.0,116.0,235.0,362.0,95.0,257.0,465,166,283
270090030,346.0,50.0,280.0,262.0,53.0,198.0,270.0,82.0,183.0,271.0,68.0,195.0,294,79,208
270090035,424.0,58.0,343.0,335.0,69.0,244.0,339.0,101.0,231.0,338.0,88.0,243.0,410,117,277
270090040,609.1,104.7,473.8,491.0,91.0,369.0,498.0,165.0,319.0,497.0,128.0,357.0,541,202,317
270090045,500.0,89.0,384.0,376.0,92.0,264.0,387.0,144.0,233.0,382.0,106.0,265.0,453,169,277
270090050,528.0,118.0,378.0,422.0,98.0,303.0,430.0,146.0,270.0,430.0,124.0,294.0,518,179,320
270090055,915.5,163.2,689.3,728.5,152.9,540.3,739.6,250.4,465.1,739.6,183.6,541.2,1008,352,628
270090086,145.6,59.9,70.1,116.9,54.2,54.0,117.0,64.6,45.2,117.3,58.6,52.6,179,81,94
270090075,931.3,391.5,439.4,733.1,344.7,331.8,734.7,409.8,279.5,737.2,373.8,324.4,863,475,362
270090113,339.1,101.1,206.6,271.1,103.6,149.5,276.9,136.5,128.4,276.4,116.6,147.8,224,115,105
270090056,72.5,12.8,54.7,57.5,12.1,42.7,58.4,19.6,36.9,58.4,14.4,42.8,4,1,3
270090060,920.9,190.8,655.2,685.0,195.0,427.0,698.0,271.0,382.0,696.0,237.0,423.0,707,284,391
270090067,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
270090080,611.9,275.5,265.5,474.5,234.7,189.5,480.7,287.4,161.3,478.9,264.9,180.1,665,366,262
270090070,363.1,163.5,157.5,281.5,139.3,112.5,285.3,170.6,95.7,284.1,157.1,106.9,389,229,145
270090085,572.0,288.6,217.6,364.0,201.1,122.2,369.2,230.6,115.3,374.4,223.6,130.0,654,392,239
270090090,657.0,116.0,509.0,540.0,107.0,411.0,551.0,179.0,365.0,551.0,140.0,404.0,662,210,439
270090095,1051.0,360.0,607.0,827.0,315.0,449.0,848.0,423.0,382.0,844.0,347.0,458.0,1012,442,539
270090110,1547.0,482.0,944.0,1250.0,463.0,720.0,1281.0,628.0,612.0,1273.0,519.0,709.0,1571,709,839
270090100,1103.0,360.0,675.0,912.0,337.0,498.0,934.0,446.0,439.0,928.0,365.0,514.0,1236,613,597
270090112,1049.1,312.8,639.0,838.6,320.5,462.5,856.5,422.2,397.2,855.3,360.8,457.4,794,385,400
270090105,1140.0,369.0,671.0,896.0,350.0,488.0,909.0,446.0,432.0,912.0,400.0,481.0,1151,524,597
270090111,1196.0,433.0,647.0,908.0,367.0,476.0,932.0,484.0,406.0,926.0,421.0,462.0,1162,547,588
270090114,250.0,74.5,152.3,199.8,76.4,110.2,204.1,100.6,94.7,203.8,86.0,109.0,199,88,109
270090115,129.1,33.1,88.8,108.4,35.7,66.7,110.3,50.0,57.3,110.3,41.0,65.9,96,30,65
270090117,216.7,55.4,149.3,182.0,59.8,112.1,185.2,83.8,96.4,185.2,68.7,110.9,248,106,133
270090120,1765.0,430.0,1228.0,1535.0,459.0,979.0,1554.0,634.0,861.0,1546.0,516.0,975.0,1753,749,953
270110005,99.0,45.0,42.0,91.0,38.0,46.0,94.0,61.0,31.0,94.0,55.0,35.0,113,77,34
270110010,59.7,25.7,29.5,58.8,22.3,31.9,58.9,34.2,22.8,58.9,25.9,30.2,72,44,25
270110035,189.3,77.3,101.5,190.2,95.7,75.1,196.1,129.8,59.2,196.1,105.1,79.8,222,135,78
270110015,56.0,27.0,22.0,45.0,15.0,27.0,46.0,27.0,18.0,46.0,22.0,22.0,59,32,21
271510080,53.0,24.0,26.0,47.0,15.0,28.0,48.0,27.0,20.0,48.0,22.0,24.0,58,33,22
270110020,10.0,7.0,3.0,10.0,6.0,3.0,10.0,7.0,2.0,10.0,6.0,3.0,11,5,6
270110025,194.0,50.0,126.0,183.0,51.0,119.0,185.0,80.0,99.0,185.0,66.0,114.0,179,69,110
270110030,71.0,32.0,34.0,69.0,39.0,29.0,71.0,51.0,20.0,69.0,37.0,30.0,87,57,28
270110031,96.0,37.0,49.0,89.0,38.0,42.0,90.0,56.0,30.0,89.0,51.0,33.0,112,74,28
270110040,17.0,6.0,10.0,10.0,2.0,8.0,11.0,4.0,6.0,11.0,4.0,7.0,23,11,9
270110045,83.0,32.0,45.0,76.0,28.0,43.0,77.0,41.0,29.0,76.0,33.0,40.0,91,52,38
270110050,337.6,116.5,194.2,296.8,125.5,150.4,302.7,168.3,124.5,300.7,134.4,153.4,338,179,153
270110055,57.4,14.5,34.8,46.2,11.5,30.6,48.3,26.7,21.5,49.3,14.6,32.6,52,24,26
270110056,18.0,5.0,12.0,16.0,8.0,8.0,17.0,9.0,7.0,16.0,2.0,14.0,11,3,8
270110060,38.0,9.0,24.0,47.0,16.0,27.0,50.0,26.0,22.0,48.0,15.0,31.0,53,31,20
270110065,47.0,13.0,27.0,51.0,19.0,29.0,53.0,24.0,28.0,49.0,17.0,30.0,53,18,33
270110070,50.6,16.9,29.6,52.4,19.9,24.6,52.4,26.0,20.5,51.5,19.1,27.4,65,28,35
270110075,78.4,13.1,56.4,71.6,15.1,52.4,72.6,27.0,45.5,73.5,20.9,48.6,94,41,51
270110086,53.2,15.3,33.8,48.1,12.4,34.6,49.1,18.5,29.5,50.1,12.4,36.6,60,22,36
270110080,684.9,228.4,398.8,608.0,234.0,334.0,620.2,315.3,275.4,615.1,268.5,319.1,718,336,369
270110085,332.9,96.2,217.5,308.9,111.6,169.4,313.7,148.2,152.0,310.8,126.1,172.2,371,187,176
270110090,50.0,16.0,31.0,45.0,18.0,26.0,45.0,21.0,23.0,45.0,20.0,25.0,63,37,25
270110095,106.0,33.0,67.0,103.0,44.0,54.0,106.0,60.0,44.0,104.0,49.0,52.0,111,72,39
270110100,26.0,5.0,20.0,25.0,7.0,16.0,25.0,7.0,17.0,25.0,7.0,17.0,32,18,14
270130005,238.0,65.0,146.0,196.0,60.0,118.0,204.0,95.0,100.0,201.0,84.0,109.0,298,133,154
270130235,157.0,50.0,98.0,139.0,46.0,83.0,140.0,70.0,65.0,141.0,63.0,74.0,179,83,92
270130010,221.0,42.0,144.0,171.0,48.0,114.0,176.0,71.0,100.0,175.0,59.0,110.0,226,88,135
270130015,175.0,58.0,102.0,145.0,55.0,84.0,147.0,72.0,74.0,148.0,71.0,74.0,193,92,92
270130020,164.0,59.0,95.0,107.0,53.0,46.0,111.0,69.0,38.0,111.0,66.0,40.0,161,88,68
270130060,305.0,102.0,168.0,295.0,115.0,163.0,298.0,158.0,130.0,300.0,145.0,148.0,355,177,160
270130025,106.0,21.0,72.0,79.0,19.0,53.0,79.0,35.0,42.0,79.0,26.0,46.0,110,41,65
270130212,7.0,4.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2,1,1
270130030,149.0,48.0,86.0,139.0,50.0,86.0,144.0,73.0,68.0,144.0,69.0,74.0,159,69,85
270130035,677.0,198.0,439.0,581.0,182.0,369.0,595.0,284.0,297.0,594.0,270.0,318.0,685,314,355
270130225,709.0,246.0,412.0,594.0,221.0,337.0,611.0,306.0,285.0,611.0,299.0,300.0,715,309,388
270130040,1507.5,542.7,824.1,1207.5,480.6,636.2,1279.3,696.0,523.5,1280.3,660.1,574.3,1210,597,587
270130195,1202.3,464.0,623.6,1094.4,454.1,584.1,1117.8,620.4,478.4,1116.6,585.9,513.8,1262,593,634
270130070,429.3,146.2,255.6,376.6,135.3,221.8,381.8,198.1,177.4,382.8,173.9,202.6,439,208,217
270130045,441.0,147.0,250.0,372.0,136.0,208.0,379.0,187.0,172.0,378.0,177.0,190.0,427,200,216
270130050,289.0,86.8,166.1,198.1,82.6,95.4,203.2,116.0,80.1,203.2,108.0,87.2,304,164,125
270130055,442.6,147.3,265.4,391.7,133.6,233.0,396.8,192.7,193.5,396.7,184.5,205.8,441,204,230
270130095,589.1,207.5,335.0,526.7,212.2,265.2,544.4,293.1,226.1,542.5,274.5,246.6,528,304,211
270130245,759.0,275.0,423.0,629.0,259.0,317.0,635.0,335.0,273.0,633.0,334.0,282.0,802,391,382
270130065,1260.0,527.0,608.0,1054.0,475.0,495.0,1079.0,664.0,379.0,1078.0,618.0,429.0,1320,757,535
270130075,743.5,249.6,434.2,627.7,238.4,350.2,641.8,318.8,302.7,640.2,314.7,310.4,764,349,390
270130185,2.4,1.1,1.1,1.7,0.9,0.7,1.8,1.1,0.6,1.8,1.1,0.6,4,4,0
270130105,2066.3,999.9,845.8,1737.7,939.6,656.3,1774.7,1146.5,536.7,1775.6,1128.3,583.7,1821,1201,546
270130100,101.2,45.3,45.7,74.6,36.7,31.1,76.4,46.1,24.7,76.1,47.2,27.0,74,50,19
270790045,973.0,397.8,496.9,826.8,334.9,429.7,838.8,481.1,332.6,836.8,426.0,384.6,972,504,448
271030005,674.2,235.5,374.9,560.6,205.6,317.1,580.5,306.3,256.2,580.5,285.4,281.1,654,283,358
270130080,114.0,26.0,75.0,97.0,22.0,66.0,100.0,46.0,51.0,101.0,40.0,58.0,116,40,73
270130085,191.0,48.2,132.9,135.9,39.4,88.6,139.8,67.0,69.9,139.8,63.0,73.9,196,82,109
270130090,196.6,55.6,126.1,159.0,54.0,98.7,162.1,76.8,82.2,160.6,71.3,85.4,240,116,120
270130230,470.4,148.4,263.9,399.0,143.0,227.3,409.9,223.2,174.8,408.5,195.7,201.6,472,269,182
270130140,426.4,219.7,157.2,371.9,209.6,120.6,379.0,252.7,99.1,381.9,259.9,104.1,365,238,118
270130145,1529.2,809.5,552.4,1322.3,746.5,451.6,1345.7,914.7,359.7,1350.1,909.4,393.0,1688,1010,636
270130150,452.0,238.2,138.4,362.8,220.7,103.0,371.5,251.7,89.0,371.6,271.9,82.0,600,380,195
270130165,1988.5,951.5,835.6,1665.5,896.3,651.6,1715.9,1088.0,536.3,1715.6,1073.4,576.3,1369,733,618
270130170,284.5,133.0,114.1,178.9,93.5,59.3,181.5,102.2,53.7,180.2,100.4,57.4,707,395,300
270130155,541.7,253.3,217.2,340.6,178.1,112.9,345.6,194.6,102.3,343.1,191.1,109.3,1218,724,455
270130180,667.7,345.7,240.5,531.5,316.3,176.8,540.0,360.5,146.2,540.0,356.1,161.8,780,473,289
270130160,970.5,494.8,357.4,718.5,433.2,226.9,730.2,493.9,183.4,730.2,493.8,200.7,1197,789,377
270130135,1559.9,726.1,680.2,1335.7,677.0,569.1,1368.9,865.9,450.8,1369.1,840.0,489.8,1446,792,623
270130175,1237.2,575.0,530.4,865.2,472.5,306.8,895.8,560.4,270.9,900.4,572.3,287.5,1061,635,403
270130120,1049.5,587.9,297.2,822.3,540.4,200.1,843.6,600.3,180.5,848.3,636.2,173.0,1212,826,339
270130115,980.7,507.5,352.3,814.2,477.9,276.6,827.9,548.4,232.6,828.2,539.2,255.8,1254,739,481
270130130,1358.0,657.1,541.6,1004.6,576.2,331.2,1021.3,679.1,268.6,1021.3,671.9,288.8,1339,819,492
270130125,1513.1,714.4,649.5,1296.2,652.4,540.9,1321.8,822.0,444.1,1321.0,791.8,479.6,1739,978,711
270130110,812.6,377.9,327.7,563.4,289.0,209.1,581.4,352.0,181.4,582.4,348.5,196.0,1033,521,476
270130106,2461.5,1164.9,1044.7,2081.0,1100.3,817.9,2126.0,1358.7,663.8,2126.3,1329.9,723.9,2399,1325,1021
270130213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
271030050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
271030080,542.1,263.4,219.2,471.3,262.9,161.8,481.9,327.6,128.2,482.0,325.9,138.5,670,422,237
271030108,821.7,361.7,396.5,736.7,337.2,345.7,748.1,460.4,263.2,750.5,447.8,288.9,804,413,378
271030070,295.9,153.4,108.5,256.8,152.3,80.2,263.0,179.1,67.6,263.2,181.5,70.8,369,236,127
270130240,208.0,107.0,76.0,178.0,95.0,74.0,182.0,123.0,54.0,182.0,121.0,58.0,202,110,90
270130200,876.4,306.4,489.9,678.3,252.4,367.8,700.3,374.7,294.6,696.3,350.6,326.7,868,478,371
270130205,154.6,49.5,97.1,139.7,39.6,87.2,145.7,79.3,61.5,144.7,65.4,75.3,143,60,79
270130210,187.0,39.0,125.0,141.0,35.0,102.0,150.0,55.0,92.0,150.0,50.0,98.0,181,69,102
270130215,109.0,29.0,69.0,76.0,34.0,42.0,78.0,38.0,36.0,78.0,36.0,41.0,115,52,60
270130220,109.0,12.0,91.0,100.0,22.0,70.0,101.0,34.0,61.0,100.0,32.0,63.0,130,41,85
270130260,123.0,35.0,71.0,111.0,34.0,69.0,116.0,63.0,48.0,115.0,53.0,59.0,144,59,79
270130250,144.0,46.0,87.0,124.0,38.0,80.0,126.0,56.0,67.0,126.0,49.0,74.0,187,66,115
270130255,134.0,37.0,83.0,107.0,36.0,66.0,111.0,46.0,60.0,112.0,45.0,64.0,190,89,96
270150005,174.0,30.0,133.0,152.0,34.0,114.0,155.0,47.0,106.0,153.0,47.0,106.0,155,56,97
270150010,128.0,19.0,100.0,121.0,26.0,87.0,122.0,44.0,75.0,122.0,39.0,80.0,134,47,81
270150145,477.2,127.6,321.3,398.9,118.0,257.5,404.8,185.7,209.3,403.8,150.4,242.7,469,194,263
270150015,153.9,15.7,130.3,123.5,23.5,98.0,127.4,53.9,70.6,127.4,36.3,88.2,130,43,83
270150020,18.0,3.0,11.0,12.0,3.0,7.0,12.0,5.0,4.0,12.0,2.0,7.0,14,9,5
270150025,185.0,39.0,129.0,167.0,49.0,107.0,168.0,86.0,75.0,168.0,77.0,86.0,213,99,107
270150030,488.0,101.0,347.0,451.0,114.0,312.0,457.0,197.0,243.0,456.0,166.0,272.0,480,191,275
270150085,846.3,287.1,472.3,707.7,294.3,351.7,712.3,389.1,290.9,714.0,360.2,318.6,841,408,406
270150115,1222.6,378.2,700.3,992.8,337.5,588.6,1016.3,496.7,489.0,1013.0,448.1,534.2,1232,426,781
270150035,143.0,22.0,117.0,118.0,19.0,96.0,119.0,32.0,84.0,120.0,27.0,93.0,144,36,100
270150040,36.0,13.0,20.0,31.0,12.0,18.0,31.0,14.0,16.0,31.0,13.0,17.0,37,19,14
270150045,180.0,60.0,91.0,165.0,70.0,72.0,166.0,94.0,54.0,167.0,94.0,59.0,223,141,73
270150125,167.0,11.0,143.0,134.0,12.0,120.0,136.0,28.0,107.0,136.0,20.0,114.0,168,34,124
270150050,299.0,33.0,250.0,255.0,36.0,209.0,259.0,74.0,179.0,259.0,58.0,196.0,291,61,228
270150140,971.0,197.0,700.0,793.0,197.0,544.0,817.0,329.0,467.0,813.0,272.0,511.0,890,340,541
270150055,165.0,54.0,98.0,142.0,57.0,83.0,146.0,69.0,76.0,146.0,65.0,80.0,169,94,73
270150060,178.0,23.0,144.0,139.0,28.0,102.0,143.0,58.0,84.0,142.0,46.0,95.0,160,43,113
270150065,163.0,46.0,89.0,141.0,38.0,88.0,142.0,66.0,71.0,142.0,53.0,81.0,160,66,87
270150095,868.8,288.6,492.8,719.8,280.4,376.4,733.2,382.0,315.3,728.9,355.2,347.4,857,422,416
270150070,433.1,94.1,306.7,393.0,87.2,289.1,395.9,163.7,226.4,395.9,131.3,253.8,448,167,271
270150130,220.0,50.0,153.0,196.0,62.0,125.0,202.0,96.0,103.0,200.0,84.0,112.0,203,74,125
270150100,1346.5,462.8,750.4,1194.9,449.5,673.2,1218.2,658.0,523.7,1216.7,575.1,596.5,1271,574,666
270150075,106.0,21.0,68.0,97.0,34.0,59.0,98.0,49.0,47.0,99.0,39.0,56.0,109,52,52
270150080,766.1,262.9,424.8,645.6,270.0,319.8,649.6,356.9,263.7,650.8,331.4,288.0,798,390,389
270150110,844.9,257.2,487.1,717.8,247.3,413.6,730.9,358.1,346.0,728.5,328.1,377.4,826,391,410
270150090,736.1,250.3,393.8,619.0,261.0,303.7,632.4,355.8,250.0,631.4,319.7,283.3,773,387,357
270150105,797.5,259.8,450.8,690.4,270.8,357.9,706.0,381.7,294.0,702.8,342.9,321.7,797,391,385
270150120,145.6,10.9,123.8,122.8,19.8,98.0,126.7,45.5,81.2,126.7,26.7,98.0,137,29,106
270150150,534.4,128.8,362.6,433.8,141.6,267.5,443.1,205.9,222.9,444.0,182.7,251.0,535,238,279
270150135,703.0,194.0,453.0,506.0,158.0,325.0,519.0,226.0,272.0,516.0,196.0,301.0,701,329,358
270150155,185.0,11.0,164.0,159.0,15.0,141.0,160.0,44.0,112.0,160.0,27.0,131.0,171,31,136
270150160,97.0,12.0,81.0,83.0,10.0,71.0,82.0,23.0,58.0,83.0,19.0,63.0,84,27,55
270170005,231.0,92.0,115.0,213.0,95.0,108.0,215.0,116.0,97.0,214.0,103.0,107.0,231,121,103
270170010,83.0,33.0,45.0,63.0,30.0,31.0,68.0,38.0,28.0,68.0,35.0,31.0,80,49,27
270170015,234.0,91.0,123.0,166.0,85.0,68.0,167.0,102.0,57.0,169.0,90.0,67.0,286,179,96
270170020,660.4,288.5,311.8,591.2,270.5,284.6,601.3,359.7,229.5,601.3,311.7,267.6,643,371,257
270170068,76.0,26.0,42.0,67.0,31.0,34.0,71.0,41.0,29.0,72.0,30.0,37.0,71,42,27
270170025,60.0,23.0,32.0,52.0,23.0,29.0,56.0,30.0,25.0,56.0,24.0,32.0,50,30,18
270170030,551.0,240.0,256.0,505.0,260.0,225.0,516.0,307.0,198.0,516.0,285.0,218.0,495,299,184
270170035,439.8,230.9,153.9,368.7,224.1,117.6,378.9,277.4,88.8,376.3,237.6,120.9,423,278,135
270170160,82.7,43.2,29.3,69.5,42.0,22.5,71.3,51.9,17.0,70.9,44.5,23.1,90,65,25
270170170,1225.0,568.0,561.0,1111.0,539.0,518.0,1133.0,681.0,425.0,1133.0,580.0,518.0,1274,775,482
270170040,1499.0,721.7,668.1,1296.3,706.1,532.3,1330.6,856.1,446.6,1319.6,770.4,512.6,1493,924,540
270170135,534.0,291.0,201.0,484.0,287.0,165.0,496.0,346.0,130.0,489.0,314.0,154.0,564,362,194
270170045,1045.0,515.0,427.0,867.0,488.0,314.0,874.0,572.0,260.0,872.0,523.0,295.0,1110,770,316
270170055,1142.0,563.0,488.0,1061.0,592.0,391.0,1078.0,717.0,314.0,1071.0,645.0,378.0,1195,790,390
270170050,989.0,482.3,398.9,831.7,451.9,307.7,840.4,544.9,256.4,833.5,493.6,289.4,1089,741,322
270170060,1089.0,552.0,476.0,967.0,531.0,393.0,988.0,651.0,314.0,981.0,572.0,380.0,1119,674,423
270170065,265.0,184.0,52.0,241.0,167.0,30.0,244.0,188.0,23.0,243.0,180.0,31.0,301,265,33
270170085,128.0,42.0,69.0,113.0,47.0,58.0,115.0,57.0,54.0,114.0,49.0,60.0,124,67,54
